    2       1.327611595682e-10       6.326699172354e-15       4.191959665061e-13       1.977319239300e-19       7.858545252448e-09       4.377377097859e-10      -2.201114676078e-12 
    3       1.253018539050e-10       1.059693241827e-14       5.267156935762e-13       3.956386103128e-19       4.840063474168e-09       3.118070319715e-10      -1.928516965377e-12 
    4       1.179270308376e-10       1.221159923297e-14       5.434602162805e-13       6.597800946517e-19       3.365068372405e-09       2.371585334268e-10      -1.528467017453e-12 
    5       1.121195283372e-10       1.112058983647e-14       5.073507980393e-13       9.903730598242e-19       2.511965391856e-09       1.880698313809e-10      -1.123533915071e-12 
    6       1.078777213801e-10       8.431754510922e-15       4.448274037206e-13       1.387674839540e-18       1.962528107191e-09       1.535480383819e-10      -7.565133255827e-13 
    7       1.049591299316e-10       5.487881035882e-15       3.737903106230e-13       1.851975193401e-18       1.583646743698e-09       1.280893446171e-10      -4.489928070828e-13 
    8       1.030121320603e-10       3.201670109575e-15       3.051430308824e-13       2.383587183587e-18       1.309208271717e-09       1.086159884598e-10      -2.101887535140e-13 
    9       1.018706323089e-10       1.863705912610e-15       2.452708966210e-13       2.982837509391e-18       1.102696746977e-09       9.332613812300e-11      -4.087364323559e-14 
   10       1.013546676394e-10       1.295625624002e-15       1.975280048647e-13       3.650056675654e-18       9.425974918618e-10       8.110797301913e-11       6.452366558930e-14 
   11       1.012912628571e-10       1.137532824788e-15       1.632231955782e-13       4.385569375818e-18       7.943511578519e-10       7.142056165329e-11       1.153588818730e-13 
   12       1.016314487959e-10       1.086244486707e-15       1.419440959012e-13       5.189685459575e-18       6.940830526027e-10       6.321095508829e-11       1.256849142411e-13 
   13       1.022365126307e-10       9.983662918980e-16       1.319030432266e-13       6.062691829458e-18       6.117696033762e-10       5.635621878364e-11       1.077679382595e-13 
   14       1.030456578408e-10       8.699623329128e-16       1.305916798180e-13       7.004845571180e-18       5.432744115982e-10       5.054638737648e-11       7.387901726656e-14 
   15       1.040581615878e-10       7.576120376682e-16       1.353024925345e-13       8.016368570724e-18       4.856200469880e-10       4.567427520445e-11       3.461112952588e-14 
   16       1.052179892406e-10       7.068157749347e-16       1.434347682344e-13       9.097443809215e-18       4.366003620386e-10       4.153299706638e-11      -2.176535889664e-15 
   17       1.064966792371e-10       7.218716062107e-16       1.528554434848e-13       1.024821345702e-17       3.945486630141e-10       3.791161666176e-11      -3.138118404447e-14 
   18       1.078785820813e-10       7.730951599593e-16       1.619561355038e-13       1.146877793661e-17       3.580481802351e-10       3.471784454082e-11      -5.026460973879e-14 
   19       1.093639542945e-10       8.348639650473e-16       1.700671921741e-13       1.275920206733e-17       3.265211905170e-10       3.191143185512e-11      -5.851691372434e-14 
   20       1.109079224893e-10       8.845444947292e-16       1.767932107161e-13       1.411950894105e-17       2.987540219368e-10       2.939248705263e-11      -5.747599948503e-14 
   21       1.125203404351e-10       9.299551142237e-16       1.822135516556e-13       1.554969780541e-17       2.743108644656e-10       2.715612158132e-11      -4.943354715824e-14 
   22       1.141988250320e-10       9.911276617786e-16       1.866694195390e-13       1.704973678471e-17       2.526068710165e-10       2.518832433681e-11      -3.764522011307e-14 
   23       1.159368279517e-10       1.082583437799e-15       1.906586495610e-13       1.861958428644e-17       2.333435176528e-10       2.344431210222e-11      -2.469753798967e-14 
   24       1.177075026999e-10       1.215510029181e-15       1.947615279675e-13       2.025918168267e-17       2.160754150519e-10       2.184851857601e-11      -1.316502325415e-14 
   25       1.195104906178e-10       1.387201910260e-15       1.992885193718e-13       2.196847843282e-17       2.005997394907e-10       2.038144173384e-11      -4.554258508253e-15 
   26       1.213416246720e-10       1.589523283752e-15       2.044291736451e-13       2.374742312801e-17       1.866368248778e-10       1.903210539056e-11       1.335637804840e-16 
   27       1.232088014991e-10       1.818399553994e-15       2.101636309515e-13       2.559598559053e-17       1.740193946395e-10       1.781400038356e-11       1.073492444734e-15 
   28       1.251140833110e-10       2.070791397642e-15       2.163310830962e-13       2.751415114519e-17       1.625300386055e-10       1.673618864810e-11      -9.926385729236e-16 
   29       1.270612708398e-10       2.346477361441e-15       2.225973919234e-13       2.950194649890e-17       1.521099310768e-10       1.578276834982e-11      -5.212618622577e-15 
   30       1.290423304170e-10       2.645949419441e-15       2.284789304935e-13       3.155942494314e-17       1.426468850751e-10       1.491528867308e-11      -1.044303920805e-14 
   31       1.310400658573e-10       2.969236104584e-15       2.334379184037e-13       3.368666632753e-17       1.339475862451e-10       1.408842419201e-11      -1.538165027259e-14 
   32       1.330598192103e-10       3.314854539768e-15       2.371963739694e-13       3.588379521165e-17       1.259671949101e-10       1.330400321910e-11      -1.933184532959e-14 
   33       1.351073400810e-10       3.680394563016e-15       2.395334449485e-13       3.815097536493e-17       1.186495122237e-10       1.257596813760e-11      -2.170618643026e-14 
   34       1.371816527489e-10       4.063989047326e-15       2.402485071931e-13       4.048840526782e-17       1.118923678918e-10       1.191342398913e-11      -2.201336580893e-14 
   35       1.392826936370e-10       4.468649233304e-15       2.393199568014e-13       4.289630629600e-17       1.056611753539e-10       1.131150679001e-11      -2.051757740494e-14 
   36       1.414047170612e-10       4.899520214491e-15       2.368051146356e-13       4.537493595585e-17       9.990585768242e-11       1.075638521972e-11      -1.782440087961e-14 
   37       1.435386951431e-10       5.361759423363e-15       2.327967184383e-13       4.792457720396e-17       9.455142086794e-11       1.023213285227e-11      -1.461846476117e-14 
   38       1.456905408668e-10       5.856918570934e-15       2.274069228443e-13       5.054548025005e-17       8.958401812038e-11       9.738163065600e-12      -1.131361221732e-14 
