# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   23       1.159081572390e-10       1.062950269273e-15       1.905893074593e-13       0.000000000000e+00       2.331589478625e-10       2.343068021241e-11      -2.471329279027e-14 
   24       1.176774158263e-10       1.193961821077e-15       1.946779156495e-13       0.000000000000e+00       2.159015209438e-10       2.183542603380e-11      -1.317781303287e-14 
   25       1.194789597772e-10       1.363644704624e-15       1.991931375512e-13       0.000000000000e+00       2.004355995306e-10       2.036796337714e-11      -4.570006339552e-15 
   26       1.213085289850e-10       1.563886424669e-15       2.043364055545e-13       0.000000000000e+00       1.864816521127e-10       1.901763679008e-11       1.261283486005e-16 
   27       1.231740813398e-10       1.790610146028e-15       2.100760880028e-13       0.000000000000e+00       1.738724747623e-10       1.779886509883e-11       1.074984103389e-15 
   28       1.250777811800e-10       2.040767299543e-15       2.162343389099e-13       0.000000000000e+00       1.623907636137e-10       1.672171492196e-11      -9.981022310981e-16 
   29       1.270234235988e-10       2.314139313545e-15       2.224819359586e-13       0.000000000000e+00       1.519777098955e-10       1.577005249247e-11      -5.232546393628e-15 
   30       1.290029283317e-10       2.611225648100e-15       2.283493975723e-13       0.000000000000e+00       1.425211804779e-10       1.490466966283e-11      -1.046560945515e-14 
   31       1.309990524708e-10       2.932058635049e-15       2.333123850874e-13       0.000000000000e+00       1.338279669542e-10       1.407946003428e-11      -1.537861913393e-14 
   32       1.330171383695e-10       3.275137234278e-15       2.370889495179e-13       0.000000000000e+00       1.258532451049e-10       1.329619441915e-11      -1.929035483031e-14 
   33       1.350629538310e-10       3.638021935871e-15       2.394471097123e-13       0.000000000000e+00       1.185408410908e-10       1.256901481705e-11      -2.164308143490e-14 
   34       1.371355424776e-10       4.018815361982e-15       2.401764688764e-13       0.000000000000e+00       1.117886405765e-10       1.190722450644e-11      -2.197140924603e-14 
   35       1.392348434838e-10       4.420518684390e-15       2.392624084437e-13       0.000000000000e+00       1.055620714623e-10       1.130590909676e-11      -2.052285213873e-14 
   36       1.413551091163e-10       4.848273307786e-15       2.367761440590e-13       0.000000000000e+00       9.981108332706e-11       1.075109959588e-11      -1.786845472118e-14 
   37       1.434873121163e-10       5.307243369527e-15       2.328219797895e-13       0.000000000000e+00       9.446072619667e-11       1.022676049356e-11      -1.466036979332e-14 
   38       1.456373782802e-10       5.799030186857e-15       2.275028134190e-13       0.000000000000e+00       8.949715702799e-11       9.732403629632e-12      -1.131723124558e-14 
   39       1.478129575812e-10       6.324101052908e-15       2.209476612057e-13       0.000000000000e+00       8.490463164236e-11       9.270737447898e-12      -8.247645881666e-15 
   40       1.500179753139e-10       6.882730759988e-15       2.133238460075e-13       0.000000000000e+00       8.063934608097e-11       8.842726121844e-12      -5.940615207116e-15 
   41       1.522529289256e-10       7.475023365682e-15       2.047823516443e-13       0.000000000000e+00       7.664469555006e-11       8.447581962119e-12      -4.829740539536e-15 
   42       1.545169637763e-10       8.101020836490e-15       1.952669943099e-13       0.000000000000e+00       7.290890922465e-11       8.083163670081e-12      -4.821188549912e-15 
   43       1.568057245944e-10       8.760605388995e-15       1.846469788616e-13       0.000000000000e+00       6.942205783116e-11       7.745410854818e-12      -5.620103243763e-15 
   44       1.591102856991e-10       9.453454514776e-15       1.727668718622e-13       0.000000000000e+00       6.615875854381e-11       7.428024660896e-12      -6.853117562315e-15 
   45       1.614211031910e-10       1.017924525347e-14       1.594663563995e-13       0.000000000000e+00       6.308723909095e-11       7.124327911841e-12      -8.133664569417e-15 
   46       1.637422084834e-10       1.093836802149e-14       1.446503870914e-13       0.000000000000e+00       6.020266028893e-11       6.833896894268e-12      -9.292736555346e-15 
   47       1.660805882150e-10       1.173140584463e-14       1.282372311043e-13       0.000000000000e+00       5.750166313257e-11       6.557631992973e-12      -1.020878243220e-14 
   48       1.684420668686e-10       1.255893713139e-14       1.101385106011e-13       0.000000000000e+00       5.497231869350e-11       6.295858063407e-12      -1.074265573446e-14 
   49       1.708311632649e-10       1.342153616555e-14       9.025880162041e-14       0.000000000000e+00       5.259349084564e-11       6.048276310335e-12      -1.073676021155e-14 
   50       1.732507262503e-10       1.431967257380e-14       6.852459325937e-14       0.000000000000e+00       5.034120080647e-11       5.814204634253e-12      -1.007602807386e-14 
   51       1.757010581141e-10       1.525337641544e-14       4.498136276121e-14       0.000000000000e+00       4.821123589131e-11       5.593487223058e-12      -8.892349994691e-15 
   52       1.781803051740e-10       1.622248303657e-14       1.972215700036e-14       0.000000000000e+00       4.620157608171e-11       5.385748678059e-12      -7.414158425818e-15 
   53       1.806845075403e-10       1.722672198919e-14      -7.138507540021e-15       0.000000000000e+00       4.430562810256e-11       5.190093398479e-12      -5.911451432303e-15 
   54       1.832074452193e-10       1.826571276974e-14      -3.546366422781e-14       0.000000000000e+00       4.251191764477e-11       5.005071035066e-12      -4.697848056976e-15 
   55       1.857429873372e-10       1.933907962159e-14      -6.512864092535e-14       0.000000000000e+00       4.080758855468e-11       4.829089400306e-12      -4.052604994825e-15 
   56       1.882931757884e-10       2.044683910248e-14      -9.613764778088e-14       0.000000000000e+00       3.919062343818e-11       4.661852461065e-12      -3.959271904519e-15 
   57       1.908618801767e-10       2.158910133277e-14      -1.285344348542e-13       0.000000000000e+00       3.766011982079e-11       4.503219063468e-12      -4.305712598054e-15 
   58       1.934524154900e-10       2.276595973597e-14      -1.623695068837e-13       0.000000000000e+00       3.621259318110e-11       4.352770033902e-12      -4.957415628756e-15 
   59       1.960674857283e-10       2.397749141613e-14      -1.977005346366e-13       0.000000000000e+00       3.484181749679e-11       4.209791065992e-12      -5.756431265255e-15 
   60       1.987091275303e-10       2.522375753513e-14      -2.345927662586e-13       0.000000000000e+00       3.353866579070e-11       4.073255607585e-12      -6.520308465478e-15 
   61       2.013788280824e-10       2.650470321506e-14      -2.731053802589e-13       0.000000000000e+00       3.229364385464e-11       3.942114672439e-12      -7.083370469028e-15 
   62       2.040780373034e-10       2.781983013645e-14      -3.132460343226e-13       0.000000000000e+00       3.110551673626e-11       3.816281006179e-12      -7.433772837747e-15 
   63       2.068076711137e-10       2.916845078633e-14      -3.550067980102e-13       0.000000000000e+00       2.997434441795e-11       3.695836464938e-12      -7.605463211982e-15 
   64       2.095678974632e-10       3.054977969346e-14      -3.983772768545e-13       0.000000000000e+00       2.889888696679e-11       3.580737355402e-12      -7.638832172741e-15 
   65       2.123580854886e-10       3.196293061765e-14      -4.433445776502e-13       0.000000000000e+00       2.787653053303e-11       3.470807060281e-12      -7.580993588025e-15 
   66       2.151767546699e-10       3.340691373912e-14      -4.898932737415e-13       0.000000000000e+00       2.690321334861e-11       3.365728663778e-12      -7.486064959153e-15 
   67       2.180215239885e-10       3.488063284783e-14      -5.380053703120e-13       0.000000000000e+00       2.597335172575e-11       3.265037577060e-12      -7.415447767093e-15 
   68       2.208900563949e-10       3.638302163558e-14      -5.876614314649e-13       0.000000000000e+00       2.508133064847e-11       3.168255872544e-12      -7.424087119082e-15 
   69       2.237832280924e-10       3.791349092371e-14      -6.388443042526e-13       0.000000000000e+00       2.422649168991e-11       3.075343379079e-12      -7.515391007655e-15 
   70       2.267025130480e-10       3.947156742267e-14      -6.915360903440e-13       0.000000000000e+00       2.340902748270e-11       2.986325162570e-12      -7.677638163261e-15 
   71       2.296490195689e-10       4.105676338088e-14      -7.457170460892e-13       0.000000000000e+00       2.262847317365e-11       2.901154221487e-12      -7.897113696875e-15 
   72       2.326234649149e-10       4.266857733166e-14      -8.013655775219e-13       0.000000000000e+00       2.188367243752e-11       2.819707736609e-12      -8.158030860654e-15 
   73       2.356261499114e-10       4.430649484023e-14      -8.584582353611e-13       0.000000000000e+00       2.117274349068e-11       2.741783320753e-12      -8.442452808596e-15 
   74       2.386569335617e-10       4.596998925062e-14      -9.169697100135e-13       0.000000000000e+00       2.049304510480e-11       2.667095268514e-12      -8.730214357199e-15 
   75       2.417152076599e-10       4.765852243265e-14      -9.768728265756e-13       0.000000000000e+00       1.984114262058e-11       2.595270806001e-12      -8.998843746120e-15 
   76       2.448003295950e-10       4.937137428481e-14      -1.038136770171e-12       0.000000000000e+00       1.921366020094e-11       2.525944734396e-12      -9.228190428264e-15 
   77       2.479130679996e-10       5.110709369748e-14      -1.100721399396e-12       0.000000000000e+00       1.861009214003e-11       2.459071575649e-12      -9.415455661781e-15 
   78       2.510543758237e-10       5.286394836210e-14      -1.164581882007e-12       0.000000000000e+00       1.803044484558e-11       2.394663799046e-12      -9.562773408168e-15 
   79       2.542249397965e-10       5.464008441348e-14      -1.229670331970e-12       0.000000000000e+00       1.747438052159e-11       2.332696772497e-12      -9.672765425153e-15 
   80       2.574251644346e-10       5.643352366524e-14      -1.295935768178e-12       0.000000000000e+00       1.694120135514e-11       2.273107029924e-12      -9.748559528298e-15 
   81       2.606551560511e-10       5.824216084525e-14      -1.363324073162e-12       0.000000000000e+00       1.642983370312e-11       2.215790538637e-12      -9.793807852606e-15 
   82       2.639147067628e-10       6.006376083115e-14      -1.431777951804e-12       0.000000000000e+00       1.593881227897e-11       2.160600966720e-12      -9.812705114120e-15 
   83       2.672032784993e-10       6.189595588573e-14      -1.501236890054e-12       0.000000000000e+00       1.546626433949e-11       2.107347950407e-12      -9.810006871528e-15 
   84       2.705202932426e-10       6.373648614140e-14      -1.571642864383e-12       0.000000000000e+00       1.501036466706e-11       2.055845159325e-12      -9.789984471797e-15 
   85       2.738660940619e-10       6.558397291562e-14      -1.642958648111e-12       0.000000000000e+00       1.457082181835e-11       2.006067442749e-12      -9.753050827476e-15 
   86       2.772411148189e-10       6.743726912219e-14      -1.715152478293e-12       0.000000000000e+00       1.414761041698e-11       1.958016679325e-12      -9.698606145675e-15 
   87       2.806455774157e-10       6.929522872483e-14      -1.788192629357e-12       0.000000000000e+00       1.374051448047e-11       1.911673413004e-12      -9.626051894242e-15 
   88       2.840794809505e-10       7.115670806089e-14      -1.862047468467e-12       0.000000000000e+00       1.334911951953e-11       1.866995957370e-12      -9.534791192503e-15 
   89       2.875425908720e-10       7.302056716497e-14      -1.936685510887e-12       0.000000000000e+00       1.297280463734e-11       1.823919499955e-12      -9.424229202014e-15 
   90       2.910344281347e-10       7.488567109267e-14      -2.012075475349e-12       0.000000000000e+00       1.261073462885e-11       1.782355206560e-12      -9.293773517305e-15 
   91       2.945542583539e-10       7.675089124419e-14      -2.088186339415e-12       0.000000000000e+00       1.226185208006e-11       1.742189325577e-12      -9.142834556628e-15 
   92       2.981010809606e-10       7.861510668806e-14      -2.164987394841e-12       0.000000000000e+00       1.192486946727e-11       1.703282292305e-12      -8.970825952707e-15 
   93       3.016739419028e-10       8.047710399799e-14      -2.242443065910e-12       0.000000000000e+00       1.159857451660e-11       1.665502748409e-12      -8.777745167932e-15 
   94       3.052729491023e-10       8.233525665589e-14      -2.320496352685e-12       0.000000000000e+00       1.128281597788e-11       1.628837398550e-12      -8.566014382038e-15 
   95       3.088983903819e-10       8.418779965408e-14      -2.399082988396e-12       0.000000000000e+00       1.097765219344e-11       1.593296097056e-12      -8.338918484808e-15 
   96       3.125504172096e-10       8.603292661721e-14      -2.478136438297e-12       0.000000000000e+00       1.068304749585e-11       1.558877994142e-12      -8.100057764675e-15 
   97       3.162290382947e-10       8.786878973294e-14      -2.557587883147e-12       0.000000000000e+00       1.039886860724e-11       1.525571119508e-12      -7.853356264110e-15 
   98       3.199341131845e-10       8.969349968247e-14      -2.637366202680e-12       0.000000000000e+00       1.012488103872e-11       1.493351965926e-12      -7.603070135021e-15 
   99       3.236653458599e-10       9.150512557116e-14      -2.717397959089e-12       0.000000000000e+00       9.860745489672e-12       1.462185072842e-12      -7.353795994140e-15 
  100       3.274222783326e-10       9.330169485908e-14      -2.797607380499e-12       0.000000000000e+00       9.606014247163e-12       1.432022609965e-12      -7.110479278420e-15 
  101       3.312042842403e-10       9.508119329161e-14      -2.877916344442e-12       0.000000000000e+00       9.360127585256e-12       1.402803960863e-12      -6.878422600427e-15 
  102       3.350105624441e-10       9.684156483001e-14      -2.958244361342e-12       0.000000000000e+00       9.122410164391e-12       1.374455306558e-12      -6.663294103732e-15 
  103       3.388401306238e-10       9.858071158204e-14      -3.038508557981e-12       0.000000000000e+00       8.892067430731e-12       1.346889209117e-12      -6.471135818305e-15 
  104       3.426920324773e-10       1.002965910989e-13      -3.118628216011e-12       0.000000000000e+00       8.668365673310e-12       1.320025021369e-12      -6.306972746861e-15 
  105       3.465660049859e-10       1.019875233844e-13      -3.198539121283e-12       0.000000000000e+00       8.451207651792e-12       1.293854152856e-12      -6.170408140958e-15 
  106       3.504618897680e-10       1.036519254218e-13      -3.278181131119e-12       0.000000000000e+00       8.240628376993e-12       1.268382885106e-12      -6.059446017780e-15 
  107       3.543794235179e-10       1.052882184998e-13      -3.357493825509e-12       0.000000000000e+00       8.036616833514e-12       1.243612147523e-12      -5.971830358782e-15 
  108       3.583182339501e-10       1.068948292123e-13      -3.436416540647e-12       0.000000000000e+00       7.839114397319e-12       1.219537329846e-12      -5.905038088501e-15 
  109       3.622778357421e-10       1.084701904597e-13      -3.514888402457e-12       0.000000000000e+00       7.648013253307e-12       1.196148094597e-12      -5.856272053368e-15 
  110       3.662576264786e-10       1.100127424489e-13      -3.592848360127e-12       0.000000000000e+00       7.463154812885e-12       1.173428189536e-12      -5.822454000515e-15 
  111       3.702568825944e-10       1.115209336942e-13      -3.670235219645e-12       0.000000000000e+00       7.284328131540e-12       1.151355260114e-12      -5.800217556584e-15 
  112       3.742747553186e-10       1.129932220176e-13      -3.746987677326e-12       0.000000000000e+00       7.111268326417e-12       1.129900661924e-12      -5.785901206543e-15 
  113       3.783102666179e-10       1.144280755495e-13      -3.823044353348e-12       0.000000000000e+00       6.943654993890e-12       1.109029273153e-12      -5.775541272489e-15 
  114       3.823623051401e-10       1.158239737292e-13      -3.898343825280e-12       0.000000000000e+00       6.781110627133e-12       1.088699307038e-12      -5.764864892464e-15 
  115       3.864296221576e-10       1.171794083054e-13      -3.972824661619e-12       0.000000000000e+00       6.623199033699e-12       1.068862124316e-12      -5.749282999259e-15 
  116       3.905110108949e-10       1.184929132667e-13      -4.046424669309e-12       0.000000000000e+00       6.469520937203e-12       1.049473609531e-12      -5.724843911897e-15 
  117       3.946058779165e-10       1.197631566226e-13      -4.119078460828e-12       0.000000000000e+00       6.320017351942e-12       1.030530270063e-12      -5.691240650732e-15 
  118       3.987137339152e-10       1.209888617119e-13      -4.190719652899e-12       0.000000000000e+00       6.174700293035e-12       1.012037194302e-12      -5.649157772354e-15 
  119       4.028340141352e-10       1.221687805143e-13      -4.261281652321e-12       0.000000000000e+00       6.033558177375e-12       9.939967961349e-13      -5.599344929116e-15 
  120       4.069660759379e-10       1.233016949065e-13      -4.330697682557e-12       0.000000000000e+00       5.896555100479e-12       9.764087296434e-13      -5.542618341422e-15 
  121       4.111091963661e-10       1.243864179185e-13      -4.398900810313e-12       0.000000000000e+00       5.763630113333e-12       9.592698037988e-13      -5.479862270020e-15 
  122       4.152625697098e-10       1.254217949903e-13      -4.465823972122e-12       0.000000000000e+00       5.634696499245e-12       9.425738971604e-13      -5.412030488293e-15 
  123       4.194253050706e-10       1.264067052277e-13      -4.531400000926e-12       0.000000000000e+00       5.509641050694e-12       9.263118725725e-13      -5.340147754546e-15 
  124       4.235964239269e-10       1.273400626592e-13      -4.595561652656e-12       0.000000000000e+00       5.388323346181e-12       9.104714918617e-13      -5.265311284302e-15 
  125       4.277748576989e-10       1.282208174917e-13      -4.658241632820e-12       0.000000000000e+00       5.270575027074e-12       8.950373305337e-13      -5.188692222589e-15 
  126       4.319594453135e-10       1.290479573674e-13      -4.719372623081e-12       0.000000000000e+00       5.156199074464e-12       8.799906924705e-13      -5.111537116232e-15 
  127       4.361489307694e-10       1.298205086199e-13      -4.778887307838e-12       0.000000000000e+00       5.044969086008e-12       8.653095246278e-13      -5.035169386144e-15 
  128       4.403419607021e-10       1.305375375305e-13      -4.836718400816e-12       0.000000000000e+00       4.936628552782e-12       8.509683317318e-13      -4.960990799615e-15 
  129       4.445372209103e-10       1.311981916618e-13      -4.892799739539e-12       0.000000000000e+00       4.830945971986e-12       8.369435837055e-13      -4.890191008892e-15 
  130       4.487338680407e-10       1.318018263162e-13      -4.947069648063e-12       0.000000000000e+00       4.727888556724e-12       8.232307898203e-13      -4.822837013486e-15 
  131       4.529311408785e-10       1.323478943890e-13      -4.999467995095e-12       0.000000000000e+00       4.627466304500e-12       8.098291451143e-13      -4.758686128119e-15 
  132       4.571282242043e-10       1.328359090624e-13      -5.049935193049e-12       0.000000000000e+00       4.529677549127e-12       7.967361600162e-13      -4.697468351994e-15 
  133       4.613242473533e-10       1.332654453488e-13      -5.098412232270e-12       0.000000000000e+00       4.434508637110e-12       7.839476143467e-13      -4.638885752118e-15 
  134       4.655182827749e-10       1.336361416337e-13      -5.144840715254e-12       0.000000000000e+00       4.341933604045e-12       7.714575113198e-13      -4.582611846620e-15 
  135       4.697093445921e-10       1.339477012190e-13      -5.189162890881e-12       0.000000000000e+00       4.251913851001e-12       7.592580315432e-13      -4.528290988072e-15 
  136       4.738963871604e-10       1.341998938662e-13      -5.231321688627e-12       0.000000000000e+00       4.164397820917e-12       7.473394870201e-13      -4.475537746807e-15 
  137       4.780783036279e-10       1.343925573392e-13      -5.271260752799e-12       0.000000000000e+00       4.079320674991e-12       7.356902751500e-13      -4.423936294239e-15 
  138       4.822539244937e-10       1.345255989476e-13      -5.308924476752e-12       0.000000000000e+00       3.996603969066e-12       7.242968327299e-13      -4.373039786184e-15 
  139       4.864220161682e-10       1.345989970900e-13      -5.344258037117e-12       0.000000000000e+00       3.916155330029e-12       7.131435899552e-13      -4.322369746177e-15 
  140       4.905812795316e-10       1.346128027967e-13      -5.377207428019e-12       0.000000000000e+00       3.837868132194e-12       7.022129244210e-13      -4.271415448795e-15 
  141       4.947303484941e-10       1.345671412730e-13      -5.407719495310e-12       0.000000000000e+00       3.761621173696e-12       6.914851151232e-13      -4.219633302974e-15 
  142       4.988677885544e-10       1.344622134425e-13      -5.435741970784e-12       0.000000000000e+00       3.687278352881e-12       6.809382964595e-13      -4.166446235329e-15 
  143       5.029920953598e-10       1.342982974900e-13      -5.461223506408e-12       0.000000000000e+00       3.614688344697e-12       6.705484122307e-13      -4.111243073475e-15 
  144       5.071018164659e-10       1.340757608763e-13      -5.484114096354e-12       0.000000000000e+00       3.543716319648e-12       6.602948952172e-13      -4.053520887900e-15 
  145       5.111959331889e-10       1.337950944600e-13      -5.504366317763e-12       0.000000000000e+00       3.474343308168e-12       6.501784340837e-13      -3.993329135236e-15 
  146       5.152735138356e-10       1.334568846889e-13      -5.521934277933e-12       0.000000000000e+00       3.406576062680e-12       6.402048787659e-13      -3.930868333128e-15 
  147       5.193335931567e-10       1.330618050194e-13      -5.536773273619e-12       0.000000000000e+00       3.340415756441e-12       6.303796591999e-13      -3.866351236591e-15 
  148       5.233751716143e-10       1.326106175195e-13      -5.548839827486e-12       0.000000000000e+00       3.275857844082e-12       6.207077722292e-13      -3.800003042934e-15 
  149       5.273972146493e-10       1.321041744723e-13      -5.558091724564e-12       0.000000000000e+00       3.212891922156e-12       6.111937685114e-13      -3.732061596675e-15 
  150       5.313986519488e-10       1.315434199796e-13      -5.564488048697e-12       0.000000000000e+00       3.151501589674e-12       6.018417394243e-13      -3.662777594464e-15 
  151       5.353783767132e-10       1.309293915646e-13      -5.567989218997e-12       0.000000000000e+00       3.091664308655e-12       5.926553039734e-13      -3.592414790005e-15 
  152       5.393352449242e-10       1.302632217757e-13      -5.568557026299e-12       0.000000000000e+00       3.033351264666e-12       5.836375956982e-13      -3.521250198974e-15 
  153       5.432680746115e-10       1.295461397894e-13      -5.566154669610e-12       0.000000000000e+00       2.976527227366e-12       5.747912495791e-13      -3.449574303941e-15 
  154       5.471756451210e-10       1.287794730139e-13      -5.560746792566e-12       0.000000000000e+00       2.921150411046e-12       5.661183889436e-13      -3.377691259291e-15 
  155       5.510566963813e-10       1.279646486923e-13      -5.552299519880e-12       0.000000000000e+00       2.867172335180e-12       5.576206123740e-13      -3.305919096141e-15 
  156       5.549099281718e-10       1.271031955059e-13      -5.540780493800e-12       0.000000000000e+00       2.814537684960e-12       5.492989806129e-13      -3.234589927267e-15 
  157       5.587339993899e-10       1.261967451773e-13      -5.526158910557e-12       0.000000000000e+00       2.763184171843e-12       5.411540034710e-13      -3.164050152016e-15 
  158       5.625275273183e-10       1.252470340740e-13      -5.508405556821e-12       0.000000000000e+00       2.713042394095e-12       5.331856267332e-13      -3.094660661236e-15 
  159       5.662890868925e-10       1.242559048115e-13      -5.487492846151e-12       0.000000000000e+00       2.664035697331e-12       5.253932190653e-13      -3.026797042188e-15 
  160       5.700172099681e-10       1.232253078568e-13      -5.463394855451e-12       0.000000000000e+00       2.616080035061e-12       5.177755589211e-13      -2.960849783472e-15 
  161       5.737104869286e-10       1.221572592077e-13      -5.436087268602e-12       0.000000000000e+00       2.569101185081e-12       5.103309945882e-13      -2.897142047879e-15 
  162       5.773678831442e-10       1.210537058598e-13      -5.405547125244e-12       0.000000000000e+00       2.523088402353e-12       5.030579677195e-13      -2.835674389114e-15 
  163       5.809884492285e-10       1.199166514516e-13      -5.371753119338e-12       0.000000000000e+00       2.478045266359e-12       4.959545112916e-13      -2.776357746227e-15 
  164       5.845712209555e-10       1.187482005077e-13      -5.334685725732e-12       0.000000000000e+00       2.433972692852e-12       4.890180684300e-13      -2.719093672305e-15 
  165       5.881152189976e-10       1.175505598403e-13      -5.294327236185e-12       0.000000000000e+00       2.390868874255e-12       4.822454801126e-13      -2.663774160135e-15 
  166       5.916194486644e-10       1.163260399503e-13      -5.250661795390e-12       0.000000000000e+00       2.348729220055e-12       4.756329728729e-13      -2.610281467860e-15 
  167       5.950828996404e-10       1.150770564288e-13      -5.203675437000e-12       0.000000000000e+00       2.307546297200e-12       4.691761465033e-13      -2.558487944643e-15 
  168       5.985045457236e-10       1.138061313578e-13      -5.153356119658e-12       0.000000000000e+00       2.267309770491e-12       4.628699617588e-13      -2.508255856327e-15 
  169       6.018833445636e-10       1.125158947117e-13      -5.099693763019e-12       0.000000000000e+00       2.228006342979e-12       4.567087280596e-13      -2.459437211096e-15 
  170       6.052182373999e-10       1.112090857587e-13      -5.042680283775e-12       0.000000000000e+00       2.189619696363e-12       4.506860911950e-13      -2.411873585137e-15 
  171       6.085081488003e-10       1.098885544614e-13      -4.982309631684e-12       0.000000000000e+00       2.152130431379e-12       4.447950210264e-13      -2.365395948299e-15 
  172       6.117519863988e-10       1.085572628788e-13      -4.918577825593e-12       0.000000000000e+00       2.115516008201e-12       4.390277991907e-13      -2.319824489755e-15 
  173       6.149486406344e-10       1.072182865668e-13      -4.851482989466e-12       0.000000000000e+00       2.079750686834e-12       4.333760068037e-13      -2.274968443664e-15 
  174       6.180969844886e-10       1.058748159800e-13      -4.781025388406e-12       0.000000000000e+00       2.044805467510e-12       4.278305121630e-13      -2.230625914830e-15 
  175       6.211958732245e-10       1.045301578722e-13      -4.707207464686e-12       0.000000000000e+00       2.010648031081e-12       4.223814584520e-13      -2.186583704366e-15 
  176       6.242441441244e-10       1.031877366985e-13      -4.630033873769e-12       0.000000000000e+00       1.977242679418e-12       4.170182514424e-13      -2.142617135349e-15 
  177       6.272406162285e-10       1.018510960156e-13      -4.549511520339e-12       0.000000000000e+00       1.944550275802e-12       4.117295471983e-13      -2.098489878488e-15 
  178       6.301840900726e-10       1.005238998838e-13      -4.465649594323e-12       0.000000000000e+00       1.912528185325e-12       4.065032397788e-13      -2.053953777780e-15 
