# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   19       1.086871720353e-10       6.289191814797e-16       1.484660199061e-13       7.843489067573e-18       2.440584366879e-10       3.954798780027e-11      -1.527442268211e-14 
   20       1.098488683737e-10       6.458825772725e-16       1.529049514469e-13       8.679981971793e-18       2.230110319468e-10       3.661376641559e-11      -2.369695337702e-14 
   21       1.110876465500e-10       6.730969045356e-16       1.578823985795e-13       9.559818824198e-18       2.045770688610e-10       3.400358632457e-11      -2.552925361118e-14 
   22       1.123828611097e-10       7.059644324332e-16       1.630255523781e-13       1.048306158538e-17       1.882180903366e-10       3.164835889712e-11      -2.240000132985e-14 
   23       1.137339673684e-10       7.514633116043e-16       1.681999725896e-13       1.144975522029e-17       1.736734184299e-10       2.952164162424e-11      -1.608890684131e-14 
   24       1.151281567293e-10       8.198589433231e-16       1.733397098499e-13       1.245992594348e-17       1.606071297610e-10       2.758778597834e-11      -8.674572133317e-15 
   25       1.165751840707e-10       9.131036330527e-16       1.784960187848e-13       1.351359170161e-17       1.489499333006e-10       2.584281553199e-11      -1.383551823427e-15 
   26       1.180698976820e-10       1.029507457922e-15       1.837574075290e-13       1.461075339064e-17       1.385411657509e-10       2.426773653267e-11       4.614897213211e-15 
   27       1.195881821886e-10       1.166375431596e-15       1.891990843668e-13       1.575139583321e-17       1.290722950735e-10       2.282221973346e-11       8.158137400996e-15 
   28       1.211359186337e-10       1.322403081002e-15       1.948275710107e-13       1.693550632018e-17       1.204772236369e-10       2.149980715251e-11       9.173322147891e-15 
   29       1.227156476796e-10       1.496114689918e-15       2.006075245210e-13       1.816306287354e-17       1.126749113884e-10       2.029129162249e-11       8.068421805161e-15 
   30       1.243193008346e-10       1.685722456787e-15       2.064671080356e-13       1.943403613375e-17       1.055145857372e-10       1.917677291656e-11       5.416232925929e-15 
   31       1.259546156585e-10       1.891029476328e-15       2.122813388131e-13       2.074841385843e-17       9.897953571250e-11       1.815425933162e-11       1.715344748466e-15 
   32       1.276260888611e-10       2.112218877081e-15       2.178754183325e-13       2.210618634099e-17       9.304735887758e-11       1.721981597030e-11      -2.436895134022e-15 
   33       1.293263025932e-10       2.349353451888e-15       2.230235030421e-13       2.350734074626e-17       8.762859620720e-11       1.635876872400e-11      -6.265421902851e-15 
   34       1.310417074905e-10       2.602514989372e-15       2.274842276145e-13       2.495186843001e-17       8.260099198390e-11       1.555141748002e-11      -8.994280439547e-15 
   35       1.327764269502e-10       2.872312025805e-15       2.311348062320e-13       2.643978912522e-17       7.794628310140e-11       1.479573592273e-11      -1.049502909054e-14 
   36       1.345352010194e-10       3.159552260137e-15       2.338816232779e-13       2.797113688573e-17       7.365451863125e-11       1.409155683301e-11      -1.086591512951e-14 
   37       1.363161377570e-10       3.465115469924e-15       2.356244719353e-13       2.954595520897e-17       6.968417770610e-11       1.343400179252e-11      -1.026769067641e-14 
   38       1.381138759461e-10       3.789939808629e-15       2.362788778584e-13       3.116429938399e-17       6.597913183301e-11       1.281589552253e-11      -8.914738554100e-15 
   39       1.399322829223e-10       4.134962225882e-15       2.358533261522e-13       3.282624166458e-17       6.253407072718e-11       1.223716090979e-11      -7.032127243686e-15 
   40       1.417749091134e-10       4.501165908592e-15       2.343984112362e-13       3.453186985187e-17       5.934687361228e-11       1.169792965363e-11      -4.892145618176e-15 
   41       1.436409914424e-10       4.889601024382e-15       2.319879371279e-13       3.628128752097e-17       5.639918337207e-11       1.119571525266e-11      -2.831010462612e-15 
   42       1.455249965231e-10       5.301388433750e-15       2.287203998909e-13       3.807461529654e-17       5.365497217624e-11       1.072517748410e-11      -1.252925599374e-15 
   43       1.474196938267e-10       5.737561750651e-15       2.246891742514e-13       3.991198435201e-17       5.107214894016e-11       1.027996220640e-11      -5.226929991793e-16 
   44       1.493276022711e-10       6.198525950486e-15       2.198784635856e-13       4.179351146303e-17       4.864510322818e-11       9.859464022063e-12      -5.939588349309e-16 
   45       1.512523428360e-10       6.684436161780e-15       2.142373979647e-13       4.371931832607e-17       4.637300996431e-11       9.463775392382e-12      -1.271864986903e-15 
   46       1.531951928502e-10       7.195338252462e-15       2.077080155057e-13       4.568953941822e-17       4.424735223669e-11       9.091693892631e-12      -2.311473769993e-15 
   47       1.551548530747e-10       7.731162289285e-15       2.002247598845e-13       4.770432277951e-17       4.225131410095e-11       8.740618318603e-12      -3.414758474607e-15 
   48       1.571289468200e-10       8.291833046960e-15       1.917205518606e-13       4.976381334203e-17       4.036537295036e-11       8.407459328490e-12      -4.295176461641e-15 
   49       1.591195604750e-10       8.877653633292e-15       1.821482001703e-13       5.186809553525e-17       3.858735754143e-11       8.091917333832e-12      -4.899934883697e-15 
   50       1.611288646081e-10       9.489018765823e-15       1.714641627712e-13       5.401723584591e-17       3.691700084820e-11       7.793950105295e-12      -5.245208360496e-15 
   51       1.631573773050e-10       1.012630660900e-14       1.596223368140e-13       5.621129875311e-17       3.534995041881e-11       7.512788062437e-12      -5.354454530190e-15 
   52       1.652038196202e-10       1.078987820552e-14       1.465738915629e-13       5.845034662013e-17       3.387747748334e-11       7.246882142271e-12      -5.258852679741e-15 
   53       1.672649710304e-10       1.148007690767e-14       1.322671013166e-13       6.073443958626e-17       3.248618606163e-11       6.993851667829e-12      -4.997742375294e-15 
   54       1.693372924717e-10       1.219719883211e-14       1.166587866487e-13       6.306361915719e-17       3.116191609756e-11       6.751207683805e-12      -4.614759338317e-15 
   55       1.714226082761e-10       1.294139677588e-14       9.975241178872e-14       6.543785436246e-17       2.990327732059e-11       6.518856994346e-12      -4.144090923107e-15 
   56       1.735236075323e-10       1.371275102567e-14       8.156932277379e-14       6.785708180265e-17       2.871102720977e-11       6.297139823847e-12      -3.621513720242e-15 
   57       1.756421307328e-10       1.451129450712e-14       6.213827749747e-14       7.032122000940e-17       2.758405772666e-11       6.086089425856e-12      -3.088651062439e-15 
   58       1.777790966435e-10       1.533701104540e-14       4.149574765369e-14       7.283016867862e-17       2.651927387877e-11       5.885411283644e-12      -2.593237806278e-15 
   59       1.799344291744e-10       1.618983362572e-14       1.968622068064e-14       7.538380790366e-17       2.551147228303e-11       5.694462310772e-12      -2.189385113920e-15 
   60       1.821069842491e-10       1.706964265399e-14      -3.237498295364e-15       7.798199740854e-17       2.455321972926e-11       5.512230051660e-12      -1.937845234832e-15 
   61       1.842954258550e-10       1.797630752049e-14      -2.722814546878e-14       8.062458686481e-17       2.363692649065e-11       5.337638922145e-12      -1.890377621040e-15 
   62       1.865012494166e-10       1.890982612816e-14      -5.228989361777e-14       8.331145128312e-17       2.276188479974e-11       5.170596310984e-12      -2.038147567431e-15 
   63       1.887263103687e-10       1.987021373884e-14      -7.844226960363e-14       8.604246224114e-17       2.192860193255e-11       5.011145446711e-12      -2.352162240632e-15 
   64       1.909718926994e-10       2.085746207550e-14      -1.057070469116e-13       8.881747709386e-17       2.113669409861e-11       4.859148861362e-12      -2.797912361658e-15 
   65       1.932386659373e-10       2.187153895681e-14      -1.341083930234e-13       9.163633855856e-17       2.038483464211e-11       4.714277967771e-12      -3.335132534970e-15 
   66       1.955266421379e-10       2.291238793164e-14      -1.636730167895e-13       9.449887429957e-17       1.967070224299e-11       4.576002636873e-12      -3.917561577530e-15 
   67       1.978351328709e-10       2.397992791366e-14      -1.944303158014e-13       9.740489651321e-17       1.899092911810e-11       4.443580775006e-12      -4.492702847861e-15 
   68       2.001627062068e-10       2.507405281587e-14      -2.264125237647e-13       1.003542015126e-16       1.834104922231e-11       4.316047901208e-12      -5.001584575103e-15 
   69       2.025078939271e-10       2.619462204932e-14      -2.596487631255e-13       1.033466067043e-16       1.771666924352e-11       4.192475946850e-12      -5.392124105639e-15 
   70       2.048715731443e-10       2.734143063170e-14      -2.941454949336e-13       1.063820710176e-16       1.711736873187e-11       4.072832928292e-12      -5.662854516472e-15 
   71       2.072549854464e-10       2.851423241996e-14      -3.299024090803e-13       1.094605979070e-16       1.654348979643e-11       3.957277116774e-12      -5.827545715379e-15 
   72       2.096590048587e-10       2.971274813547e-14      -3.669181692463e-13       1.125822005952e-16       1.599496225997e-11       3.845899354795e-12      -5.902470571554e-15 
   73       2.120841134702e-10       3.093666477153e-14      -4.051904088521e-13       1.157469025874e-16       1.547128224006e-11       3.738719322163e-12      -5.906503230196e-15 
   74       2.145303770592e-10       3.218563500102e-14      -4.447157270078e-13       1.189547381844e-16       1.497149073017e-11       3.635681802054e-12      -5.861217427098e-15 
   75       2.169974207195e-10       3.345927658391e-14      -4.854896844640e-13       1.222057529974e-16       1.449415218079e-11       3.536652947063e-12      -5.790984803228e-15 
   76       2.194844044863e-10       3.475717177486e-14      -5.275067995610e-13       1.255000044610e-16       1.403733308048e-11       3.441416545259e-12      -5.723073219322e-15 
   77       2.219899989625e-10       3.607886673080e-14      -5.707605441798e-13       1.288375623477e-16       1.359858053701e-11       3.349670286241e-12      -5.687745070465e-15 
   78       2.245129793061e-10       3.742385068746e-14      -6.152412290553e-13       1.322185087171e-16       1.317553635908e-11       3.261111989314e-12      -5.711342295623e-15 
   79       2.270541827872e-10       3.879149052404e-14      -6.609292348655e-13       1.356429366217e-16       1.276795249837e-11       3.175724209707e-12      -5.793906150366e-15 
   80       2.296148567219e-10       4.018108342404e-14      -7.078005639309e-13       1.391109521060e-16       1.237599682637e-11       3.093533700702e-12      -5.927736379630e-15 
   81       2.321960588872e-10       4.159187510208e-14      -7.558287995159e-13       1.426226752447e-16       1.199964056164e-11       3.014523995357e-12      -6.104013431140e-15 
   82       2.347986451891e-10       4.302305881750e-14      -8.049850606755e-13       1.461782406459e-16       1.163864922683e-11       2.938633424490e-12      -6.312760191511e-15 
   83       2.374232573306e-10       4.447377438794e-14      -8.552379571030e-13       1.497777979538e-16       1.129257360562e-11       2.865753134678e-12      -6.542803722355e-15 
   84       2.400703104800e-10       4.594310720292e-14      -9.065535439772e-13       1.534215123518e-16       1.096074069965e-11       2.795725106252e-12      -6.781736996385e-15 
   85       2.427399809387e-10       4.743008723746e-14      -9.588952768094e-13       1.571095650652e-16       1.064224468552e-11       2.728340171290e-12      -7.015880633519e-15 
   86       2.454321938096e-10       4.893368806562e-14      -1.012223966291e-12       1.608421538638e-16       1.033593787175e-11       2.663336031609e-12      -7.230244636986e-15 
   87       2.481466106649e-10       5.045282587414e-14      -1.066497733139e-12       1.646194935654e-16       1.004042165571e-11       2.600395276763e-12      -7.408490129428e-15 
   88       2.508828839260e-10       5.198643125410e-14      -1.121677005071e-12       1.684417759717e-16       9.754387065649e-12       2.539223090668e-12      -7.536408791021e-15 
   89       2.536414931592e-10       5.353367978124e-14      -1.177740514761e-12       1.723090412977e-16       9.477718033633e-12       2.479798824343e-12      -7.613077283797e-15 
   90       2.564230193111e-10       5.509379635366e-14      -1.234671767403e-12       1.762212871855e-16       9.210547239350e-12       2.422160852909e-12      -7.641409404357e-15 
   91       2.592278816699e-10       5.666598579475e-14      -1.292454256012e-12       1.801785073390e-16       8.952918460706e-12       2.366329687088e-12      -7.624811216010e-15 
   92       2.620563296206e-10       5.824943298187e-14      -1.351071493522e-12       1.841806914055e-16       8.704782887044e-12       2.312307212160e-12      -7.567196682257e-15 
   93       2.649084343990e-10       5.984330297502e-14      -1.410507044894e-12       1.882278248568e-16       8.465995432362e-12       2.260075926933e-12      -7.473003300268e-15 
   94       2.677840808469e-10       6.144674114553e-14      -1.470744559212e-12       1.923198888705e-16       8.236311048531e-12       2.209598182703e-12      -7.347207734364e-15 
   95       2.706829591662e-10       6.305887330472e-14      -1.531767801784e-12       1.964568602113e-16       8.015381038514e-12       2.160815422221e-12      -7.195341449494e-15 
   96       2.736045566737e-10       6.467880583259e-14      -1.593560686249e-12       2.006387111126e-16       7.802749369582e-12       2.113647418656e-12      -7.023506344717e-15 
   97       2.765481495554e-10       6.630562580649e-14      -1.656107306674e-12       2.048654091575e-16       7.597848986536e-12       2.067991514556e-12      -6.838390386681e-15 
   98       2.795127946217e-10       6.793840112983e-14      -1.719391969655e-12       2.091369171601e-16       7.399998124922e-12       2.023721860819e-12      -6.647283243100e-15 
   99       2.824973210613e-10       6.957618066069e-14      -1.783399226420e-12       2.134531930471e-16       7.208396624250e-12       1.980688655651e-12      -6.458091916240e-15 
  100       2.855006838673e-10       7.121798046066e-14      -1.848110145887e-12       2.178142312881e-16       7.022310090093e-12       1.938754350092e-12      -6.277862797590e-15 
  101       2.885230984720e-10       7.286274006296e-14      -1.913490468173e-12       2.222201940713e-16       6.841659809769e-12       1.897909701322e-12      -6.108077592334e-15 
  102       2.915650506902e-10       7.450936028027e-14      -1.979500841207e-12       2.266712983945e-16       6.666509120945e-12       1.858172660212e-12      -5.948723501697e-15 
  103       2.946269453516e-10       7.615671650147e-14      -2.046100419087e-12       2.311677765276e-16       6.496881510202e-12       1.819552539639e-12      -5.799725833861e-15 
  104       2.977091023525e-10       7.780365865538e-14      -2.113246849520e-12       2.357098763878e-16       6.332759158122e-12       1.782049692657e-12      -5.660945891951e-15 
  105       3.008117527076e-10       7.944901117458e-14      -2.180896261260e-12       2.402978619148e-16       6.174081484372e-12       1.745655190666e-12      -5.532178862023e-15 
  106       3.039350346013e-10       8.109157295911e-14      -2.249003251546e-12       2.449320134453e-16       6.020743692795e-12       1.710350501584e-12      -5.413151701060e-15 
  107       3.070789894397e-10       8.273011734031e-14      -2.317520873546e-12       2.496126280885e-16       5.872595316489e-12       1.676107168018e-12      -5.303521024952e-15 
  108       3.102435579023e-10       8.436339204453e-14      -2.386400623793e-12       2.543400201006e-16       5.729438762902e-12       1.642886485434e-12      -5.202870996490e-15 
  109       3.134285759931e-10       8.599011915691e-14      -2.455592429625e-12       2.591145212601e-16       5.591027858908e-12       1.610639180326e-12      -5.110711213354e-15 
  110       3.166337710933e-10       8.760899508519e-14      -2.525044636624e-12       2.639364812425e-16       5.457066395901e-12       1.579305088391e-12      -5.026474596104e-15 
  111       3.198587580118e-10       8.921869052342e-14      -2.594703996058e-12       2.688062679955e-16       5.327206674877e-12       1.548812832696e-12      -4.949515276165e-15 
  112       3.231030350376e-10       9.081785041576e-14      -2.664515652318e-12       2.737242681140e-16       5.201048051521e-12       1.519079501852e-12      -4.879106483818e-15 
  113       3.263661223913e-10       9.240514329504e-14      -2.734426255852e-12       2.786908631917e-16       5.078227461312e-12       1.490030146381e-12      -4.814549924950e-15 
  114       3.296480056390e-10       9.397941636201e-14      -2.804393769631e-12       2.837063547258e-16       4.958706928372e-12       1.461659717606e-12      -4.755523921346e-15 
  115       3.329487404263e-10       9.553955976619e-14      -2.874378867669e-12       2.887710305077e-16       4.842519347587e-12       1.433978285000e-12      -4.701774925276e-15 
  116       3.362683124308e-10       9.708445937954e-14      -2.944341935267e-12       2.938851879579e-16       4.729679119585e-12       1.406991773070e-12      -4.653008851855e-15 
  117       3.396066347406e-10       9.861299722020e-14      -3.014243085567e-12       2.990491342775e-16       4.620181552651e-12       1.380701824142e-12      -4.608890005587e-15 
  118       3.429635452320e-10       1.001240518762e-13      -3.084042176102e-12       3.042631865990e-16       4.514002264629e-12       1.355105661142e-12      -4.569040006906e-15 
  119       3.463388039481e-10       1.016164989291e-13      -3.153698825359e-12       3.095276721375e-16       4.411096584840e-12       1.330195950380e-12      -4.533036718719e-15 
  120       3.497320904767e-10       1.030892113778e-13      -3.223172429326e-12       3.148429283423e-16       4.311398955984e-12       1.305960664336e-12      -4.500413172951e-15 
  121       3.531430013285e-10       1.045410600623e-13      -3.292422178048e-12       3.202093030478e-16       4.214822336057e-12       1.282382944442e-12      -4.470656497087e-15 
  122       3.565710473154e-10       1.059709140872e-13      -3.361407072185e-12       3.256271546245e-16       4.121257600253e-12       1.259440963864e-12      -4.443206840711e-15 
  123       3.600156509284e-10       1.073776412455e-13      -3.430085939563e-12       3.310968521305e-16       4.030572942882e-12       1.237107790290e-12      -4.417456302057e-15 
  124       3.634761437161e-10       1.087601084425e-13      -3.498417451729e-12       3.366187754627e-16       3.942613279271e-12       1.215351248711e-12      -4.392747854543e-15 
  125       3.669517636627e-10       1.101171821191e-13      -3.566360140506e-12       3.421933155078e-16       3.857199647682e-12       1.194133784203e-12      -4.368374273321e-15 
  126       3.704416525661e-10       1.114477286760e-13      -3.633872414548e-12       3.478208742935e-16       3.774128611215e-12       1.173412324716e-12      -4.343577061814e-15 
  127       3.739448534160e-10       1.127506148972e-13      -3.700912575893e-12       3.535018651398e-16       3.693171659722e-12       1.153138143851e-12      -4.317545378264e-15 
  128       3.774604668203e-10       1.140247382098e-13      -3.767438393414e-12       3.592367011573e-16       3.614124902945e-12       1.133267948150e-12      -4.289579887144e-15 
  129       3.809881454080e-10       1.152691203479e-13      -3.833405734675e-12       3.650257589826e-16       3.536965632527e-12       1.113798816439e-12      -4.259607075923e-15 
  130       3.845276493752e-10       1.164828248898e-13      -3.898769813414e-12       3.708694113018e-16       3.461712015901e-12       1.094736881183e-12      -4.227720023674e-15 
  131       3.880786908838e-10       1.176649289845e-13      -3.963485632302e-12       3.767680382095e-16       3.388374125787e-12       1.076086395022e-12      -4.194018695301e-15 
  132       3.916409325958e-10       1.188145239919e-13      -4.027507996273e-12       3.827220272752e-16       3.316953707587e-12       1.057849675137e-12      -4.158610066662e-15 
  133       3.952139862067e-10       1.199307161233e-13      -4.090791525861e-12       3.887317736101e-16       3.247443946784e-12       1.040027047601e-12      -4.121608249692e-15 
  134       3.987974109801e-10       1.210126270821e-13      -4.153290670532e-12       3.947976799336e-16       3.179829236342e-12       1.022616791737e-12      -4.083134617534e-15 
  135       4.023907122813e-10       1.220593947041e-13      -4.214959722018e-12       4.009201566395e-16       3.114084944102e-12       1.005615084479e-12      -4.043317929657e-15 
  136       4.059933401120e-10       1.230701735984e-13      -4.275752827655e-12       4.070996218628e-16       3.050177180182e-12       9.890159447226e-13      -4.002294456986e-15 
  137       4.096046876434e-10       1.240441357876e-13      -4.335624003713e-12       4.133365015460e-16       2.988062564375e-12       9.728111776885e-13      -3.960208107021e-15 
  138       4.132240897511e-10       1.249804713487e-13      -4.394527148730e-12       4.196312295058e-16       2.927687993547e-12       9.569903192755e-13      -3.917210548969e-15 
  139       4.168508215487e-10       1.258783890530e-13      -4.452416056852e-12       4.259842474994e-16       2.868990409035e-12       9.415405804191e-13      -3.873461338863e-15 
  140       4.204840969217e-10       1.267371170077e-13      -4.509244431159e-12       4.323960052911e-16       2.811896564044e-12       9.264467914484e-13      -3.829128044689e-15 
  141       4.241230670621e-10       1.275559032953e-13      -4.564965897006e-12       4.388669607189e-16       2.756322791050e-12       9.116913464433e-13      -3.784386371513e-15 
  142       4.277668190017e-10       1.283340166151e-13      -4.619534015354e-12       4.453975797607e-16       2.702174769192e-12       8.972541475914e-13      -3.739420286599e-15 
  143       4.314143741469e-10       1.290707469229e-13      -4.672902296105e-12       4.519883366012e-16       2.649347291676e-12       8.831125495451e-13      -3.694422144543e-15 
  144       4.350646868120e-10       1.297654060722e-13      -4.725024211436e-12       4.586397136979e-16       2.597724033169e-12       8.692413037792e-13      -3.649592812390e-15 
  145       4.387167747681e-10       1.304173592846e-13      -4.775854059260e-12       4.653521845146e-16       2.547202423838e-12       8.556182991622e-13      -3.605108486424e-15 
  146       4.423701283868e-10       1.310261216819e-13      -4.825349620758e-12       4.721261596741e-16       2.497771507048e-12       8.422425345401e-13      -3.561017216873e-15 
  147       4.460243389604e-10       1.315912724687e-13      -4.873469789653e-12       4.789620356342e-16       2.449441299070e-12       8.291178085037e-13      -3.517332441133e-15 
  148       4.496789695747e-10       1.321124257601e-13      -4.920173763449e-12       4.858602115160e-16       2.402218277633e-12       8.162470586383e-13      -3.474065319015e-15 
  149       4.533335543910e-10       1.325892313963e-13      -4.965421061584e-12       4.928210890728e-16       2.356105291637e-12       8.036323387365e-13      -3.431224669067e-15 
  150       4.569875979286e-10       1.330213757583e-13      -5.009171543580e-12       4.998450726575e-16       2.311101470866e-12       7.912747960102e-13      -3.388816904890e-15 
  151       4.606405743474e-10       1.334085825831e-13      -5.051385427202e-12       5.069325691915e-16       2.267202135704e-12       7.791746483034e-13      -3.346845971462e-15 
  152       4.642919267296e-10       1.337506137789e-13      -5.092023306605e-12       5.140839881326e-16       2.224398706842e-12       7.673311613041e-13      -3.305313281455e-15 
  153       4.679410663628e-10       1.340472702406e-13      -5.131046170490e-12       5.212997414434e-16       2.182678614995e-12       7.557426257570e-13      -3.264217651557e-15 
  154       4.715873720217e-10       1.342983926650e-13      -5.168415420258e-12       5.285802435594e-16       2.142025210612e-12       7.444063346757e-13      -3.223555238790e-15 
  155       4.752301892510e-10       1.345038623661e-13      -5.204092888159e-12       5.359259113577e-16       2.102417673593e-12       7.333185605551e-13      -3.183319476829e-15 
  156       4.788688296472e-10       1.346636020903e-13      -5.238040855452e-12       5.433371641243e-16       2.063830922995e-12       7.224745325838e-13      -3.143501012327e-15 
  157       4.825025701414e-10       1.347775768319e-13      -5.270222070550e-12       5.508144235235e-16       2.026235526751e-12       7.118684138565e-13      -3.104087641228e-15 
  158       4.861306522814e-10       1.348457946484e-13      -5.300599767179e-12       5.583581135653e-16       1.989597611379e-12       7.014932785861e-13      -3.065064245092e-15 
  159       4.897522815142e-10       1.348683074755e-13      -5.329137682529e-12       5.659686605740e-16       1.953878771697e-12       6.913410893164e-13      -3.026412727413e-15 
  160       4.933666264681e-10       1.348452119428e-13      -5.355800075407e-12       5.736464931563e-16       1.919035980534e-12       6.814026741344e-13      -2.988111949936e-15 
  161       4.969728182354e-10       1.347766501888e-13      -5.380551744390e-12       5.813920421697e-16       1.885021498443e-12       6.716677038823e-13      -2.950137668985e-15 
  162       5.005699496542e-10       1.346628106764e-13      -5.403358045981e-12       5.892057406907e-16       1.851782783415e-12       6.621246693703e-13      -2.912462471772e-15 
  163       5.041570745916e-10       1.345039290080e-13      -5.424184912754e-12       5.970880239830e-16       1.819262400591e-12       6.527608585890e-13      -2.875055712725e-15 
  164       5.077332072252e-10       1.343002887411e-13      -5.442998871519e-12       6.050393294658e-16       1.787397931972e-12       6.435623339212e-13      -2.837883449806e-15 
  165       5.112973961463e-10       1.340522277475e-13      -5.459767314309e-12       6.130600722546e-16       1.756134961980e-12       6.345169219194e-13      -2.800915425425e-15 
  166       5.148489553594e-10       1.337601561995e-13      -5.474459299600e-12       6.211505694792e-16       1.725467482655e-12       6.256235203389e-13      -2.764146819656e-15 
  167       5.183872519470e-10       1.334245417040e-13      -5.487044855323e-12       6.293111093405e-16       1.695400820550e-12       6.168835548191e-13      -2.727578262113e-15 
  168       5.219116326566e-10       1.330459047306e-13      -5.497494751360e-12       6.375419748117e-16       1.665938842016e-12       6.082980291017e-13      -2.691208923765e-15 
  169       5.254214235111e-10       1.326248194518e-13      -5.505780518800e-12       6.458434434997e-16       1.637083920201e-12       5.998675154417e-13      -2.655036484125e-15 
  170       5.289159294187e-10       1.321619145823e-13      -5.511874469202e-12       6.542157875065e-16       1.608836902051e-12       5.915921450182e-13      -2.619057098430e-15 
  171       5.323944337834e-10       1.316578742184e-13      -5.515749713856e-12       6.626592732902e-16       1.581197075309e-12       5.834715983455e-13      -2.583265364826e-15 
  172       5.358561981145e-10       1.311134386781e-13      -5.517380183044e-12       6.711741615264e-16       1.554162135515e-12       5.755050956836e-13      -2.547654291549e-15 
  173       5.393004616376e-10       1.305294053400e-13      -5.516740645298e-12       6.797607069693e-16       1.527728153009e-12       5.676913874495e-13      -2.512215264113e-15 
  174       5.427264409039e-10       1.299066294836e-13      -5.513806726666e-12       6.884191583130e-16       1.501889539925e-12       5.600287446279e-13      -2.476938012488e-15 
  175       5.461333294011e-10       1.292460251284e-13      -5.508554929967e-12       6.971497580527e-16       1.476639017198e-12       5.525149491821e-13      -2.441810578288e-15 
  176       5.495202971629e-10       1.285485658737e-13      -5.500962654057e-12       7.059527423458e-16       1.451967581560e-12       5.451472844648e-13      -2.406819281950e-15 
  177       5.528864903796e-10       1.278152857382e-13      -5.491008213086e-12       7.148283408734e-16       1.427864472541e-12       5.379225256293e-13      -2.371948689921e-15 
  178       5.562310310080e-10       1.270472799994e-13      -5.478670855763e-12       7.237767767015e-16       1.404317139468e-12       5.308369300399e-13      -2.337181581840e-15 
