# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  777       2.997613288809e-10       2.519832675641e-12      -1.528485533144e-11       0.000000000000e+00       1.395993302184e-14       5.100164433902e-15      -3.313326803422e-16 
  778       3.005558702290e-10       2.486210022870e-12      -1.515519161399e-11       0.000000000000e+00       1.389342511877e-14       5.088611845486e-15      -3.266519960118e-16 
  779       3.013328794826e-10       2.452887461228e-12      -1.502146875885e-11       0.000000000000e+00       1.382729867782e-14       5.076834842058e-15      -3.219733993758e-16 
  780       3.020921356229e-10       2.419875668381e-12      -1.488374845343e-11       0.000000000000e+00       1.376155238801e-14       5.064834228409e-15      -3.172971856930e-16 
  781       3.028334164663e-10       2.387185406076e-12      -1.474209322697e-11       0.000000000000e+00       1.369618488423e-14       5.052610826871e-15      -3.126236520680e-16 
  782       3.035564986619e-10       2.354827520384e-12      -1.459656645350e-11       0.000000000000e+00       1.363119474705e-14       5.040165477375e-15      -3.079530974551e-16 
  783       3.042611576891e-10       2.322812941934e-12      -1.444723235471e-11       0.000000000000e+00       1.356658050247e-14       5.027499037517e-15      -3.032858226628e-16 
  784       3.049471678549e-10       2.291152686149e-12      -1.429415600283e-11       0.000000000000e+00       1.350234062168e-14       5.014612382623e-15      -2.986221303572e-16 
  785       3.056143022914e-10       2.259857853491e-12      -1.413740332355e-11       0.000000000000e+00       1.343847352086e-14       5.001506405808e-15      -2.939623250668e-16 
  786       3.062623329533e-10       2.228939629691e-12      -1.397704109893e-11       0.000000000000e+00       1.337497756092e-14       4.988182018045e-15      -2.893067131858e-16 
  787       3.068910306150e-10       2.198409285989e-12      -1.381313697029e-11       0.000000000000e+00       1.331185104730e-14       4.974640148221e-15      -2.846556029788e-16 
  788       3.075001648689e-10       2.168278179376e-12      -1.364575944110e-11       0.000000000000e+00       1.324909222973e-14       4.960881743209e-15      -2.800093045843e-16 
  789       3.080895041217e-10       2.138557752824e-12      -1.347497787988e-11       0.000000000000e+00       1.318669930203e-14       4.946907767924e-15      -2.753681300193e-16 
  790       3.086588155929e-10       2.109259535530e-12      -1.330086252313e-11       0.000000000000e+00       1.312467040180e-14       4.932719205390e-15      -2.707323931827e-16 
  791       3.092078653116e-10       2.080395143151e-12      -1.312348447819e-11       0.000000000000e+00       1.306300361032e-14       4.918317056805e-15      -2.661024098599e-16 
  792       3.097364181141e-10       2.051976278041e-12      -1.294291572615e-11       0.000000000000e+00       1.300169695219e-14       4.903702341599e-15      -2.614784977267e-16 
  793       3.102442376415e-10       2.024014729491e-12      -1.275922912478e-11       0.000000000000e+00       1.294074839519e-14       4.888876097503e-15      -2.568609763531e-16 
  794       3.107310863370e-10       1.996522373966e-12      -1.257249841138e-11       0.000000000000e+00       1.288015585004e-14       4.873839380607e-15      -2.522501672077e-16 
  795       3.111967254434e-10       1.969511175340e-12      -1.238279820573e-11       0.000000000000e+00       1.281991717014e-14       4.858593265429e-15      -2.476463936614e-16 
  796       3.116409150006e-10       1.942993185138e-12      -1.219020401295e-11       0.000000000000e+00       1.276003015135e-14       4.843138844975e-15      -2.430499809918e-16 
  797       3.120634138429e-10       1.916980542768e-12      -1.199479222641e-11       0.000000000000e+00       1.270049253181e-14       4.827477230802e-15      -2.384612563871e-16 
  798       3.124639795967e-10       1.891485475766e-12      -1.179664013066e-11       0.000000000000e+00       1.264130199164e-14       4.811609553083e-15      -2.338805489499e-16 
  799       3.128423686776e-10       1.866520300028e-12      -1.159582590427e-11       0.000000000000e+00       1.258245615276e-14       4.795536960669e-15      -2.293081897017e-16 
  800       3.131983362882e-10       1.842097420050e-12      -1.139242862280e-11       0.000000000000e+00       1.252395257866e-14       4.779260621155e-15      -2.247445115866e-16 
  801       3.135316364153e-10       1.818229329163e-12      -1.118652826163e-11       0.000000000000e+00       1.246578877414e-14       4.762781720939e-15      -2.201898494755e-16 
  802       3.138420218276e-10       1.794928609776e-12      -1.097820569892e-11       0.000000000000e+00       1.240796218513e-14       4.746101465291e-15      -2.156445401702e-16 
  803       3.141292440728e-10       1.772207933608e-12      -1.076754271846e-11       0.000000000000e+00       1.235047019841e-14       4.729221078409e-15      -2.111089224072e-16 
  804       3.143930534754e-10       1.750080061930e-12      -1.055462201263e-11       0.000000000000e+00       1.229331014144e-14       4.712141803490e-15      -2.065833368620e-16 
  805       3.146331991339e-10       1.728557845798e-12      -1.033952718521e-11       0.000000000000e+00       1.223647928208e-14       4.694864902789e-15      -2.020681261530e-16 
  806       3.148494289185e-10       1.707654226297e-12      -1.012234275438e-11       0.000000000000e+00       1.217997482838e-14       4.677391657683e-15      -1.975636348457e-16 
  807       3.150414894682e-10       1.687382234773e-12      -9.903154155549e-12       0.000000000000e+00       1.212379392838e-14       4.659723368734e-15      -1.930702094566e-16 
  808       3.152091261886e-10       1.667754993074e-12      -9.682047744275e-12       0.000000000000e+00       1.206793366982e-14       4.641861355756e-15      -1.885881984573e-16 
  809       3.153520832491e-10       1.648785713785e-12      -9.459110799177e-12       0.000000000000e+00       1.201239108000e-14       4.623806957871e-15      -1.841179522784e-16 
  810       3.154701035806e-10       1.630487700467e-12      -9.234431524822e-12       0.000000000000e+00       1.195716312545e-14       4.605561533581e-15      -1.796598233141e-16 
  811       3.155629288726e-10       1.612874347898e-12      -9.008099054626e-12       0.000000000000e+00       1.190224671180e-14       4.587126460825e-15      -1.752141659253e-16 
  812       3.156302995709e-10       1.595959142304e-12      -8.780203453757e-12       0.000000000000e+00       1.184763868348e-14       4.568503137044e-15      -1.707813364446e-16 
  813       3.156719548753e-10       1.579755661601e-12      -8.550835722033e-12       0.000000000000e+00       1.179333582353e-14       4.549692979247e-15      -1.663616931798e-16 
  814       3.156876327363e-10       1.564277575634e-12      -8.320087796822e-12       0.000000000000e+00       1.173933485337e-14       4.530697424071e-15      -1.619555964180e-16 
  815       3.156770698533e-10       1.549538646410e-12      -8.088052555941e-12       0.000000000000e+00       1.168563243254e-14       4.511517927845e-15      -1.575634084299e-16 
  816       3.156400016717e-10       1.535552728340e-12      -7.854823820556e-12       0.000000000000e+00       1.163222515852e-14       4.492155966657e-15      -1.531854934734e-16 
  817       3.155762233303e-10       1.522331549011e-12      -7.620492977914e-12       0.000000000000e+00       1.157910999489e-14       4.472613213229e-15      -1.488221630624e-16 
  818       3.154857737031e-10       1.509878007575e-12      -7.385138777540e-12       0.000000000000e+00       1.152628556485e-14       4.452892070910e-15      -1.444735106906e-16 
  819       3.153687546400e-10       1.498192757127e-12      -7.148837358524e-12       0.000000000000e+00       1.147375088034e-14       4.432995149349e-15      -1.401395741631e-16 
  820       3.152252703228e-10       1.487276413160e-12      -6.911665615466e-12       0.000000000000e+00       1.142150491560e-14       4.412925088638e-15      -1.358203900593e-16 
  821       3.150554272739e-10       1.477129553406e-12      -6.673701200765e-12       0.000000000000e+00       1.136954660700e-14       4.392684559406e-15      -1.315159937268e-16 
  822       3.148593343646e-10       1.467752717671e-12      -6.435022526915e-12       0.000000000000e+00       1.131787485291e-14       4.372276262916e-15      -1.272264192757e-16 
  823       3.146371028235e-10       1.459146407678e-12      -6.195708768797e-12       0.000000000000e+00       1.126648851349e-14       4.351702931158e-15      -1.229516995729e-16 
  824       3.143888462446e-10       1.451311086904e-12      -5.955839865968e-12       0.000000000000e+00       1.121538641063e-14       4.330967326944e-15      -1.186918662362e-16 
  825       3.141146805963e-10       1.444247180422e-12      -5.715496524961e-12       0.000000000000e+00       1.116456732772e-14       4.310072244005e-15      -1.144469496287e-16 
  826       3.138147242293e-10       1.437955074735e-12      -5.474760221570e-12       0.000000000000e+00       1.111403000955e-14       4.289020507084e-15      -1.102169788528e-16 
  827       3.134890978851e-10       1.432435117620e-12      -5.233713203149e-12       0.000000000000e+00       1.106377316211e-14       4.267814972035e-15      -1.060019817445e-16 
  828       3.131379247046e-10       1.427687617967e-12      -4.992438490901e-12       0.000000000000e+00       1.101379545250e-14       4.246458525912e-15      -1.018019848677e-16 
  829       3.127613302361e-10       1.423712845612e-12      -4.751019882173e-12       0.000000000000e+00       1.096409550873e-14       4.224954087068e-15      -9.761701350844e-17 
  830       3.123594424441e-10       1.420511031186e-12      -4.509541952745e-12       0.000000000000e+00       1.091467191959e-14       4.203304605253e-15      -9.344709166882e-17 
  831       3.119323917176e-10       1.418082365944e-12      -4.268090059129e-12       0.000000000000e+00       1.086552323450e-14       4.181513061702e-15      -8.929224206161e-17 
  832       3.114803108781e-10       1.416427001613e-12      -4.026750340855e-12       0.000000000000e+00       1.081664796334e-14       4.159582469234e-15      -8.515248610425e-17 
  833       3.110033351887e-10       1.415545050224e-12      -3.785609722768e-12       0.000000000000e+00       1.076804457635e-14       4.137515872349e-15      -8.102784391310e-17 
  834       3.105016023619e-10       1.415436583957e-12      -3.544755917322e-12       0.000000000000e+00       1.071971150389e-14       4.115316347320e-15      -7.691833429770e-17 
  835       3.099752525681e-10       1.416101634975e-12      -3.304277426867e-12       0.000000000000e+00       1.067164713640e-14       4.092987002290e-15      -7.282397475495e-17 
  836       3.094244284443e-10       1.417540195267e-12      -3.064263545946e-12       0.000000000000e+00       1.062384982415e-14       4.070530977364e-15      -6.874478146332e-17 
  837       3.088492751022e-10       1.419752216485e-12      -2.824804363588e-12       0.000000000000e+00       1.057631787714e-14       4.047951444710e-15      -6.468076927714e-17 
  838       3.082499401367e-10       1.422737609785e-12      -2.585990765599e-12       0.000000000000e+00       1.052904956496e-14       4.025251608646e-15      -6.063195172072e-17 
  839       3.076265736344e-10       1.426496245665e-12      -2.347914436856e-12       0.000000000000e+00       1.048204311660e-14       4.002434705745e-15      -5.659834098264e-17 
  840       3.069793281815e-10       1.431027953802e-12      -2.110667863598e-12       0.000000000000e+00       1.043529672033e-14       3.979504004920e-15      -5.257994790997e-17 
  841       3.063083588730e-10       1.436332522895e-12      -1.874344335721e-12       0.000000000000e+00       1.038880852353e-14       3.956462807528e-15      -4.857678200243e-17 
  842       3.056138233204e-10       1.442409700504e-12      -1.639037949069e-12       0.000000000000e+00       1.034257663255e-14       3.933314447457e-15      -4.458885140666e-17 
  843       3.048958816605e-10       1.449259192884e-12      -1.404843607728e-12       0.000000000000e+00       1.029659911255e-14       3.910062291228e-15      -4.061616291043e-17 
  844       3.041546965636e-10       1.456880664831e-12      -1.171857026317e-12       0.000000000000e+00       1.025087398738e-14       3.886709738088e-15      -3.665872193686e-17 
  845       3.033904332418e-10       1.465273739516e-12      -9.401747322845e-13       0.000000000000e+00       1.020539923937e-14       3.863260220101e-15      -3.271653253861e-17 
  846       3.026032594578e-10       1.474437998328e-12      -7.098940681954e-13       0.000000000000e+00       1.016017280924e-14       3.839717202249e-15      -2.878959739214e-17 
  847       3.017933455328e-10       1.484372980709e-12      -4.811131940291e-13       0.000000000000e+00       1.011519259592e-14       3.816084182524e-15      -2.487791779191e-17 
  848       3.009608643553e-10       1.495078183996e-12      -2.539310894696e-13       0.000000000000e+00       1.007045645640e-14       3.792364692024e-15      -2.098149364459e-17 
  849       3.001059913893e-10       1.506553063261e-12      -2.844755619891e-14       0.000000000000e+00       1.002596220557e-14       3.768562295048e-15      -1.710032346331e-17 
  850       2.992289046826e-10       1.518797031148e-12       1.952367798103e-13       0.000000000000e+00       9.981707616093e-15       3.744680589191e-15      -1.323440436182e-17 
  851       2.983297848753e-10       1.531809457711e-12       4.170204660020e-13       0.000000000000e+00       9.937690418246e-15       3.720723205439e-15      -9.383732048793e-18 
  852       2.974088152085e-10       1.545589670258e-12       6.368012209438e-13       0.000000000000e+00       9.893908299758e-15       3.696693808263e-15      -5.548300821962e-18 
  853       2.964661815320e-10       1.560136953184e-12       8.544759320346e-13       0.000000000000e+00       9.850358905669e-15       3.672596095718e-15      -1.728103562392e-18 
  854       2.955020723134e-10       1.575450547817e-12       1.069940653212e-12       0.000000000000e+00       9.807039838177e-15       3.648433799533e-15       2.076868271322e-18 
  855       2.945166786460e-10       1.591529652250e-12       1.283090602657e-12       0.000000000000e+00       9.763948656488e-15       3.624210685211e-15       5.866624648830e-18 
  856       2.935102177351e-10       1.608371947002e-12       1.493830438231e-12       0.000000000000e+00       9.721083176352e-15       3.599930536142e-15       9.641084799157e-18 
  857       2.924830037777e-10       1.625969144755e-12       1.702105280454e-12       0.000000000000e+00       9.678442374586e-15       3.575597105479e-15       1.339979896962e-17 
  858       2.914353783082e-10       1.644311364408e-12       1.907870213987e-12       0.000000000000e+00       9.636025499679e-15       3.551214163631e-15       1.714222193372e-17 
  859       2.903676868421e-10       1.663388597985e-12       2.111080057243e-12       0.000000000000e+00       9.593831773396e-15       3.526785514258e-15       2.086780472656e-17 
  860       2.892802788886e-10       1.683190710228e-12       2.311689361772e-12       0.000000000000e+00       9.551860390679e-15       3.502314994369e-15       2.457599463554e-17 
  861       2.881735079627e-10       1.703707438201e-12       2.509652411647e-12       0.000000000000e+00       9.510110519543e-15       3.477806474406e-15       2.826623519105e-17 
  862       2.870477315975e-10       1.724928390884e-12       2.704923222861e-12       0.000000000000e+00       9.468581300978e-15       3.453263858346e-15       3.193796615718e-17 
  863       2.859033113562e-10       1.746843048771e-12       2.897455542705e-12       0.000000000000e+00       9.427271848841e-15       3.428691083786e-15       3.559062352241e-17 
  864       2.847406128448e-10       1.769440763471e-12       3.087202849164e-12       0.000000000000e+00       9.386181249762e-15       3.404092122037e-15       3.922363949035e-17 
  865       2.835600057238e-10       1.792710757303e-12       3.274118350304e-12       0.000000000000e+00       9.345308563034e-15       3.379470978219e-15       4.283644247041e-17 
  866       2.823618637208e-10       1.816642122893e-12       3.458154983657e-12       0.000000000000e+00       9.304652820520e-15       3.354831691353e-15       4.642845706850e-17 
  867       2.811465646426e-10       1.841223822778e-12       3.639265415613e-12       0.000000000000e+00       9.264213026542e-15       3.330178334451e-15       4.999910407775e-17 
  868       2.799144903874e-10       1.866444688998e-12       3.817402040809e-12       0.000000000000e+00       9.223988157788e-15       3.305515014612e-15       5.354780046922e-17 
  869       2.786660269573e-10       1.892293422694e-12       3.992516981512e-12       0.000000000000e+00       9.183977163204e-15       3.280845873110e-15       5.707395938259e-17 
  870       2.774015644701e-10       1.918758593713e-12       4.164562087016e-12       0.000000000000e+00       9.144178963894e-15       3.256175085492e-15       6.057699011685e-17 
  871       2.761214971717e-10       1.945828640196e-12       4.333488933023e-12       0.000000000000e+00       9.104592453019e-15       3.231506861665e-15       6.405629812103e-17 
  872       2.748262234487e-10       1.973491868184e-12       4.499248821035e-12       0.000000000000e+00       9.065216495697e-15       3.206845445994e-15       6.751128498488e-17 
  873       2.735161458401e-10       2.001736451212e-12       4.661792777740e-12       0.000000000000e+00       9.026049928896e-15       3.182195117390e-15       7.094134842961e-17 
  874       2.721916710499e-10       2.030550429909e-12       4.821071554405e-12       0.000000000000e+00       8.987091561337e-15       3.157560189404e-15       7.434588229853e-17 
  875       2.708532099589e-10       2.059921711595e-12       4.977035626261e-12       0.000000000000e+00       8.948340173390e-15       3.132945010321e-15       7.772427654783e-17 
  876       2.695011776377e-10       2.089838069876e-12       5.129635191890e-12       0.000000000000e+00       8.909794516974e-15       3.108353963249e-15       8.107591723722e-17 
  877       2.681359933580e-10       2.120287144251e-12       5.278820172619e-12       0.000000000000e+00       8.871453315452e-15       3.083791466216e-15       8.440018652066e-17 
  878       2.667580806058e-10       2.151256439698e-12       5.424540211901e-12       0.000000000000e+00       8.833315263534e-15       3.059261972259e-15       8.769646263706e-17 
  879       2.653678670926e-10       2.182733326282e-12       5.566744674712e-12       0.000000000000e+00       8.795379027170e-15       3.034769969519e-15       9.096411990099e-17 
  880       2.639657847686e-10       2.214705038748e-12       5.705382646931e-12       0.000000000000e+00       8.757643243452e-15       3.010319981330e-15       9.420252869337e-17 
  881       2.625522698342e-10       2.247158676120e-12       5.840402934735e-12       0.000000000000e+00       8.720106520512e-15       2.985916566316e-15       9.741105545219e-17 
  882       2.611277627529e-10       2.280081201300e-12       5.971754063985e-12       0.000000000000e+00       8.682767437418e-15       2.961564318480e-15       1.005890626632e-16 
  883       2.596927082628e-10       2.313459440662e-12       6.099384279611e-12       0.000000000000e+00       8.645624544073e-15       2.937267867298e-15       1.037359088506e-16 
  884       2.582475553894e-10       2.347280083657e-12       6.223241545008e-12       0.000000000000e+00       8.608676361114e-15       2.913031877812e-15       1.068509485678e-16 
  885       2.567927574576e-10       2.381529682406e-12       6.343273541419e-12       0.000000000000e+00       8.571921379813e-15       2.888861050720e-15       1.099335323880e-16 
  886       2.553287721042e-10       2.416194651298e-12       6.459427667324e-12       0.000000000000e+00       8.535358061968e-15       2.864760122473e-15       1.129830068951e-16 
  887       2.538560612895e-10       2.451261266590e-12       6.571651037830e-12       0.000000000000e+00       8.498984839807e-15       2.840733865362e-15       1.159987146741e-16 
  888       2.523750913102e-10       2.486715666003e-12       6.679890484057e-12       0.000000000000e+00       8.462800115887e-15       2.816787087615e-15       1.189799943022e-16 
  889       2.508863328115e-10       2.522543848324e-12       6.784092552531e-12       0.000000000000e+00       8.426802262987e-15       2.792924633487e-15       1.219261803392e-16 
  890       2.493902607989e-10       2.558731672997e-12       6.884203504568e-12       0.000000000000e+00       8.390989624009e-15       2.769151383355e-15       1.248366033182e-16 
  891       2.478873546511e-10       2.595264859730e-12       6.980169315664e-12       0.000000000000e+00       8.355360511880e-15       2.745472253806e-15       1.277105897364e-16 
  892       2.463780981316e-10       2.632128988084e-12       7.071935674885e-12       0.000000000000e+00       8.319913209443e-15       2.721892197734e-15       1.305474620460e-16 
  893       2.448629794015e-10       2.669309497077e-12       7.159447984252e-12       0.000000000000e+00       8.284645969361e-15       2.698416204432e-15       1.333465386445e-16 
  894       2.433424910312e-10       2.706791684780e-12       7.242651358132e-12       0.000000000000e+00       8.249557014013e-15       2.675049299681e-15       1.361071338656e-16 
  895       2.418171074054e-10       2.744560855899e-12       7.321501547579e-12       0.000000000000e+00       8.214644748108e-15       2.651795543836e-15       1.388287068312e-16 
  896       2.402872165084e-10       2.782602767966e-12       7.395997909882e-12       0.000000000000e+00       8.179908400538e-15       2.628655007967e-15       1.415113106868e-16 
  897       2.387531870501e-10       2.820903191628e-12       7.466150975621e-12       0.000000000000e+00       8.145347392797e-15       2.605626748577e-15       1.441551506757e-16 
  898       2.372153909819e-10       2.859447762947e-12       7.531971573484e-12       0.000000000000e+00       8.110961127137e-15       2.582709805076e-15       1.467604359552e-16 
  899       2.356742035051e-10       2.898221983015e-12       7.593470831287e-12       0.000000000000e+00       8.076748986506e-15       2.559903199732e-15       1.493273796093e-16 
  900       2.341300030801e-10       2.937211217579e-12       7.650660177004e-12       0.000000000000e+00       8.042710334471e-15       2.537205937606e-15       1.518561986616e-16 
  901       2.325831714351e-10       2.976400696659e-12       7.703551339783e-12       0.000000000000e+00       8.008844515152e-15       2.514617006499e-15       1.543471140887e-16 
  902       2.310340935751e-10       3.015775514167e-12       7.752156350973e-12       0.000000000000e+00       7.975150853154e-15       2.492135376895e-15       1.568003508328e-16 
  903       2.294831577906e-10       3.055320627530e-12       7.796487545147e-12       0.000000000000e+00       7.941628653490e-15       2.469760001901e-15       1.592161378150e-16 
  904       2.279307556664e-10       3.095020857308e-12       7.836557561127e-12       0.000000000000e+00       7.908277201519e-15       2.447489817190e-15       1.615947079477e-16 
  905       2.263772820906e-10       3.134860886815e-12       7.872379343002e-12       0.000000000000e+00       7.875095762870e-15       2.425323740947e-15       1.639362981485e-16 
  906       2.248231352636e-10       3.174825261738e-12       7.903966141156e-12       0.000000000000e+00       7.842083583376e-15       2.403260673805e-15       1.662411493521e-16 
  907       2.232687167064e-10       3.214898389760e-12       7.931331513291e-12       0.000000000000e+00       7.809239889002e-15       2.381299498794e-15       1.685095065243e-16 
  908       2.217144312701e-10       3.255064540176e-12       7.954489325447e-12       0.000000000000e+00       7.776563885777e-15       2.359439081280e-15       1.707416186741e-16 
  909       2.201606871444e-10       3.295307843516e-12       7.973453753030e-12       0.000000000000e+00       7.744054759721e-15       2.337678268910e-15       1.729377388675e-16 
  910       2.186078958663e-10       3.335612291167e-12       7.988239281830e-12       0.000000000000e+00       7.711711676778e-15       2.316015891552e-15       1.750981242398e-16 
  911       2.170564723295e-10       3.375961734987e-12       7.998860709048e-12       0.000000000000e+00       7.679533782745e-15       2.294450761238e-15       1.772230360087e-16 
  912       2.155068347926e-10       3.416339886930e-12       8.005333144321e-12       0.000000000000e+00       7.647520203200e-15       2.272981672108e-15       1.793127394879e-16 
  913       2.139594048884e-10       3.456730318667e-12       8.007672010737e-12       0.000000000000e+00       7.615670043437e-15       2.251607400352e-15       1.813675040992e-16 
  914       2.124146076328e-10       3.497116461201e-12       8.005893045870e-12       0.000000000000e+00       7.583982388392e-15       2.230326704152e-15       1.833876033860e-16 
  915       2.108728714331e-10       3.537481604493e-12       8.000012302793e-12       0.000000000000e+00       7.552456302574e-15       2.209138323626e-15       1.853733150261e-16 
  916       2.093346280974e-10       3.577808897077e-12       7.990046151106e-12       0.000000000000e+00       7.521090829995e-15       2.188040980768e-15       1.873249208449e-16 
  917       2.078003128435e-10       3.618081345685e-12       7.976011277961e-12       0.000000000000e+00       7.489884994101e-15       2.167033379392e-15       1.892427068281e-16 
  918       2.062703643071e-10       3.658281814863e-12       7.957924689080e-12       0.000000000000e+00       7.458837797701e-15       2.146114205077e-15       1.911269631348e-16 
  919       2.047452245514e-10       3.698393026594e-12       7.935803709783e-12       0.000000000000e+00       7.427948222897e-15       2.125282125104e-15       1.929779841104e-16 
  920       2.032253390754e-10       3.738397559915e-12       7.909665986010e-12       0.000000000000e+00       7.397215231017e-15       2.104535788404e-15       1.947960682999e-16 
  921       2.017111568232e-10       3.778277850542e-12       7.879529485343e-12       0.000000000000e+00       7.366637762540e-15       2.083873825498e-15       1.965815184604e-16 
  922       2.002031301924e-10       3.818016190485e-12       7.845412498029e-12       0.000000000000e+00       7.336214737030e-15       2.063294848439e-15       1.983346415744e-16 
  923       1.987017150434e-10       3.857594727672e-12       7.807333638008e-12       0.000000000000e+00       7.305945053064e-15       2.042797450756e-15       2.000557488627e-16 
  924       1.972073707080e-10       3.896995465566e-12       7.765311843928e-12       0.000000000000e+00       7.275827588164e-15       2.022380207397e-15       2.017451557973e-16 
  925       1.957205599980e-10       3.936200262789e-12       7.719366380177e-12       0.000000000000e+00       7.245861198725e-15       2.002041674670e-15       2.034031821145e-16 
  926       1.942417492148e-10       3.975190832739e-12       7.669516837901e-12       0.000000000000e+00       7.216044719947e-15       1.981780390184e-15       2.050301518279e-16 
  927       1.927714081574e-10       4.013948743209e-12       7.615783136027e-12       0.000000000000e+00       7.186376965762e-15       1.961594872797e-15       2.066263932411e-16 
  928       1.913100101319e-10       4.052455416012e-12       7.558185522290e-12       0.000000000000e+00       7.156856728770e-15       1.941483622553e-15       2.081922389611e-16 
  929       1.898580319599e-10       4.090692126597e-12       7.496744574253e-12       0.000000000000e+00       7.127482780161e-15       1.921445120629e-15       2.097280259111e-16 
  930       1.884159539877e-10       4.128640003672e-12       7.431481200331e-12       0.000000000000e+00       7.098253869651e-15       1.901477829273e-15       2.112340953431e-16 
  931       1.869842600949e-10       4.166280028820e-12       7.362416640818e-12       0.000000000000e+00       7.069168725413e-15       1.881580191751e-15       2.127107928516e-16 
  932       1.855634377034e-10       4.203593036124e-12       7.289572468901e-12       0.000000000000e+00       7.040226053999e-15       1.861750632287e-15       2.141584683860e-16 
  933       1.841539777861e-10       4.240559711784e-12       7.212970591695e-12       0.000000000000e+00       7.011424540281e-15       1.841987556005e-15       2.155774762638e-16 
  934       1.827563237720e-10       4.277162246634e-12       7.132638633571e-12       0.000000000000e+00       6.982763000575e-15       1.822289796750e-15       2.169680788249e-16 
  935       1.813707173673e-10       4.313389322758e-12       7.048626176325e-12       0.000000000000e+00       6.954240844810e-15       1.802657968326e-15       2.183301557178e-16 
  936       1.799973503413e-10       4.349231204083e-12       6.960988774946e-12       0.000000000000e+00       6.925857621448e-15       1.783093134270e-15       2.196634900938e-16 
  937       1.786364154134e-10       4.384678090398e-12       6.869782600085e-12       0.000000000000e+00       6.897612864890e-15       1.763596361891e-15       2.209678645537e-16 
  938       1.772881062554e-10       4.419720117201e-12       6.775064439809e-12       0.000000000000e+00       6.869506095425e-15       1.744168722279e-15       2.222430611476e-16 
  939       1.759526174931e-10       4.454347355545e-12       6.676891701373e-12       0.000000000000e+00       6.841536819182e-15       1.724811290307e-15       2.234888613741e-16 
  940       1.746301447080e-10       4.488549811889e-12       6.575322412975e-12       0.000000000000e+00       6.813704528081e-15       1.705525144634e-15       2.247050461808e-16 
  941       1.733208844395e-10       4.522317427942e-12       6.470415225524e-12       0.000000000000e+00       6.786008699784e-15       1.686311367710e-15       2.258913959635e-16 
  942       1.720250341862e-10       4.555640080511e-12       6.362229414403e-12       0.000000000000e+00       6.758448797648e-15       1.667171045782e-15       2.270476905661e-16 
  943       1.707427924082e-10       4.588507581348e-12       6.250824881227e-12       0.000000000000e+00       6.731024270673e-15       1.648105268893e-15       2.281737092803e-16 
  944       1.694743585287e-10       4.620909676999e-12       6.136262155611e-12       0.000000000000e+00       6.703734553453e-15       1.629115130894e-15       2.292692308454e-16 
  945       1.682199329359e-10       4.652836048650e-12       6.018602396931e-12       0.000000000000e+00       6.676579066133e-15       1.610201729440e-15       2.303340334481e-16 
  946       1.669797169849e-10       4.684276311973e-12       5.897907396086e-12       0.000000000000e+00       6.649557214350e-15       1.591366165998e-15       2.313678947219e-16 
  947       1.657539129992e-10       4.715220016977e-12       5.774239577262e-12       0.000000000000e+00       6.622668389196e-15       1.572609545854e-15       2.323705917474e-16 
  948       1.645427242730e-10       4.745656647850e-12       5.647661999695e-12       0.000000000000e+00       6.595911967158e-15       1.553932978109e-15       2.333419010516e-16 
  949       1.633463550727e-10       4.775575622812e-12       5.518238359434e-12       0.000000000000e+00       6.569287310078e-15       1.535337575693e-15       2.342815986076e-16 
  950       1.621650106389e-10       4.804966293958e-12       5.386032991101e-12       0.000000000000e+00       6.542793765097e-15       1.516824455360e-15       2.351894598348e-16 
  951       1.609988971880e-10       4.833817947106e-12       5.251110869659e-12       0.000000000000e+00       6.516430664613e-15       1.498394737698e-15       2.360652595980e-16 
  952       1.598482219144e-10       4.862119801647e-12       5.113537612170e-12       0.000000000000e+00       6.490197326225e-15       1.480049547133e-15       2.369087722079e-16 
  953       1.587131929919e-10       4.889861010388e-12       4.973379479561e-12       0.000000000000e+00       6.464093052690e-15       1.461790011928e-15       2.377197714199e-16 
  954       1.575940195759e-10       4.917030659405e-12       4.830703378385e-12       0.000000000000e+00       6.438117131871e-15       1.443617264194e-15       2.384980304349e-16 
  955       1.564909118052e-10       4.943617767883e-12       4.685576862586e-12       0.000000000000e+00       6.412268836689e-15       1.425532439887e-15       2.392433218980e-16 
  956       1.554040808033e-10       4.969611287969e-12       4.538068135261e-12       0.000000000000e+00       6.386547425073e-15       1.407536678820e-15       2.399554178990e-16 
  957       1.543337386809e-10       4.995000104617e-12       4.388246050419e-12       0.000000000000e+00       6.360952139915e-15       1.389631124659e-15       2.406340899719e-16 
  958       1.532800985376e-10       5.019773035436e-12       4.236180114751e-12       0.000000000000e+00       6.335482209016e-15       1.371816924933e-15       2.412791090945e-16 
  959       1.522433744634e-10       5.043918830538e-12       4.081940489389e-12       0.000000000000e+00       6.310136845040e-15       1.354095231036e-15       2.418902456882e-16 
