# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  573       3.021380486249e-10       1.519511175276e-12       2.666537567311e-12       8.374413065146e-15       4.331254278187e-14       1.340042883566e-15      -1.956614149182e-16 
  574       3.012737140790e-10       1.547451793299e-12       2.751669120753e-12       8.388468989371e-15       4.304122494202e-14       1.362514988147e-15      -2.040741927250e-16 
  575       3.003935030140e-10       1.575849823063e-12       2.833541470405e-12       8.402341802918e-15       4.277203521677e-14       1.385487185841e-15      -2.123998908070e-16 
  576       2.994979358648e-10       1.604696338931e-12       2.912079396797e-12       8.416030891705e-15       4.250494374754e-14       1.408954141453e-15      -2.206377953893e-16 
  577       2.985875412514e-10       1.633982254017e-12       2.987207030057e-12       8.429535650899e-15       4.223991984500e-14       1.432910401201e-15      -2.287871962815e-16 
  578       2.976628560144e-10       1.663698319439e-12       3.058847847690e-12       8.442855484974e-15       4.197693198472e-14       1.457350392148e-15      -2.368473869154e-16 
  579       2.967244252513e-10       1.693835123578e-12       3.126924672358e-12       8.455989807771e-15       4.171594780282e-14       1.482268421625e-15      -2.448176643825e-16 
  580       2.957728023528e-10       1.724383091330e-12       3.191359669658e-12       8.468938042560e-15       4.145693409163e-14       1.507658676662e-15      -2.526973294726e-16 
  581       2.948085490389e-10       1.755332483364e-12       3.252074345903e-12       8.481699622097e-15       4.119985679531e-14       1.533515223418e-15      -2.604856867109e-16 
  582       2.938322353949e-10       1.786673395377e-12       3.308989545898e-12       8.494273988687e-15       4.094468100551e-14       1.559832006606e-15      -2.681820443963e-16 
  583       2.928444167282e-10       1.818395647130e-12       3.362037852787e-12       8.506660918236e-15       4.069137620623e-14       1.586601871686e-15      -2.757858868462e-16 
  584       2.918455634297e-10       1.850488448005e-12       3.411201132398e-12       8.518861501182e-15       4.043993216122e-14       1.613813605748e-15      -2.832973957818e-16 
  585       2.908361294320e-10       1.882940721621e-12       3.456473922428e-12       8.530877186189e-15       4.019034341489e-14       1.641454821572e-15      -2.907169420424e-16 
  586       2.898165752574e-10       1.915741214521e-12       3.497851117400e-12       8.542709458545e-15       3.994260407647e-14       1.669512927271e-15      -2.980449146558e-16 
  587       2.887873680465e-10       1.948878495386e-12       3.535327970812e-12       8.554359840334e-15       3.969670781755e-14       1.697975125366e-15      -3.052817209362e-16 
  588       2.877489815858e-10       1.982340954252e-12       3.568900097290e-12       8.565829890617e-15       3.945264786955e-14       1.726828411878e-15      -3.124277865831e-16 
  589       2.867018963360e-10       2.016116801729e-12       3.598563474737e-12       8.577121205598e-15       3.921041702121e-14       1.756059575406e-15      -3.194835557802e-16 
  590       2.856465994596e-10       2.050194068214e-12       3.624314446482e-12       8.588235418806e-15       3.897000761610e-14       1.785655196217e-15      -3.264494912930e-16 
  591       2.845835848492e-10       2.084560603114e-12       3.646149723432e-12       8.599174201263e-15       3.873141155012e-14       1.815601645323e-15      -3.333260745682e-16 
  592       2.835133531553e-10       2.119204074058e-12       3.664066386221e-12       8.609939261663e-15       3.849462026899e-14       1.845885083569e-15      -3.401138058319e-16 
  593       2.824364118143e-10       2.154111966113e-12       3.678061887361e-12       8.620532346545e-15       3.825962476573e-14       1.876491460720e-15      -3.468132041880e-16 
  594       2.813532750766e-10       2.189271581007e-12       3.688134053392e-12       8.630955240467e-15       3.802641557819e-14       1.907406514538e-15      -3.534248077170e-16 
  595       2.802644640342e-10       2.224670036340e-12       3.694281087032e-12       8.641209766180e-15       3.779498278649e-14       1.938615769871e-15      -3.599491735745e-16 
  596       2.791705066493e-10       2.260294264802e-12       3.696501569328e-12       8.651297784803e-15       3.756531601060e-14       1.970104537736e-15      -3.663868780895e-16 
  597       2.780719377816e-10       2.296131013394e-12       3.694794461805e-12       8.661221195998e-15       3.733740440774e-14       2.001857914401e-15      -3.727385168633e-16 
  598       2.769692992169e-10       2.332166842638e-12       3.689159108618e-12       8.670981938144e-15       3.711123666996e-14       2.033860780472e-15      -3.790047048676e-16 
  599       2.758631396944e-10       2.368388125801e-12       3.679595238698e-12       8.680581988509e-15       3.688680102157e-14       2.066097799976e-15      -3.851860765434e-16 
  600       2.747540149353e-10       2.404781048107e-12       3.666102967910e-12       8.690023363429e-15       3.666408521668e-14       2.098553419443e-15      -3.912832858996e-16 
  601       2.736424876704e-10       2.441331605956e-12       3.648682801195e-12       8.699308118480e-15       3.644307653667e-14       2.131211866994e-15      -3.972970066110e-16 
  602       2.725291276682e-10       2.478025606139e-12       3.627335634726e-12       8.708438348649e-15       3.622376178772e-14       2.164057151420e-15      -4.032279321176e-16 
  603       2.714145117629e-10       2.514848665058e-12       3.602062758055e-12       8.717416188517e-15       3.600612729824e-14       2.197073061271e-15      -4.090767757223e-16 
  604       2.702992238824e-10       2.551786207941e-12       3.572865856265e-12       8.726243812423e-15       3.579015891644e-14       2.230243163935e-15      -4.148442706902e-16 
  605       2.691838550759e-10       2.588823468058e-12       3.539747012119e-12       8.734923434647e-15       3.557584200779e-14       2.263550804727e-15      -4.205311703467e-16 
  606       2.680690035426e-10       2.625945485941e-12       3.502708708210e-12       8.743457309579e-15       3.536316145250e-14       2.296979105970e-15      -4.261382481761e-16 
  607       2.669552746589e-10       2.663137108596e-12       3.461753829115e-12       8.751847731897e-15       3.515210164306e-14       2.330510966080e-15      -4.316662979202e-16 
  608       2.658432810070e-10       2.700382988726e-12       3.416885663539e-12       8.760097036738e-15       3.494264648169e-14       2.364129058648e-15      -4.371161336770e-16 
  609       2.647336424023e-10       2.737667583942e-12       3.368107906470e-12       8.768207599876e-15       3.473477937787e-14       2.397815831527e-15      -4.424885899988e-16 
  610       2.636269859221e-10       2.774975155984e-12       3.315424661328e-12       8.776181837892e-15       3.452848324580e-14       2.431553505914e-15      -4.477845219911e-16 
  611       2.625239459327e-10       2.812289769937e-12       3.258840442114e-12       8.784022208354e-15       3.432374050194e-14       2.465324075437e-15      -4.530048054110e-16 
  612       2.614251641181e-10       2.849595293446e-12       3.198360175562e-12       8.791731209985e-15       3.412053306249e-14       2.499109305233e-15      -4.581503367659e-16 
  613       2.603312895077e-10       2.886875395935e-12       3.133989203289e-12       8.799311382843e-15       3.391884234085e-14       2.532890731039e-15      -4.632220334119e-16 
  614       2.592429785041e-10       2.924113547823e-12       3.065733283944e-12       8.806765308494e-15       3.371864924516e-14       2.566649658270e-15      -4.682208336520e-16 
  615       2.581608949114e-10       2.961293019742e-12       2.993598595358e-12       8.814095610182e-15       3.351993417579e-14       2.600367161107e-15      -4.731476968356e-16 
  616       2.570857099630e-10       2.998396881752e-12       2.917591736697e-12       8.821304953010e-15       3.332267702282e-14       2.634024081580e-15      -4.780036034558e-16 
  617       2.560181023496e-10       3.035408002559e-12       2.837719730609e-12       8.828396044109e-15       3.312685716353e-14       2.667601028651e-15      -4.827895552491e-16 
  618       2.549587582470e-10       3.072309048732e-12       2.753990025376e-12       8.835371632818e-15       3.293245345992e-14       2.701078377300e-15      -4.875065752930e-16 
  619       2.539083713445e-10       3.109082483921e-12       2.666410497065e-12       8.842234510851e-15       3.273944425620e-14       2.734436267605e-15      -4.921557081051e-16 
  620       2.528676428724e-10       3.145710568070e-12       2.574989451676e-12       8.848987512478e-15       3.254780737626e-14       2.767654603831e-15      -4.967380197414e-16 
  621       2.518372816305e-10       3.182175356638e-12       2.479735627292e-12       8.855633514698e-15       3.235752012121e-14       2.800713053512e-15      -5.012545978952e-16 
  622       2.508179321662e-10       3.218460032505e-12       2.380664830333e-12       8.862175395851e-15       3.216856256419e-14       2.833594476502e-15      -5.057061985483e-16 
  623       2.498099574077e-10       3.254552937532e-12       2.277820010650e-12       8.868615910059e-15       3.198092752478e-14       2.866295302205e-15      -5.100921766387e-16 
  624       2.488136509945e-10       3.290443633898e-12       2.171251660945e-12       8.874957810193e-15       3.179461082332e-14       2.898815393623e-15      -5.144115305383e-16 
  625       2.478293086714e-10       3.326121579580e-12       2.061011229440e-12       8.881203889321e-15       3.160960800321e-14       2.931154639547e-15      -5.186632532214e-16 
  626       2.468572282943e-10       3.361576127992e-12       1.947151124077e-12       8.887356980876e-15       3.142591432943e-14       2.963312954694e-15      -5.228463322538e-16 
  627       2.458977098356e-10       3.396796527607e-12       1.829724716727e-12       8.893419958814e-15       3.124352478707e-14       2.995290279861e-15      -5.269597497814e-16 
  628       2.449510553906e-10       3.431771921593e-12       1.708786347392e-12       8.899395737775e-15       3.106243407983e-14       3.027086582064e-15      -5.310024825201e-16 
  629       2.440175691825e-10       3.466491347435e-12       1.584391328408e-12       8.905287273246e-15       3.088263662855e-14       3.058701854690e-15      -5.349735017443e-16 
  630       2.430975575685e-10       3.500943736574e-12       1.456595948654e-12       8.911097561722e-15       3.070412656972e-14       3.090136117640e-15      -5.388717732760e-16 
  631       2.421913290456e-10       3.535117914029e-12       1.325457477756e-12       8.916829640868e-15       3.052689775398e-14       3.121389417476e-15      -5.426962574742e-16 
  632       2.412991942559e-10       3.569002598029e-12       1.191034170286e-12       8.922486589681e-15       3.035094374468e-14       3.152461827568e-15      -5.464459092238e-16 
  633       2.404214659930e-10       3.602586399644e-12       1.053385269973e-12       8.928071528650e-15       3.017625781637e-14       3.183353448237e-15      -5.501196779244e-16 
  634       2.395584592070e-10       3.635857822413e-12       9.125710139070e-13       8.933587619916e-15       3.000283295329e-14       3.214064406905e-15      -5.537165074802e-16 
  635       2.387104910106e-10       3.668805261974e-12       7.686526367390e-13       8.939038067439e-15       2.983066184795e-14       3.244594858242e-15      -5.572353362880e-16 
  636       2.378778806849e-10       3.701417005694e-12       6.216923748903e-13       8.944426117155e-15       2.965973689959e-14       3.274944984306e-15      -5.606750972273e-16 
  637       2.370609496850e-10       3.733681232299e-12       4.717534707551e-13       8.949755057138e-15       2.949005021272e-14       3.305114994694e-15      -5.640347176487e-16 
  638       2.362600216457e-10       3.765586011499e-12       3.189001769056e-13       8.955028217765e-15       2.932159359565e-14       3.335105126690e-15      -5.673131193632e-16 
  639       2.354754223871e-10       3.797119303628e-12       1.631977602965e-13       8.960248971870e-15       2.915435855898e-14       3.364915645404e-15      -5.705092186314e-16 
  640       2.347074799207e-10       3.828268959260e-12       4.712506469748e-15       8.965420734916e-15       2.898833631414e-14       3.394546843926e-15      -5.736219261524e-16 
  641       2.339565244548e-10       3.859022718852e-12      -1.564882762409e-13       8.970546965147e-15       2.882351777188e-14       3.423999043467e-15      -5.766501470531e-16 
  642       2.332228884004e-10       3.889368212362e-12      -3.203362525052e-13       8.975631163755e-15       2.865989354082e-14       3.453272593507e-15      -5.795927808770e-16 
  643       2.325069063767e-10       3.919292958887e-12      -4.867620557919e-13       8.980676875039e-15       2.849745392595e-14       3.482367871942e-15      -5.824487215736e-16 
  644       2.318089152171e-10       3.948784366289e-12      -6.556952841639e-13       8.985687686569e-15       2.833618892712e-14       3.511285285229e-15      -5.852168574872e-16 
  645       2.311292539748e-10       3.977829730825e-12      -8.270644960738e-13       8.990667229345e-15       2.817608823763e-14       3.540025268530e-15      -5.878960713461e-16 
  646       2.304682639284e-10       4.006416236775e-12      -1.000797206159e-12       8.995619177960e-15       2.801714124266e-14       3.568588285865e-15      -5.904852402519e-16 
  647       2.298262885880e-10       4.034530956075e-12      -1.176819881038e-12       9.000547250760e-15       2.785933701784e-14       3.596974830251e-15      -5.929832356681e-16 
  648       2.292036737004e-10       4.062160847945e-12      -1.355057935104e-12       9.005455210007e-15       2.770266432777e-14       3.625185423849e-15      -5.953889234097e-16 
  649       2.286007672551e-10       4.089292758518e-12      -1.535435726322e-12       9.010346862042e-15       2.754711162450e-14       3.653220618117e-15      -5.977011636320e-16 
  650       2.280179194904e-10       4.115913420469e-12      -1.717876552023e-12       9.015226057442e-15       2.739266704608e-14       3.681080993947e-15      -5.999188108195e-16 
  651       2.274554828983e-10       4.142009452646e-12      -1.902302644700e-12       9.020096691186e-15       2.723931841506e-14       3.708767161818e-15      -6.020407137756e-16 
  652       2.269138122309e-10       4.167567359702e-12      -2.088635167803e-12       9.024962702814e-15       2.708705323702e-14       3.736279761937e-15      -6.040657156110e-16 
  653       2.263932645058e-10       4.192573531717e-12      -2.276794211535e-12       9.029828076589e-15       2.693585869908e-14       3.763619464392e-15      -6.059926537334e-16 
  654       2.258941990120e-10       4.217014243837e-12      -2.466698788648e-12       9.034696841659e-15       2.678572166839e-14       3.790786969289e-15      -6.078203598359e-16 
  655       2.254169773154e-10       4.240875655896e-12      -2.658266830233e-12       9.039573072219e-15       2.663662869071e-14       3.817783006906e-15      -6.095476598868e-16 
  656       2.249619632650e-10       4.264143812051e-12      -2.851415181525e-12       9.044460887670e-15       2.648856598886e-14       3.844608337836e-15      -6.111733741181e-16 
  657       2.245295229979e-10       4.286804640406e-12      -3.046059597690e-12       9.049364452785e-15       2.634151946129e-14       3.871263753134e-15      -6.126963170151e-16 
  658       2.241200249456e-10       4.308843952648e-12      -3.242114739624e-12       9.054287977866e-15       2.619547468055e-14       3.897750074460e-15      -6.141152973050e-16 
  659       2.237338398395e-10       4.330247443673e-12      -3.439494169747e-12       9.059235718907e-15       2.605041689184e-14       3.924068154231e-15      -6.154291179462e-16 
  660       2.233713407168e-10       4.351000691213e-12      -3.638110347800e-12       9.064211977758e-15       2.590633101153e-14       3.950218875763e-15      -6.166365761176e-16 
  661       2.230328319959e-10       4.371091163822e-12      -3.837877547864e-12       9.069220714651e-15       2.576320374620e-14       3.976202171565e-15      -6.177369009007e-16 
  662       2.227183349753e-10       4.390514294159e-12      -4.038720688534e-12       9.074264376091e-15       2.562103000413e-14       4.002014054164e-15      -6.187310769442e-16 
  663       2.224277976162e-10       4.409267538899e-12      -4.240566689152e-12       9.079345041436e-15       2.547980662229e-14       4.027649520097e-15      -6.196205499673e-16 
  664       2.221611650304e-10       4.427348382682e-12      -4.443341562811e-12       9.084464808251e-15       2.533953025767e-14       4.053103525706e-15      -6.204067918180e-16 
  665       2.219183794663e-10       4.444754338300e-12      -4.646970412958e-12       9.089625792356e-15       2.520019738638e-14       4.078370987021e-15      -6.210913005821e-16 
  666       2.216993802958e-10       4.461482946876e-12      -4.851377429985e-12       9.094830127883e-15       2.506180430277e-14       4.103446779632e-15      -6.216756006924e-16 
  667       2.215041039999e-10       4.477531778042e-12      -5.056485887829e-12       9.100079967336e-15       2.492434711849e-14       4.128325738570e-15      -6.221612430379e-16 
  668       2.213324841554e-10       4.492898430119e-12      -5.262218140567e-12       9.105377481638e-15       2.478782176164e-14       4.153002658181e-15      -6.225498050727e-16 
  669       2.211844514211e-10       4.507580530303e-12      -5.468495619012e-12       9.110724860194e-15       2.465222397580e-14       4.177472292004e-15      -6.228428909253e-16 
  670       2.210599335239e-10       4.521575734838e-12      -5.675238827310e-12       9.116124310942e-15       2.451754931921e-14       4.201729352647e-15      -6.230421315078e-16 
  671       2.209588552454e-10       4.534881729201e-12      -5.882367339538e-12       9.121578060407e-15       2.438379316379e-14       4.225768511665e-15      -6.231491846247e-16 
  672       2.208811384078e-10       4.547496228281e-12      -6.089799796297e-12       9.127088353762e-15       2.425095069429e-14       4.249584399438e-15      -6.231657350822e-16 
  673       2.208267018604e-10       4.559416976561e-12      -6.297453901313e-12       9.132657454877e-15       2.411901690737e-14       4.273171605046e-15      -6.230934947974e-16 
  674       2.207954614657e-10       4.570641748294e-12      -6.505246418028e-12       9.138287646377e-15       2.398798661072e-14       4.296524676146e-15      -6.229342029073e-16 
  675       2.207873300861e-10       4.581168347688e-12      -6.713093166202e-12       9.143981229699e-15       2.385785442210e-14       4.319638118848e-15      -6.226896258779e-16 
  676       2.208022175695e-10       4.590994609084e-12      -6.920909018506e-12       9.149740525142e-15       2.372861476851e-14       4.342506397596e-15      -6.223615576135e-16 
  677       2.208400307362e-10       4.600118397138e-12      -7.128607897118e-12       9.155567871927e-15       2.360026188525e-14       4.365123935041e-15      -6.219518195653e-16 
  678       2.209006733648e-10       4.608537606999e-12      -7.336102770324e-12       9.161465628253e-15       2.347278981501e-14       4.387485111918e-15      -6.214622608415e-16 
  679       2.209840461785e-10       4.616250164490e-12      -7.543305649108e-12       9.167436171346e-15       2.334619240700e-14       4.409584266926e-15      -6.208947583151e-16 
  680       2.210900468316e-10       4.623254026292e-12      -7.750127583754e-12       9.173481897520e-15       2.322046331602e-14       4.431415696602e-15      -6.202512167343e-16 
  681       2.212185698957e-10       4.629547180118e-12      -7.956478660438e-12       9.179605222231e-15       2.309559600158e-14       4.452973655199e-15      -6.195335688308e-16 
  682       2.213695068456e-10       4.635127644898e-12      -8.162267997829e-12       9.185808580131e-15       2.297158372699e-14       4.474252354562e-15      -6.187437754290e-16 
  683       2.215427460462e-10       4.639993470958e-12      -8.367403743683e-12       9.192094425123e-15       2.284841955843e-14       4.495245964006e-15      -6.178838255555e-16 
  684       2.217381727381e-10       4.644142740202e-12      -8.571793071437e-12       9.198465230418e-15       2.272609636411e-14       4.515948610195e-15      -6.169557365479e-16 
  685       2.219556690246e-10       4.647573566287e-12      -8.775342176810e-12       9.204923488589e-15       2.260460681331e-14       4.536354377013e-15      -6.159615541641e-16 
  686       2.221951138574e-10       4.650284094811e-12      -8.977956274399e-12       9.211471711627e-15       2.248394337552e-14       4.556457305445e-15      -6.149033526911e-16 
  687       2.224563830230e-10       4.652272503488e-12      -9.179539594271e-12       9.218112430995e-15       2.236409831950e-14       4.576251393456e-15      -6.137832350544e-16 
  688       2.227393491292e-10       4.653537002328e-12      -9.379995378565e-12       9.224848197684e-15       2.224506371241e-14       4.595730595863e-15      -6.126033329272e-16 
  689       2.230438815910e-10       4.654075833823e-12      -9.579225878083e-12       9.231681582269e-15       2.212683141890e-14       4.614888824214e-15      -6.113658068392e-16 
  690       2.233698466174e-10       4.653887273120e-12      -9.777132348893e-12       9.238615174962e-15       2.200939310020e-14       4.633719946667e-15      -6.100728462860e-16 
  691       2.237171071969e-10       4.652969628206e-12      -9.973615048920e-12       9.245651585670e-15       2.189274021322e-14       4.652217787862e-15      -6.087266698379e-16 
  692       2.240855230848e-10       4.651321240090e-12      -1.016857323454e-11       9.252793444049e-15       2.177686400966e-14       4.670376128805e-15      -6.073295252493e-16 
  693       2.244749507884e-10       4.648940482975e-12      -1.036190515719e-11       9.260043399556e-15       2.166175553510e-14       4.688188706737e-15      -6.058836895679e-16 
  694       2.248852435541e-10       4.645825764450e-12      -1.055350805996e-11       9.267404121512e-15       2.154740562810e-14       4.705649215016e-15      -6.043914692434e-16 
  695       2.253162513531e-10       4.641975525660e-12      -1.074327817415e-11       9.274878299149e-15       2.143380491928e-14       4.722751302994e-15      -6.028552002370e-16 
  696       2.257678208682e-10       4.637388241493e-12      -1.093111071595e-11       9.282468641670e-15       2.132094383046e-14       4.739488575890e-15      -6.012772481302e-16 
  697       2.262397954796e-10       4.632062420756e-12      -1.111689988295e-11       9.290177878303e-15       2.120881257373e-14       4.755854594673e-15      -5.996600082344e-16 
  698       2.267320152513e-10       4.625996606361e-12      -1.130053885079e-11       9.298008758357e-15       2.109740115054e-14       4.771842875932e-15      -5.980059056992e-16 
  699       2.272443169177e-10       4.619189375497e-12      -1.148191976975e-11       9.305964051275e-15       2.098669935081e-14       4.787446891759e-15      -5.963173956226e-16 
  700       2.277765061054e-10       4.611640784629e-12      -1.166094411951e-11       9.314046062975e-15       2.087669814453e-14       4.802661214265e-15      -5.945964330757e-16 
  701       2.283282733934e-10       4.603356737128e-12      -1.183755401714e-11       9.322255173698e-15       2.076739389014e-14       4.817484975562e-15      -5.928428708462e-16 
  702       2.288992764774e-10       4.594344706972e-12      -1.201170155457e-11       9.330591269814e-15       2.065878421199e-14       4.831918479610e-15      -5.910560285357e-16 
  703       2.294891677549e-10       4.584612302712e-12      -1.218333849854e-11       9.339054224712e-15       2.055086661527e-14       4.845962064260e-15      -5.892352195998e-16 
  704       2.300975943050e-10       4.574167268001e-12      -1.235241628978e-11       9.347643898742e-15       2.044363848545e-14       4.859616101411e-15      -5.873797513282e-16 
  705       2.307241978676e-10       4.563017482132e-12      -1.251888604210e-11       9.356360139147e-15       2.033709708767e-14       4.872880997164e-15      -5.854889248234e-16 
  706       2.313686148229e-10       4.551170960568e-12      -1.268269854157e-11       9.365202780004e-15       2.023123956625e-14       4.885757191979e-15      -5.835620349808e-16 
  707       2.320304761710e-10       4.538635855477e-12      -1.284380424557e-11       9.374171642159e-15       2.012606294406e-14       4.898245160837e-15      -5.815983704680e-16 
  708       2.327094075113e-10       4.525420456268e-12      -1.300215328202e-11       9.383266533164e-15       2.002156412201e-14       4.910345413388e-15      -5.795972137040e-16 
  709       2.334050290221e-10       4.511533190121e-12      -1.315769544840e-11       9.392487247214e-15       1.991773987846e-14       4.922058494118e-15      -5.775578408393e-16 
  710       2.341169554399e-10       4.496982622522e-12      -1.331038021099e-11       9.401833565086e-15       1.981458686868e-14       4.933384982496e-15      -5.754795217345e-16 
  711       2.348447960389e-10       4.481777457798e-12      -1.346015670392e-11       9.411305254071e-15       1.971210162427e-14       4.944325493138e-15      -5.733615199409e-16 
  712       2.355881546109e-10       4.465926539650e-12      -1.360697372831e-11       9.420902067917e-15       1.961028055261e-14       4.954880675963e-15      -5.712030926788e-16 
  713       2.363466294439e-10       4.449438851685e-12      -1.375077975145e-11       9.430623746761e-15       1.950911993628e-14       4.965051216343e-15      -5.690034908181e-16 
  714       2.371198133028e-10       4.432323517953e-12      -1.389152290586e-11       9.440470017068e-15       1.940861593255e-14       4.974837835271e-15      -5.667619588568e-16 
  715       2.379072934075e-10       4.414589803476e-12      -1.402915098848e-11       9.450440591569e-15       1.930876457274e-14       4.984241289506e-15      -5.644777349013e-16 
  716       2.387086514137e-10       4.396247114786e-12      -1.416361145975e-11       9.460535169195e-15       1.920956176173e-14       4.993262371741e-15      -5.621500506452e-16 
  717       2.395234633915e-10       4.377305000458e-12      -1.429485144279e-11       9.470753435019e-15       1.911100327737e-14       5.001901910752e-15      -5.597781313494e-16 
  718       2.403512998051e-10       4.357773151642e-12      -1.442281772248e-11       9.481095060185e-15       1.901308476990e-14       5.010160771556e-15      -5.573611958211e-16 
  719       2.411917254925e-10       4.337661402596e-12      -1.454745674462e-11       9.491559701852e-15       1.891580176145e-14       5.018039855571e-15      -5.548984563935e-16 
  720       2.420442996447e-10       4.316979731224e-12      -1.466871461506e-11       9.502147003130e-15       1.881914964538e-14       5.025540100771e-15      -5.523891189054e-16 
  721       2.429085757854e-10       4.295738259604e-12      -1.478653709880e-11       9.512856593013e-15       1.872312368583e-14       5.032662481842e-15      -5.498323826803e-16 
  722       2.437841017505e-10       4.273947254526e-12      -1.490086961915e-11       9.523688086319e-15       1.862771901708e-14       5.039408010341e-15      -5.472274405063e-16 
  723       2.446704196672e-10       4.251617128025e-12      -1.501165725687e-11       9.534641083626e-15       1.853293064302e-14       5.045777734850e-15      -5.445734786154e-16 
  724       2.455670659339e-10       4.228758437912e-12      -1.511884474925e-11       9.545715171211e-15       1.843875343657e-14       5.051772741136e-15      -5.418696766630e-16 
  725       2.464735711997e-10       4.205381888311e-12      -1.522237648929e-11       9.556909920982e-15       1.834518213917e-14       5.057394152303e-15      -5.391152077073e-16 
  726       2.473894603434e-10       4.181498330190e-12      -1.532219652479e-11       9.568224890421e-15       1.825221136013e-14       5.062643128957e-15      -5.363092381889e-16 
  727       2.483142524536e-10       4.157118761897e-12      -1.541824855752e-11       9.579659622517e-15       1.815983557617e-14       5.067520869353e-15      -5.334509279104e-16 
  728       2.492474608079e-10       4.132254329692e-12      -1.551047594232e-11       9.591213645703e-15       1.806804913078e-14       5.072028609560e-15      -5.305394300155e-16 
  729       2.501885928521e-10       4.106916328282e-12      -1.559882168622e-11       9.602886473796e-15       1.797684623369e-14       5.076167623612e-15      -5.275738909689e-16 
  730       2.511371501801e-10       4.081116201353e-12      -1.568322844761e-11       9.614677605930e-15       1.788622096033e-14       5.079939223670e-15      -5.245534505354e-16 
  731       2.520926285135e-10       4.054865542106e-12      -1.576363853533e-11       9.626586526494e-15       1.779616725120e-14       5.083344760175e-15      -5.214772417599e-16 
  732       2.530545176804e-10       4.028176093788e-12      -1.583999390784e-11       9.638612705073e-15       1.770667891142e-14       5.086385622005e-15      -5.183443909463e-16 
  733       2.540223015955e-10       4.001059750228e-12      -1.591223617230e-11       9.650755596379e-15       1.761774961004e-14       5.089063236635e-15      -5.151540176374e-16 
  734       2.549954582396e-10       3.973528556369e-12      -1.598030658373e-11       9.663014640191e-15       1.752937287958e-14       5.091379070289e-15      -5.119052345942e-16 
  735       2.559734596386e-10       3.945594708802e-12      -1.604414604415e-11       9.675389261291e-15       1.744154211543e-14       5.093334628102e-15      -5.085971477754e-16 
  736       2.569557718433e-10       3.917270556302e-12      -1.610369510168e-11       9.687878869404e-15       1.735425057528e-14       5.094931454273e-15      -5.052288563169e-16 
  737       2.579418549089e-10       3.888568600358e-12      -1.615889394968e-11       9.700482859128e-15       1.726749137858e-14       5.096171132224e-15      -5.017994525114e-16 
  738       2.589311628744e-10       3.859501495709e-12      -1.620968242591e-11       9.713200609880e-15       1.718125750595e-14       5.097055284756e-15      -4.983080217878e-16 
  739       2.599231709351e-10       3.830082010092e-12      -1.625601133404e-11       9.726031218386e-15       1.709554272937e-14       5.097585816236e-15      -4.947540792344e-16 
  740       2.609174575894e-10       3.800322901539e-12      -1.629787665536e-11       9.738972690518e-15       1.701034442382e-14       5.097765644088e-15      -4.911388886622e-16 
  741       2.619136240726e-10       3.770237039716e-12      -1.633528601059e-11       9.752022733387e-15       1.692566081000e-14       5.097597982051e-15      -4.874641695356e-16 
  742       2.629112672964e-10       3.739837447008e-12      -1.636824740028e-11       9.765179021208e-15       1.684149002830e-14       5.097086099665e-15      -4.837316628620e-16 
  743       2.639099798342e-10       3.709137299052e-12      -1.639676920634e-11       9.778439195189e-15       1.675783013842e-14       5.096233322481e-15      -4.799431312669e-16 
  744       2.649093499068e-10       3.678149925254e-12      -1.642086019375e-11       9.791800863399e-15       1.667467911905e-14       5.095043032271e-15      -4.761003590692e-16 
  745       2.659089613678e-10       3.646888809319e-12      -1.644052951209e-11       9.805261600653e-15       1.659203486747e-14       5.093518667240e-15      -4.722051523567e-16 
  746       2.669083936887e-10       3.615367589770e-12      -1.645578669721e-11       9.818818948389e-15       1.650989519923e-14       5.091663722232e-15      -4.682593390612e-16 
  747       2.679072219449e-10       3.583600060479e-12      -1.646664167282e-11       9.832470414542e-15       1.642825784776e-14       5.089481748943e-15      -4.642647690337e-16 
  748       2.689050168006e-10       3.551600171190e-12      -1.647310475209e-11       9.846213473428e-15       1.634712046406e-14       5.086976356129e-15      -4.602233141198e-16 
  749       2.699013444947e-10       3.519382028039e-12      -1.647518663930e-11       9.860045565621e-15       1.626648061628e-14       5.084151209818e-15      -4.561368682351e-16 
  750       2.708957668261e-10       3.486959894086e-12      -1.647289843143e-11       9.873964097826e-15       1.618633578943e-14       5.081010033518e-15      -4.520073474400e-16 
  751       2.718878411389e-10       3.454348189833e-12      -1.646625161977e-11       9.887966442764e-15       1.610668338496e-14       5.077556608430e-15      -4.478366900158e-16 
  752       2.728771203084e-10       3.421561493755e-12      -1.645525809158e-11       9.902049939048e-15       1.602752072045e-14       5.073794773651e-15      -4.436268565389e-16 
  753       2.738631527258e-10       3.388614542820e-12      -1.643993013162e-11       9.916211891059e-15       1.594884502925e-14       5.069728426394e-15      -4.393798299572e-16 
