# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   29       1.215326463732e-10       1.220082615183e-15       1.914682567344e-13       0.000000000000e+00       9.827852482417e-11       2.169832032272e-11       1.151452553790e-14 
   30       1.229627669250e-10       1.371883527170e-15       1.970594729564e-13       0.000000000000e+00       9.201818350880e-11       2.052537423187e-11       9.926892754212e-15 
   31       1.244340549324e-10       1.535715466554e-15       2.026946097158e-13       0.000000000000e+00       8.629862340418e-11       1.944531255891e-11       7.064500973849e-15 
   32       1.259496147924e-10       1.712503136109e-15       2.082685340302e-13       0.000000000000e+00       8.109961671917e-11       1.845487133746e-11       3.457526568447e-15 
   33       1.274995480031e-10       1.903285840387e-15       2.136396495686e-13       0.000000000000e+00       7.634239396243e-11       1.753979909917e-11      -1.917709968930e-16 
   34       1.290674816035e-10       2.109082762557e-15       2.186486745169e-13       0.000000000000e+00       7.192120693814e-11       1.668083076175e-11      -3.162000322414e-15 
   35       1.306572185515e-10       2.330404411016e-15       2.231920377518e-13       0.000000000000e+00       6.782847673750e-11       1.587738021652e-11      -5.277903747651e-15 
   36       1.322737646877e-10       2.567566321893e-15       2.271714363605e-13       0.000000000000e+00       6.406775207647e-11       1.513105847703e-11      -6.540762971666e-15 
   37       1.339153064128e-10       2.820810200878e-15       2.304731174107e-13       0.000000000000e+00       6.061759824345e-11       1.443883465725e-11      -6.983193525063e-15 
   38       1.355724158377e-10       3.090297975017e-15       2.329667777240e-13       0.000000000000e+00       5.742910024959e-11       1.379256121737e-11      -6.672035884169e-15 
   39       1.372331364556e-10       3.376225063215e-15       2.345339588152e-13       0.000000000000e+00       5.444269724690e-11       1.318206459359e-11      -5.716471117877e-15 
   40       1.389022423820e-10       3.679220994429e-15       2.351675327410e-13       0.000000000000e+00       5.165161025851e-11       1.260682931745e-11      -4.288728997803e-15 
   41       1.405872274062e-10       4.000075523030e-15       2.349043133821e-13       0.000000000000e+00       4.905589954374e-11       1.206751028965e-11      -2.615237310235e-15 
   42       1.422926624797e-10       4.339634401569e-15       2.337996416126e-13       0.000000000000e+00       4.664403184424e-11       1.156251886956e-11      -9.752060799399e-16 
   43       1.440198532133e-10       4.698802603241e-15       2.319285539332e-13       0.000000000000e+00       4.439187055488e-11       1.108782238132e-11       2.960794285271e-16 
   44       1.457680165094e-10       5.078448522389e-15       2.293628790410e-13       0.000000000000e+00       4.227097659894e-11       1.063848095520e-11       8.927580072789e-16 
   45       1.475390478753e-10       5.479074123123e-15       2.260914367972e-13       0.000000000000e+00       4.027891642255e-11       1.021429079800e-11       8.337645053783e-16 
   46       1.493336296699e-10       5.901049513069e-15       2.220774479516e-13       0.000000000000e+00       3.841649897457e-11       9.815524652046e-12       2.520857318250e-16 
   47       1.511495950359e-10       6.344700484527e-15       2.172802005016e-13       0.000000000000e+00       3.667883767178e-11       9.441251933894e-12      -6.841405326454e-16 
   48       1.529816774654e-10       6.810305735595e-15       2.116547594117e-13       0.000000000000e+00       3.505490485479e-11       9.089243533509e-12      -1.769537185493e-15 
   49       1.548212603666e-10       7.298094091308e-15       2.051516763338e-13       0.000000000000e+00       3.352708624409e-11       8.755876613379e-12      -2.759399452307e-15 
   50       1.566596716677e-10       7.808263142824e-15       1.977224851852e-13       0.000000000000e+00       3.207648414321e-11       8.437263987707e-12      -3.426033102670e-15 
   51       1.584997029081e-10       8.341047576538e-15       1.893386209179e-13       0.000000000000e+00       3.070155773556e-11       8.133224527364e-12      -3.750642299002e-15 
   52       1.603467839843e-10       8.896664588687e-15       1.799771342687e-13       0.000000000000e+00       2.940377233532e-11       7.844225915944e-12      -3.779917694058e-15 
   53       1.622056297654e-10       9.475292359376e-15       1.696153371511e-13       0.000000000000e+00       2.818212199882e-11       7.570217581180e-12      -3.572807651388e-15 
   54       1.640801564850e-10       1.007706828162e-14       1.582307846507e-13       0.000000000000e+00       2.703295450983e-11       7.310593121371e-12      -3.201179380718e-15 
   55       1.659733981322e-10       1.070208719036e-14       1.458012570208e-13       0.000000000000e+00       2.594979636483e-11       7.064152731819e-12      -2.750480073343e-15 
   56       1.678874228438e-10       1.135039959155e-14       1.323047416783e-13       0.000000000000e+00       2.492317775825e-11       6.829065631254e-12      -2.320398037513e-15 
   57       1.698235207571e-10       1.202205116354e-14       1.177231595725e-13       0.000000000000e+00       2.394334203585e-11       6.603428590894e-12      -2.003179325819e-15 
   58       1.717830109867e-10       1.271721638857e-14       1.020546313547e-13       0.000000000000e+00       2.300953375932e-11       6.387183995800e-12      -1.810983203997e-15 
   59       1.737664814149e-10       1.343609391292e-14       8.530412675450e-14       0.000000000000e+00       2.212263433384e-11       6.180596522483e-12      -1.732235586943e-15 
   60       1.757734620315e-10       1.417886782303e-14       6.748009408026e-14       0.000000000000e+00       2.128240440850e-11       5.983681849732e-12      -1.752296146181e-15 
   61       1.778023511792e-10       1.494570737264e-14       4.859457812724e-14       0.000000000000e+00       2.048741356102e-11       5.796190722167e-12      -1.853308392329e-15 
   62       1.798503417988e-10       1.573676670991e-14       2.866333808478e-14       0.000000000000e+00       1.973496998235e-11       5.617593013787e-12      -2.014049757561e-15 
   63       1.819133476738e-10       1.655218460457e-14       7.705965443888e-15       0.000000000000e+00       1.902105016135e-11       5.447061791523e-12      -2.209781678073e-15 
   64       1.839859296755e-10       1.739208417503e-14      -1.425399809527e-14       0.000000000000e+00       1.834022856945e-11       5.283457378784e-12      -2.412099676554e-15 
   65       1.860630333488e-10       1.825655095176e-14      -3.719608938468e-14       0.000000000000e+00       1.768712713297e-11       5.125647484172e-12      -2.595137787907e-15 
   66       1.881457950476e-10       1.914556228051e-14      -6.112600510733e-14       0.000000000000e+00       1.706127838230e-11       4.973582184241e-12      -2.756045817553e-15 
   67       1.902368372277e-10       2.005904243597e-14      -8.605721238644e-14       0.000000000000e+00       1.646316958157e-11       4.827418788289e-12      -2.898593634393e-15 
   68       1.923385429515e-10       2.099688210379e-14      -1.120043139157e-13       0.000000000000e+00       1.589278653702e-11       4.687199448084e-12      -3.027226803202e-15 
   69       1.944530328006e-10       2.195893750176e-14      -1.389831299584e-13       0.000000000000e+00       1.534958579316e-11       4.552844621838e-12      -3.147094410954e-15 
   70       1.965821417868e-10       2.294502950095e-14      -1.670107803473e-13       0.000000000000e+00       1.483246682901e-11       4.424146538182e-12      -3.264076893162e-15 
   71       1.987273962648e-10       2.395494274686e-14      -1.961057664832e-13       0.000000000000e+00       1.433974425428e-11       4.300762660139e-12      -3.384813860205e-15 
   72       2.008899908432e-10       2.498842478058e-14      -2.262880533348e-13       0.000000000000e+00       1.386912000557e-11       4.182209149096e-12      -3.516731923668e-15 
   73       2.030707652973e-10       2.604518515991e-14      -2.575791514378e-13       0.000000000000e+00       1.341765554260e-11       4.067854328785e-12      -3.668072522670e-15 
   74       2.052704335445e-10       2.712492351163e-14      -2.899976634701e-13       0.000000000000e+00       1.298253324940e-11       3.957092644739e-12      -3.845795427581e-15 
   75       2.074903712504e-10       2.822742170120e-14      -3.235447793456e-13       0.000000000000e+00       1.256356688455e-11       3.849918640787e-12      -4.048774285509e-15 
   76       2.097319343752e-10       2.935246738909e-14      -3.582162042519e-13       0.000000000000e+00       1.216111245915e-11       3.746448988325e-12      -4.273372947649e-15 
   77       2.119962028242e-10       3.049982637897e-14      -3.940064377552e-13       0.000000000000e+00       1.177531009842e-11       3.646748918788e-12      -4.515439155252e-15 
   78       2.142839628098e-10       3.166924236436e-14      -4.309087577372e-13       0.000000000000e+00       1.140607330182e-11       3.550829590231e-12      -4.770286434653e-15 
   79       2.165956892129e-10       3.286043667536e-14      -4.689152043305e-13       0.000000000000e+00       1.105307820310e-11       3.458645453904e-12      -5.032675992313e-15 
   80       2.189315279453e-10       3.407310802530e-14      -5.080165638551e-13       0.000000000000e+00       1.071575283046e-11       3.370091620839e-12      -5.296798609844e-15 
   81       2.212912783113e-10       3.530693225746e-14      -5.482023527544e-13       0.000000000000e+00       1.039326636656e-11       3.285001228422e-12      -5.556256539046e-15 
   82       2.236743753698e-10       3.656156209173e-14      -5.894608015311e-13       0.000000000000e+00       1.008451840870e-11       3.203142806977e-12      -5.804045396942e-15 
   83       2.260798722964e-10       3.783662687130e-14      -6.317788386837e-13       0.000000000000e+00       9.788128228825e-12       3.124217646343e-12      -6.032536060809e-15 
   84       2.285064227445e-10       3.913173230938e-14      -6.751420746421e-13       0.000000000000e+00       9.502424033704e-12       3.047857162453e-12      -6.233456563212e-15 
   85       2.309526982069e-10       4.044643595697e-14      -7.195352409346e-13       0.000000000000e+00       9.225846227751e-12       2.973716319731e-12      -6.399587870595e-15 
   86       2.334187572544e-10       4.178016954283e-14      -7.649436255055e-13       0.000000000000e+00       8.958256611416e-12       2.901777246208e-12      -6.530210042363e-15 
   87       2.359048694096e-10       4.313230337970e-14      -8.113518442810e-13       0.000000000000e+00       8.699825068618e-12       2.832090784148e-12      -6.626519709351e-15 
   88       2.384110897648e-10       4.450216886862e-14      -8.587433983971e-13       0.000000000000e+00       8.450630762944e-12       2.764683819090e-12      -6.690005466783e-15 
   89       2.409372484843e-10       4.588905784714e-14      -9.071006656082e-13       0.000000000000e+00       8.210658193958e-12       2.699558223262e-12      -6.722457904194e-15 
   90       2.434829403075e-10       4.729222193737e-14      -9.564048916965e-13       0.000000000000e+00       7.979793253509e-12       2.636689799001e-12      -6.725979635355e-15 
   91       2.460475140516e-10       4.871087189418e-14      -1.006636181881e-12       0.000000000000e+00       7.757819282043e-12       2.576027222173e-12      -6.702995328186e-15 
   92       2.486300621146e-10       5.014417695326e-14      -1.057773492227e-12       0.000000000000e+00       7.544413124910e-12       2.517490985592e-12      -6.656261734685e-15 
   93       2.512294099776e-10       5.159126417931e-14      -1.109794621055e-12       0.000000000000e+00       7.339141188674e-12       2.460972342437e-12      -6.588877720843e-15 
   94       2.538441057083e-10       5.305121781413e-14      -1.162676200348e-12       0.000000000000e+00       7.141455497420e-12       2.406332249675e-12      -6.504294296568e-15 
   95       2.564724094631e-10       5.452307862476e-14      -1.216393687165e-12       0.000000000000e+00       6.950689749067e-12       2.353400311475e-12      -6.406324645603e-15 
   96       2.591122829902e-10       5.600584325161e-14      -1.270921355045e-12       0.000000000000e+00       6.766055371672e-12       2.301973722631e-12      -6.299154155450e-15 
   97       2.617620161593e-10       5.749852476892e-14      -1.326233219779e-12       0.000000000000e+00       6.586828406661e-12       2.251866820906e-12      -6.186641942096e-15 
   98       2.644222326219e-10       5.900034576684e-14      -1.382305988016e-12       0.000000000000e+00       6.412949522494e-12       2.203070205098e-12      -6.070088497511e-15 
   99       2.670941557355e-10       6.051057207977e-14      -1.439116520616e-12       0.000000000000e+00       6.244503758295e-12       2.155612747929e-12      -5.950162693445e-15 
  100       2.697789949489e-10       6.202845418046e-14      -1.496640939433e-12       0.000000000000e+00       6.081535910873e-12       2.109512624430e-12      -5.827582603130e-15 
  101       2.724779433461e-10       6.355322730081e-14      -1.554854630521e-12       0.000000000000e+00       5.924048999956e-12       2.064776894222e-12      -5.703116587315e-15 
  102       2.751921751909e-10       6.508411155279e-14      -1.613732247336e-12       0.000000000000e+00       5.772002733422e-12       2.021401083806e-12      -5.577584380296e-15 
  103       2.779228434708e-10       6.662031204922e-14      -1.673247713943e-12       0.000000000000e+00       5.625311972535e-12       1.979368768846e-12      -5.451858175945e-15 
  104       2.806710774422e-10       6.816101902467e-14      -1.733374228218e-12       0.000000000000e+00       5.483845197175e-12       1.938651156459e-12      -5.326863713741e-15 
  105       2.834379801739e-10       6.970540795629e-14      -1.794084265052e-12       0.000000000000e+00       5.347422971072e-12       1.899206667498e-12      -5.203581364801e-15 
  106       2.862246260920e-10       7.125263968466e-14      -1.855349579555e-12       0.000000000000e+00       5.215816407039e-12       1.860980518839e-12      -5.083047217908e-15 
  107       2.890320585242e-10       7.280186053462e-14      -1.917141210261e-12       0.000000000000e+00       5.088745632206e-12       1.823904305670e-12      -4.966354165543e-15 
  108       2.918612872439e-10       7.435220243615e-14      -1.979429482334e-12       0.000000000000e+00       4.965878253251e-12       1.787895583770e-12      -4.854652989916e-15 
  109       2.947132860149e-10       7.590278304520e-14      -2.042184010767e-12       0.000000000000e+00       4.846827821633e-12       1.752857451805e-12      -4.749153448996e-15 
  110       2.975889901355e-10       7.745270586456e-14      -2.105373703590e-12       0.000000000000e+00       4.731152298827e-12       1.718678133604e-12      -4.651125362539e-15 
  111       3.004891688654e-10       7.900105974301e-14      -2.168967143386e-12       0.000000000000e+00       4.618453809965e-12       1.685257315280e-12      -4.561634553786e-15 
  112       3.034140295819e-10       8.054691704167e-14      -2.232933779966e-12       0.000000000000e+00       4.508695574427e-12       1.652589848539e-12      -4.480710283483e-15 
  113       3.063635585726e-10       8.208933546023e-14      -2.297242895706e-12       0.000000000000e+00       4.401922496035e-12       1.620691933669e-12      -4.408073733974e-15 
  114       3.093376380418e-10       8.362735875138e-14      -2.361863247545e-12       0.000000000000e+00       4.298162918714e-12       1.589575156477e-12      -4.343392253470e-15 
  115       3.123360424464e-10       8.516001683567e-14      -2.426763073833e-12       0.000000000000e+00       4.197428069411e-12       1.559246328827e-12      -4.286277882775e-15 
  116       3.153584348332e-10       8.668632591633e-14      -2.491910101193e-12       0.000000000000e+00       4.099711501016e-12       1.529707329176e-12      -4.236285882004e-15 
  117       3.184043631754e-10       8.820528859413e-14      -2.557271551375e-12       0.000000000000e+00       4.004988535279e-12       1.500954943110e-12      -4.192913257306e-15 
  118       3.214732567091e-10       8.971589398224e-14      -2.622814148111e-12       0.000000000000e+00       3.913215705738e-12       1.472980703885e-12      -4.155597287590e-15 
  119       3.245644222701e-10       9.121711782105e-14      -2.688504123970e-12       0.000000000000e+00       3.824330200630e-12       1.445770732962e-12      -4.123714051241e-15 
  120       3.276770406308e-10       9.270792259306e-14      -2.754307227217e-12       0.000000000000e+00       3.738249305818e-12       1.419305580546e-12      -4.096576952846e-15 
  121       3.308101628362e-10       9.418725763767e-14      -2.820188728665e-12       0.000000000000e+00       3.654869847709e-12       1.393560066120e-12      -4.073435249914e-15 
  122       3.339627065414e-10       9.565405926611e-14      -2.886113428533e-12       0.000000000000e+00       3.574067636174e-12       1.368503118986e-12      -4.053472579602e-15 
  123       3.371334523476e-10       9.710725087619e-14      -2.952045663302e-12       0.000000000000e+00       3.495696907468e-12       1.344097618802e-12      -4.035805485431e-15 
  124       3.403210401391e-10       9.854574306724e-14      -3.017949312569e-12       0.000000000000e+00       3.419589767150e-12       1.320300236116e-12      -4.019481944012e-15 
  125       3.435239654199e-10       9.996843375489e-14      -3.083787805905e-12       0.000000000000e+00       3.345555633008e-12       1.297061272908e-12      -4.003479891768e-15 
  126       3.467405756504e-10       1.013742082860e-13      -3.149524129706e-12       0.000000000000e+00       3.273380677971e-12       1.274324503124e-12      -3.986705751655e-15 
  127       3.499693793631e-10       1.027619799484e-13      -3.215121091533e-12       0.000000000000e+00       3.202875216798e-12       1.252040233062e-12      -3.968207502787e-15 
  128       3.532100202427e-10       1.041308163606e-13      -3.280542131829e-12       0.000000000000e+00       3.134023020440e-12       1.230206466941e-12      -3.947843864898e-15 
  129       3.564624051228e-10       1.054798274410e-13      -3.345750615969e-12       0.000000000000e+00       3.066847657214e-12       1.208832046428e-12      -3.925687209828e-15 
  130       3.597263995883e-10       1.068081266836e-13      -3.410709593554e-12       0.000000000000e+00       3.001365838223e-12       1.187923780406e-12      -3.901815807145e-15 
  131       3.630018266211e-10       1.081148315710e-13      -3.475381807169e-12       0.000000000000e+00       2.937587214192e-12       1.167486383097e-12      -3.876313934600e-15 
  132       3.662884652452e-10       1.093990639872e-13      -3.539729701138e-12       0.000000000000e+00       2.875514172302e-12       1.147522412192e-12      -3.849271988579e-15 
  133       3.695860491727e-10       1.106599506309e-13      -3.603715430279e-12       0.000000000000e+00       2.815141633027e-12       1.128032206972e-12      -3.820786594561e-15 
  134       3.728942654495e-10       1.118966234284e-13      -3.667300868664e-12       0.000000000000e+00       2.756456846969e-12       1.109013826435e-12      -3.790960717566e-15 
  135       3.762127531002e-10       1.131082199467e-13      -3.730447618372e-12       0.000000000000e+00       2.699439191696e-12       1.090462987418e-12      -3.759903772615e-15 
  136       3.795411017743e-10       1.142938838065e-13      -3.793117018248e-12       0.000000000000e+00       2.644059968576e-12       1.072373002726e-12      -3.727731735180e-15 
  137       3.828788503915e-10       1.154527650953e-13      -3.855270152657e-12       0.000000000000e+00       2.590282199612e-12       1.054734719252e-12      -3.694567251642e-15 
  138       3.862254857873e-10       1.165840207804e-13      -3.916867860243e-12       0.000000000000e+00       2.538060424281e-12       1.037536456106e-12      -3.660539749742e-15 
  139       3.895804413587e-10       1.176868151218e-13      -3.977870742683e-12       0.000000000000e+00       2.487340496366e-12       1.020763942737e-12      -3.625785549035e-15 
  140       3.929430957094e-10       1.187603200856e-13      -4.038239173446e-12       0.000000000000e+00       2.438059380796e-12       1.004400257061e-12      -3.590447971345e-15 
  141       3.963127712958e-10       1.198037157567e-13      -4.097933306546e-12       0.000000000000e+00       2.390144950479e-12       9.884257635804e-13      -3.554677451223e-15 
  142       3.996887330724e-10       1.208161907519e-13      -4.156913085302e-12       0.000000000000e+00       2.343515783136e-12       9.728180515150e-13      -3.518631646392e-15 
  143       4.030701871373e-10       1.217969426333e-13      -4.215138251092e-12       0.000000000000e+00       2.298080958143e-12       9.575518729229e-13      -3.482475548211e-15 
  144       4.064562793778e-10       1.227451783206e-13      -4.272568352110e-12       0.000000000000e+00       2.253739853361e-12       9.425990808266e-13      -3.446381592122e-15 
  145       4.098460941160e-10       1.236601145049e-13      -4.329162752124e-12       0.000000000000e+00       2.210381941976e-12       9.279285673375e-13      -3.410529768108e-15 
  146       4.132388140410e-10       1.245410069830e-13      -4.384881412323e-12       0.000000000000e+00       2.167910256794e-12       9.135131617388e-13      -3.375076076065e-15 
  147       4.166342203888e-10       1.253872410044e-13      -4.439687304085e-12       0.000000000000e+00       2.126314783170e-12       8.993512112185e-13      -3.340054201961e-15 
  148       4.200322390664e-10       1.261982505391e-13      -4.493544248657e-12       0.000000000000e+00       2.085605851961e-12       8.854469914191e-13      -3.305464443055e-15 
  149       4.234327832858e-10       1.269734907155e-13      -4.546416178103e-12       0.000000000000e+00       2.045791043041e-12       8.718039122579e-13      -3.271304438018e-15 
  150       4.268357531119e-10       1.277124383947e-13      -4.598267148385e-12       0.000000000000e+00       2.006875114462e-12       8.584244949667e-13      -3.237569100403e-15 
  151       4.302410350093e-10       1.284145927453e-13      -4.649061352439e-12       0.000000000000e+00       1.968859931629e-12       8.453103491318e-13      -3.204250552104e-15 
  152       4.336485013904e-10       1.290794758184e-13      -4.698763133259e-12       0.000000000000e+00       1.931744396461e-12       8.324621497340e-13      -3.171338056815e-15 
  153       4.370580101620e-10       1.297066331220e-13      -4.747336996971e-12       0.000000000000e+00       1.895524376560e-12       8.198796141881e-13      -3.138817953497e-15 
  154       4.404694042732e-10       1.302956341961e-13      -4.794747625915e-12       0.000000000000e+00       1.860192634379e-12       8.075614793833e-13      -3.106673589833e-15 
  155       4.438825112624e-10       1.308460731873e-13      -4.840959891721e-12       0.000000000000e+00       1.825738756389e-12       7.955054787226e-13      -3.074885255698e-15 
  156       4.472971428050e-10       1.313575694235e-13      -4.885938868394e-12       0.000000000000e+00       1.792149082247e-12       7.837083191631e-13      -3.043430116612e-15 
  157       4.507130942606e-10       1.318297679885e-13      -4.929649845384e-12       0.000000000000e+00       1.759406633960e-12       7.721656582554e-13      -3.012282147211e-15 
  158       4.541301442203e-10       1.322623402972e-13      -4.972058340674e-12       0.000000000000e+00       1.727491045057e-12       7.608720811839e-13      -2.981412064700e-15 
  159       4.575480540542e-10       1.326549846699e-13      -5.013130113854e-12       0.000000000000e+00       1.696378489750e-12       7.498210778067e-13      -2.950787262320e-15 
  160       4.609665674588e-10       1.330074269074e-13      -5.052831179200e-12       0.000000000000e+00       1.666041612109e-12       7.390050196949e-13      -2.920371742810e-15 
  161       4.643854100039e-10       1.333194208654e-13      -5.091127818754e-12       0.000000000000e+00       1.636449455223e-12       7.284151371732e-13      -2.890126051864e-15 
  162       4.678042886809e-10       1.335907490296e-13      -5.127986595405e-12       0.000000000000e+00       1.607567390368e-12       7.180414963595e-13      -2.860007211600e-15 
  163       4.712228914491e-10       1.338212230901e-13      -5.163374365965e-12       0.000000000000e+00       1.579357046179e-12       7.078729762046e-13      -2.829968654015e-15 
  164       4.746408867839e-10       1.340106845165e-13      -5.197258294248e-12       0.000000000000e+00       1.551776237810e-12       6.978972455322e-13      -2.799960154450e-15 
  165       4.780579232237e-10       1.341590051324e-13      -5.229605864151e-12       0.000000000000e+00       1.524778896108e-12       6.881007400791e-13      -2.769927765052e-15 
  166       4.814736289174e-10       1.342660876902e-13      -5.260384892733e-12       0.000000000000e+00       1.498314996775e-12       6.784686395344e-13      -2.739813748235e-15 
  167       4.848875874896e-10       1.343318818723e-13      -5.289563782141e-12       0.000000000000e+00       1.472341084180e-12       6.689881153997e-13      -2.709569246510e-15 
  168       4.882992642722e-10       1.343564326236e-13      -5.317112272131e-12       0.000000000000e+00       1.446852999501e-12       6.596584338588e-13      -2.679193645301e-15 
  169       4.917080728823e-10       1.343398370625e-13      -5.343000777095e-12       0.000000000000e+00       1.421855822714e-12       6.504816750556e-13      -2.648698457258e-15 
  170       4.951133977883e-10       1.342822300615e-13      -5.367200166988e-12       0.000000000000e+00       1.397353503924e-12       6.414595309481e-13      -2.618094876162e-15 
  171       4.985145937559e-10       1.341837848882e-13      -5.389681781421e-12       0.000000000000e+00       1.373348837854e-12       6.325932963373e-13      -2.587393764863e-15 
  172       5.019109852943e-10       1.340447138457e-13      -5.410417443766e-12       0.000000000000e+00       1.349843438324e-12       6.238838598976e-13      -2.556605643219e-15 
  173       5.053018661022e-10       1.338652689134e-13      -5.429379475257e-12       0.000000000000e+00       1.326837712735e-12       6.153316952062e-13      -2.525740676033e-15 
  174       5.086864985138e-10       1.336457423879e-13      -5.446540709089e-12       0.000000000000e+00       1.304330836548e-12       6.069368517730e-13      -2.494808660987e-15 
  175       5.120641129450e-10       1.333864675235e-13      -5.461874504519e-12       0.000000000000e+00       1.282320727769e-12       5.986989460700e-13      -2.463819016585e-15 
  176       5.154339073396e-10       1.330878191731e-13      -5.475354760966e-12       0.000000000000e+00       1.260804021432e-12       5.906171525611e-13      -2.432780770083e-15 
  177       5.187950466149e-10       1.327502144289e-13      -5.486955932113e-12       0.000000000000e+00       1.239776044077e-12       5.826901947319e-13      -2.401702545433e-15 
  178       5.221466621084e-10       1.323741132629e-13      -5.496653040007e-12       0.000000000000e+00       1.219230788236e-12       5.749163361196e-13      -2.370592551216e-15 
