# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   15       1.049845485002e-10       9.535546022346e-16       1.486043735857e-13       0.000000000000e+00       3.648903257800e-10       5.572107689176e-11       8.337143582807e-14 
   16       1.057090572353e-10       7.919501270717e-16       1.440436581824e-13       0.000000000000e+00       3.273406321041e-10       5.080917724429e-11       5.235844641681e-14 
   17       1.065993332479e-10       6.782183290632e-16       1.432692327126e-13       0.000000000000e+00       2.956377380600e-10       4.658199476049e-11       2.353209389046e-14 
   18       1.075866166878e-10       6.257266696898e-16       1.449968080699e-13       0.000000000000e+00       2.680508813535e-10       4.284548631291e-11       5.107205321775e-16 
   19       1.086716915081e-10       6.210602559345e-16       1.484753144869e-13       0.000000000000e+00       2.440584366879e-10       3.954798780027e-11      -1.527442268211e-14 
   20       1.098319124883e-10       6.371836029826e-16       1.529159543841e-13       0.000000000000e+00       2.230110319468e-10       3.661376641559e-11      -2.369695337702e-14 
   21       1.110691626482e-10       6.635142172709e-16       1.578952954658e-13       0.000000000000e+00       2.045770688610e-10       3.400358632457e-11      -2.552925361118e-14 
   22       1.123627974991e-10       6.954544045124e-16       1.630405357395e-13       0.000000000000e+00       1.882180903366e-10       3.164835889712e-11      -2.240000132985e-14 
   23       1.137122731937e-10       7.399824060966e-16       1.682172424707e-13       0.000000000000e+00       1.736734184299e-10       2.952164162424e-11      -1.608890684131e-14 
   24       1.151047818156e-10       8.073637693903e-16       1.733594742454e-13       0.000000000000e+00       1.606071297610e-10       2.758778597834e-11      -8.674572133317e-15 
   25       1.165500789397e-10       8.995509832232e-16       1.785184950030e-13       0.000000000000e+00       1.489499333006e-10       2.584281553199e-11      -1.383551823427e-15 
   26       1.180430134441e-10       1.014854362589e-15       1.837828230374e-13       0.000000000000e+00       1.385411657509e-10       2.426773653267e-11       4.614897213211e-15 
   27       1.195594704484e-10       1.150579209758e-15       1.892276776844e-13       0.000000000000e+00       1.290722950735e-10       2.282221973346e-11       8.158137400996e-15 
   28       1.211053316486e-10       1.305421346341e-15       1.948595934971e-13       0.000000000000e+00       1.204772236369e-10       2.149980715251e-11       9.173322147891e-15 
   29       1.226831383749e-10       1.477905386754e-15       2.006432418154e-13       0.000000000000e+00       1.126749113884e-10       2.029129162249e-11       8.068421805161e-15 
   30       1.242848228185e-10       1.666243885601e-15       2.065068011538e-13       0.000000000000e+00       1.055145857372e-10       1.917677291656e-11       5.416232925929e-15 
   31       1.259181234399e-10       1.870240235993e-15       2.123253044306e-13       0.000000000000e+00       9.897953571250e-11       1.815425933162e-11       1.715344748466e-15 
   32       1.275875379594e-10       2.090077857597e-15       2.179239697128e-13       0.000000000000e+00       9.304735887758e-11       1.721981597030e-11      -2.436895134022e-15 
   33       1.292856496120e-10       2.325819847094e-15       2.230769712759e-13       0.000000000000e+00       8.762859620720e-11       1.635876872400e-11      -6.265421902851e-15 
   34       1.309989102145e-10       2.577548280630e-15       2.275429619902e-13       0.000000000000e+00       8.260099198390e-11       1.555141748002e-11      -8.994280439547e-15 
   35       1.327314444985e-10       2.845871867647e-15       2.311991713880e-13       0.000000000000e+00       7.794628310140e-11       1.479573592273e-11      -1.049502909054e-14 
   36       1.344879939834e-10       3.131598424337e-15       2.339519984634e-13       0.000000000000e+00       7.365451863125e-11       1.409155683301e-11      -1.086591512951e-14 
   37       1.362666683416e-10       3.435607810429e-15       2.357012511013e-13       0.000000000000e+00       6.968417770610e-11       1.343400179252e-11      -1.026769067641e-14 
   38       1.380621080446e-10       3.758838219760e-15       2.363624680312e-13       0.000000000000e+00       6.597913183301e-11       1.281589552253e-11      -8.914738554100e-15 
   39       1.398781819337e-10       4.102226587010e-15       2.359441399655e-13       0.000000000000e+00       6.253407072718e-11       1.223716090979e-11      -7.032127243686e-15 
   40       1.417184419497e-10       4.466756031147e-15       2.344968632426e-13       0.000000000000e+00       5.934687361228e-11       1.169792965363e-11      -4.892145618176e-15 
   41       1.435821266140e-10       4.853476597245e-15       2.320944414893e-13       0.000000000000e+00       5.639918337207e-11       1.119571525266e-11      -2.831010462612e-15 
   42       1.454637042310e-10       5.263508964498e-15       2.288353679182e-13       0.000000000000e+00       5.365497217624e-11       1.072517748410e-11      -1.252925599374e-15 
   43       1.473559459306e-10       5.697886551127e-15       2.248130103266e-13       0.000000000000e+00       5.107214894016e-11       1.027996220640e-11      -5.226929991793e-16 
   44       1.492613718216e-10       6.157014281664e-15       2.200115559955e-13       0.000000000000e+00       4.864510322818e-11       9.859464022063e-12      -5.939588349309e-16 
   45       1.511836039189e-10       6.641047262025e-15       2.143801129793e-13       0.000000000000e+00       4.637300996431e-11       9.463775392382e-12      -1.271864986903e-15 
   46       1.531239205482e-10       7.150031320601e-15       2.078606925464e-13       0.000000000000e+00       4.424735223669e-11       9.091693892631e-12      -2.311473769993e-15 
   47       1.550810234281e-10       7.683896466607e-15       2.003877064458e-13       0.000000000000e+00       4.225131410095e-11       8.740618318603e-12      -3.414758474607e-15 
   48       1.570525367176e-10       8.242567498675e-15       1.918940389610e-13       0.000000000000e+00       4.036537295036e-11       8.407459328490e-12      -4.295176461641e-15 
   49       1.590405473152e-10       8.826347964034e-15       1.823324601301e-13       0.000000000000e+00       3.858735754143e-11       8.091917333832e-12      -4.899934883697e-15 
   50       1.610472261230e-10       9.435633193425e-15       1.716593848993e-13       0.000000000000e+00       3.691700084820e-11       7.793950105295e-12      -5.245208360496e-15 
   51       1.630730914418e-10       1.007080204992e-14       1.598286621788e-13       0.000000000000e+00       3.534995041881e-11       7.512788062437e-12      -5.354454530190e-15 
   52       1.651168644185e-10       1.073221636434e-14       1.467914075583e-13       0.000000000000e+00       3.387747748334e-11       7.246882142271e-12      -5.258852679741e-15 
   53       1.671753244943e-10       1.142022037062e-14       1.324958360231e-13       0.000000000000e+00       3.248618606163e-11       6.993851667829e-12      -4.997742375294e-15 
   54       1.692449325566e-10       1.213511121341e-14       1.168987071257e-13       0.000000000000e+00       3.116191609756e-11       6.751207683805e-12      -4.614759338317e-15 
   55       1.713275132650e-10       1.287704302869e-14       1.000034357990e-13       0.000000000000e+00       2.990327732059e-11       6.518856994346e-12      -4.144090923107e-15 
   56       1.734257561129e-10       1.364609763716e-14       8.183132011191e-14       0.000000000000e+00       2.871102720977e-11       6.297139823847e-12      -3.621513720242e-15 
   57       1.755415019631e-10       1.444230965428e-14       6.241106744094e-14       0.000000000000e+00       2.758405772666e-11       6.086089425856e-12      -3.088651062439e-15 
   58       1.776756699175e-10       1.526566475690e-14       4.177909637610e-14       0.000000000000e+00       2.651927387877e-11       5.885411283644e-12      -2.593237806278e-15 
   59       1.798281841881e-10       1.611609794982e-14       1.997983862671e-14       0.000000000000e+00       2.551147228303e-11       5.694462310772e-12      -2.189385113920e-15 
   60       1.819979009663e-10       1.699349183245e-14      -2.933959072825e-15       0.000000000000e+00       2.455321972926e-11       5.512230051660e-12      -1.937845234832e-15 
   61       1.841834846828e-10       1.789771797765e-14      -2.691509012804e-14       0.000000000000e+00       2.363692649065e-11       5.337638922145e-12      -1.890377621040e-15 
   62       1.863864320664e-10       1.882877584340e-14      -5.196777072124e-14       0.000000000000e+00       2.276188479974e-11       5.170596310984e-12      -2.038147567431e-15 
   63       1.886086001865e-10       1.978668210735e-14      -7.811156715768e-14       0.000000000000e+00       2.192860193255e-11       5.011145446711e-12      -2.352162240632e-15 
   64       1.908512748059e-10       2.077142994762e-14      -1.053682919548e-13       0.000000000000e+00       2.113669409861e-11       4.859148861362e-12      -2.797912361658e-15 
   65       1.931151273749e-10       2.178298867735e-14      -1.337621511298e-13       0.000000000000e+00       2.038483464211e-11       4.714277967771e-12      -3.335132534970e-15 
   66       1.954001720243e-10       2.282130337920e-14      -1.633198914865e-13       0.000000000000e+00       1.967070224299e-11       4.576002636873e-12      -3.917561577530e-15 
   67       1.977057225592e-10       2.388629453990e-14      -1.940709479034e-13       0.000000000000e+00       1.899092911810e-11       4.443580775006e-12      -4.492702847861e-15 
   68       2.000303494525e-10       2.497785768474e-14      -2.260475906203e-13       0.000000000000e+00       1.834104922231e-11       4.316047901208e-12      -5.001584575103e-15 
   69       2.023725869266e-10       2.609585364641e-14      -2.592789812760e-13       0.000000000000e+00       1.771666924352e-11       4.192475946850e-12      -5.392124105639e-15 
   70       2.047333141444e-10       2.724007793070e-14      -2.937716339808e-13       0.000000000000e+00       1.711736873187e-11       4.072832928292e-12      -5.662854516472e-15 
   71       2.071137747084e-10       2.841028454282e-14      -3.295252964423e-13       0.000000000000e+00       1.654348979643e-11       3.957277116774e-12      -5.827545715379e-15 
   72       2.095148447538e-10       2.960619422361e-14      -3.665386916178e-13       0.000000000000e+00       1.599496225997e-11       3.845899354795e-12      -5.902470571554e-15 
   73       2.119370085771e-10       3.082749385134e-14      -4.048095136668e-13       0.000000000000e+00       1.547128224006e-11       3.738719322163e-12      -5.906503230196e-15 
   74       2.143803342662e-10       3.207383584358e-14      -4.443344239026e-13       0.000000000000e+00       1.497149073017e-11       3.635681802054e-12      -5.861217427098e-15 
   75       2.168444493289e-10       3.334483755904e-14      -4.851090467440e-13       0.000000000000e+00       1.449415218079e-11       3.536652947063e-12      -5.790984803228e-15 
   76       2.193285163226e-10       3.464008069934e-14      -5.271279656678e-13       0.000000000000e+00       1.403733308048e-11       3.441416545259e-12      -5.723073219322e-15 
   77       2.218312084838e-10       3.595911071092e-14      -5.703847191605e-13       0.000000000000e+00       1.359858053701e-11       3.349670286241e-12      -5.687745070465e-15 
   78       2.243513034124e-10       3.730141628921e-14      -6.148696900055e-13       0.000000000000e+00       1.317553635908e-11       3.261111989314e-12      -5.711342295623e-15 
   79       2.268896396488e-10       3.866636500614e-14      -6.605633491062e-13       0.000000000000e+00       1.276795249837e-11       3.175724209707e-12      -5.793906150366e-15 
   80       2.294474654188e-10       4.005325508766e-14      -7.074417967307e-13       0.000000000000e+00       1.237599682637e-11       3.093533700702e-12      -5.927736379630e-15 
   81       2.320258393367e-10       4.146133332466e-14      -7.554787181196e-13       0.000000000000e+00       1.199964056164e-11       3.014523995357e-12      -6.104013431140e-15 
   82       2.346256180703e-10       4.288979408733e-14      -8.046453384129e-13       0.000000000000e+00       1.163864922683e-11       2.938633424490e-12      -6.312760191511e-15 
   83       2.372474440071e-10       4.433777833948e-14      -8.549103775757e-13       0.000000000000e+00       1.129257360562e-11       2.865753134678e-12      -6.542803722355e-15 
   84       2.398917329190e-10       4.580437265288e-14      -9.062400053250e-13       0.000000000000e+00       1.096074069965e-11       2.795725106252e-12      -6.781736996385e-15 
   85       2.425586616281e-10       4.728860822165e-14      -9.585977960555e-13       0.000000000000e+00       1.064224468552e-11       2.728340171290e-12      -7.015880633519e-15 
   86       2.452481556720e-10       4.878945987654e-14      -1.011944683767e-12       0.000000000000e+00       1.033593787175e-11       2.663336031609e-12      -7.230244636986e-15 
   87       2.479598769691e-10       5.030584509929e-14      -1.066238916989e-12       0.000000000000e+00       1.004042165571e-11       2.600395276763e-12      -7.408490129428e-15 
   88       2.506934785252e-10       5.183669580650e-14      -1.121441045507e-12       0.000000000000e+00       9.754387065649e-12       2.539223090668e-12      -7.536408791021e-15 
   89       2.534494417735e-10       5.338118890332e-14      -1.177529885551e-12       0.000000000000e+00       9.477718033633e-12       2.479798824343e-12      -7.613077283797e-15 
   90       2.562283499269e-10       5.493855064490e-14      -1.234489015055e-12       0.000000000000e+00       9.210547239350e-12       2.422160852909e-12      -7.641409404357e-15 
   91       2.590306246276e-10       5.650798724814e-14      -1.292301998735e-12       0.000000000000e+00       8.952918460706e-12       2.366329687088e-12      -7.624811216010e-15 
   92       2.618565177040e-10       5.808868502104e-14      -1.350952420120e-12       0.000000000000e+00       8.704782887044e-12       2.312307212160e-12      -7.567196682257e-15 
   93       2.647061029280e-10       5.967981049192e-14      -1.410423913571e-12       0.000000000000e+00       8.465995432362e-12       2.260075926933e-12      -7.473003300268e-15 
   94       2.675792677714e-10       6.128051053879e-14      -1.470700196303e-12       0.000000000000e+00       8.236311048531e-12       2.209598182703e-12      -7.347207734364e-15 
   95       2.704757051631e-10       6.288991251860e-14      -1.531765100405e-12       0.000000000000e+00       8.015381038514e-12       2.160815422221e-12      -7.195341449494e-15 
   96       2.733949052464e-10       6.450712439656e-14      -1.593602604870e-12       0.000000000000e+00       7.802749369582e-12       2.113647418656e-12      -7.023506344717e-15 
   97       2.763361471354e-10       6.613123487545e-14      -1.656196867608e-12       0.000000000000e+00       7.597848986536e-12       2.067991514556e-12      -6.838390386681e-15 
   98       2.792984906721e-10       6.776131352488e-14      -1.719532257475e-12       0.000000000000e+00       7.399998124922e-12       2.023721860819e-12      -6.647283243100e-15 
   99       2.822807681836e-10       6.939641091062e-14      -1.783593386292e-12       0.000000000000e+00       7.208396624250e-12       1.980688655651e-12      -6.458091916240e-15 
  100       2.852819377676e-10       7.103554425019e-14      -1.848361383095e-12       0.000000000000e+00       7.022310090093e-12       1.938754350092e-12      -6.277862797590e-15 
  101       2.883022174812e-10       7.267765180512e-14      -1.913802051593e-12       0.000000000000e+00       6.841659809769e-12       1.897909701322e-12      -6.108077592334e-15 
  102       2.913420956713e-10       7.432163230149e-14      -1.979876103240e-12       0.000000000000e+00       6.666509120945e-12       1.858172660212e-12      -5.948723501697e-15 
  103       2.944019797453e-10       7.596635879056e-14      -2.046542754313e-12       0.000000000000e+00       6.496881510202e-12       1.819552539639e-12      -5.799725833861e-15 
  104       2.974821922230e-10       7.761067860615e-14      -2.113759713278e-12       0.000000000000e+00       6.332759158122e-12       1.782049692657e-12      -5.660945891951e-15 
  105       3.005829667889e-10       7.925341332193e-14      -2.181483168173e-12       0.000000000000e+00       6.174081484372e-12       1.745655190666e-12      -5.532178862023e-15 
  106       3.037044443449e-10       8.089335870880e-14      -2.249667773981e-12       0.000000000000e+00       6.020743692795e-12       1.710350501584e-12      -5.413151701060e-15 
  107       3.068466690623e-10       8.252928469219e-14      -2.318266640004e-12       0.000000000000e+00       5.872595316489e-12       1.676107168018e-12      -5.303521024952e-15 
  108       3.100095844341e-10       8.415993530941e-14      -2.387231317241e-12       0.000000000000e+00       5.729438762902e-12       1.642886485434e-12      -5.202870996490e-15 
  109       3.131930293277e-10       8.578402866699e-14      -2.456511785763e-12       0.000000000000e+00       5.591027858908e-12       1.610639180326e-12      -5.110711213354e-15 
  110       3.163967340369e-10       8.740025689798e-14      -2.526056442085e-12       0.000000000000e+00       5.457066395901e-12       1.579305088391e-12      -5.026474596104e-15 
  111       3.196203163345e-10       8.900728611932e-14      -2.595812086547e-12       0.000000000000e+00       5.327206674877e-12       1.548812832696e-12      -4.949515276165e-15 
  112       3.228632775243e-10       9.060375638917e-14      -2.665723910687e-12       0.000000000000e+00       5.201048051521e-12       1.519079501852e-12      -4.879106483818e-15 
  113       3.261251407409e-10       9.218833175968e-14      -2.735738610490e-12       0.000000000000e+00       5.078227461312e-12       1.490030146381e-12      -4.814549924950e-15 
  114       3.294058938836e-10       9.375985761400e-14      -2.805814194000e-12       0.000000000000e+00       4.958706928372e-12       1.461659717606e-12      -4.755523921346e-15 
  115       3.327055947714e-10       9.531722296016e-14      -2.875911378719e-12       0.000000000000e+00       4.842519347587e-12       1.433978285000e-12      -4.701774925276e-15 
  116       3.360242312426e-10       9.685931250953e-14      -2.945990591418e-12       0.000000000000e+00       4.729679119585e-12       1.406991773070e-12      -4.653008851855e-15 
  117       3.393617185319e-10       9.838500710085e-14      -3.016011984639e-12       0.000000000000e+00       4.620181552651e-12       1.380701824142e-12      -4.608890005587e-15 
  118       3.427178966481e-10       9.989318412419e-14      -3.085935453180e-12       0.000000000000e+00       4.514002264629e-12       1.355105661142e-12      -4.569040006906e-15 
  119       3.460925277516e-10       1.013827179449e-13      -3.155720650593e-12       0.000000000000e+00       4.411096584840e-12       1.330195950380e-12      -4.533036718719e-15 
  120       3.494852935313e-10       1.028524803278e-13      -3.225327005680e-12       0.000000000000e+00       4.311398955984e-12       1.305960664336e-12      -4.500413172951e-15 
  121       3.528957925827e-10       1.043013408608e-13      -3.294713738984e-12       0.000000000000e+00       4.214822336057e-12       1.282382944442e-12      -4.470656497087e-15 
  122       3.563235377848e-10       1.057281673792e-13      -3.363839879282e-12       0.000000000000e+00       4.121257600253e-12       1.259440963864e-12      -4.443206840711e-15 
  123       3.597679536776e-10       1.071318263896e-13      -3.432664280084e-12       0.000000000000e+00       4.030572942882e-12       1.237107790290e-12      -4.417456302057e-15 
  124       3.632283738400e-10       1.085111834938e-13      -3.501145636123e-12       0.000000000000e+00       3.942613279271e-12       1.215351248711e-12      -4.392747854543e-15 
  125       3.667040382664e-10       1.098651038131e-13      -3.569242499849e-12       0.000000000000e+00       3.857199647682e-12       1.194133784203e-12      -4.368374273321e-15 
  126       3.701940907449e-10       1.111924524117e-13      -3.636913297927e-12       0.000000000000e+00       3.774128611215e-12       1.173412324716e-12      -4.343577061814e-15 
  127       3.736975762342e-10       1.124920947213e-13      -3.704116347726e-12       0.000000000000e+00       3.693171659722e-12       1.153138143851e-12      -4.317545378264e-15 
  128       3.772135973441e-10       1.137629261396e-13      -3.770809426068e-12       0.000000000000e+00       3.614124902945e-12       1.133267948150e-12      -4.289579887144e-15 
  129       3.807418089100e-10       1.150039636268e-13      -3.836948386521e-12       0.000000000000e+00       3.536965632527e-12       1.113798816439e-12      -4.259607075923e-15 
  130       3.842819733849e-10       1.162142650816e-13      -3.902488419715e-12       0.000000000000e+00       3.461712015901e-12       1.094736881183e-12      -4.227720023674e-15 
  131       3.878338051851e-10       1.173929017031e-13      -3.967384500501e-12       0.000000000000e+00       3.388374125787e-12       1.076086395022e-12      -4.194018695301e-15 
  132       3.913969692231e-10       1.185389586274e-13      -4.031591401197e-12       0.000000000000e+00       3.316953707587e-12       1.057849675137e-12      -4.158610066662e-15 
  133       3.949710794416e-10       1.196515355632e-13      -4.095063704818e-12       0.000000000000e+00       3.247443946784e-12       1.040027047601e-12      -4.121608249692e-15 
  134       3.985556973475e-10       1.207297474278e-13      -4.157755818325e-12       0.000000000000e+00       3.179829236342e-12       1.022616791737e-12      -4.083134617534e-15 
  135       4.021503305450e-10       1.217727249835e-13      -4.219621985861e-12       0.000000000000e+00       3.114084944102e-12       1.005615084479e-12      -4.043317929657e-15 
  136       4.057544312698e-10       1.227796154731e-13      -4.280616301989e-12       0.000000000000e+00       3.050177180182e-12       9.890159447226e-13      -4.002294456986e-15 
  137       4.093673949224e-10       1.237495832562e-13      -4.340692724937e-12       0.000000000000e+00       2.988062564375e-12       9.728111776885e-13      -3.960208107021e-15 
  138       4.129885586020e-10       1.246818104455e-13      -4.399805089835e-12       0.000000000000e+00       2.927687993547e-12       9.569903192755e-13      -3.917210548969e-15 
  139       4.166171996404e-10       1.255754975420e-13      -4.457907121957e-12       0.000000000000e+00       2.868990409035e-12       9.415405804191e-13      -3.873461338863e-15 
  140       4.202525341350e-10       1.264298640719e-13      -4.514952449958e-12       0.000000000000e+00       2.811896564044e-12       9.264467914484e-13      -3.829128044689e-15 
  141       4.238937154834e-10       1.272441492222e-13      -4.570894619117e-12       0.000000000000e+00       2.756322791050e-12       9.116913464433e-13      -3.784386371513e-15 
  142       4.275398329164e-10       1.280176124766e-13      -4.625687104575e-12       0.000000000000e+00       2.702174769192e-12       8.972541475914e-13      -3.739420286599e-15 
  143       4.311899100318e-10       1.287495342517e-13      -4.679283324579e-12       0.000000000000e+00       2.649347291676e-12       8.831125495451e-13      -3.694422144543e-15 
  144       4.348429033284e-10       1.294392165331e-13      -4.731636653715e-12       0.000000000000e+00       2.597724033169e-12       8.692413037792e-13      -3.649592812390e-15 
  145       4.384978326516e-10       1.300860150736e-13      -4.782701289660e-12       0.000000000000e+00       2.547202423838e-12       8.556182991622e-13      -3.605108486424e-15 
  146       4.421541900185e-10       1.306894381986e-13      -4.832434921107e-12       0.000000000000e+00       2.497771507048e-12       8.422425345401e-13      -3.561017216873e-15 
  147       4.458115682255e-10       1.312490589311e-13      -4.880796347490e-12       0.000000000000e+00       2.449441299070e-12       8.291178085037e-13      -3.517332441133e-15 
  148       4.494695318186e-10       1.317644851055e-13      -4.927744666857e-12       0.000000000000e+00       2.402218277633e-12       8.162470586383e-13      -3.474065319015e-15 
  149       4.531276163749e-10       1.322353601827e-13      -4.973239293951e-12       0.000000000000e+00       2.356105291637e-12       8.036323387365e-13      -3.431224669067e-15 
  150       4.567853277846e-10       1.326613640654e-13      -5.017239978287e-12       0.000000000000e+00       2.311101470866e-12       7.912747960102e-13      -3.388816904890e-15 
  151       4.604421415314e-10       1.330422139123e-13      -5.059706822230e-12       0.000000000000e+00       2.267202135704e-12       7.791746483034e-13      -3.346845971462e-15 
  152       4.640975019750e-10       1.333776649537e-13      -5.100600299075e-12       0.000000000000e+00       2.224398706842e-12       7.673311613041e-13      -3.305313281455e-15 
  153       4.677508216316e-10       1.336675113062e-13      -5.139881271120e-12       0.000000000000e+00       2.182678614995e-12       7.557426257570e-13      -3.264217651557e-15 
  154       4.714014804561e-10       1.339115867874e-13      -5.177511007751e-12       0.000000000000e+00       2.142025210612e-12       7.444063346757e-13      -3.223555238790e-15 
  155       4.750488251229e-10       1.341097657311e-13      -5.213451203514e-12       0.000000000000e+00       2.102417673593e-12       7.333185605551e-13      -3.183319476829e-15 
  156       4.786921683076e-10       1.342619638021e-13      -5.247663996197e-12       0.000000000000e+00       2.063830922995e-12       7.224745325838e-13      -3.143501012327e-15 
  157       4.823307879685e-10       1.343681388112e-13      -5.280111984907e-12       0.000000000000e+00       2.026235526751e-12       7.118684138565e-13      -3.104087641228e-15 
  158       4.859639266279e-10       1.344282915301e-13      -5.310758248146e-12       0.000000000000e+00       1.989597611379e-12       7.014932785861e-13      -3.065064245092e-15 
  159       4.895907906533e-10       1.344424665061e-13      -5.339566361893e-12       0.000000000000e+00       1.953878771697e-12       6.913410893164e-13      -3.026412727413e-15 
  160       4.932105495394e-10       1.344107528776e-13      -5.366500417679e-12       0.000000000000e+00       1.919035980534e-12       6.814026741344e-13      -2.988111949936e-15 
  161       4.968223351890e-10       1.343332851883e-13      -5.391525040666e-12       0.000000000000e+00       1.885021498443e-12       6.716677038823e-13      -2.950137668985e-15 
  162       5.004252411945e-10       1.342102442026e-13      -5.414605407725e-12       0.000000000000e+00       1.851782783415e-12       6.621246693703e-13      -2.912462471772e-15 
  163       5.040183221195e-10       1.340418577206e-13      -5.435707265515e-12       0.000000000000e+00       1.819262400591e-12       6.527608585890e-13      -2.875055712725e-15 
  164       5.076005927801e-10       1.338284013925e-13      -5.454796948560e-12       0.000000000000e+00       1.787397931972e-12       6.435623339212e-13      -2.837883449806e-15 
  165       5.111711022263e-10       1.335702052287e-13      -5.471841654697e-12       0.000000000000e+00       1.756134961980e-12       6.345169219194e-13      -2.800915425425e-15 
  166       5.147291643662e-10       1.332676720505e-13      -5.486810260221e-12       0.000000000000e+00       1.725467482655e-12       6.256235203389e-13      -2.764146819656e-15 
  167       5.182741459717e-10       1.329212621989e-13      -5.499672610039e-12       0.000000000000e+00       1.695400820550e-12       6.168835548191e-13      -2.727578262113e-15 
  168       5.218053933820e-10       1.325314888165e-13      -5.510399285681e-12       0.000000000000e+00       1.665938842016e-12       6.082980291017e-13      -2.691208923765e-15 
  169       5.253222321124e-10       1.320989186873e-13      -5.518961624515e-12       0.000000000000e+00       1.637083920201e-12       5.998675154417e-13      -2.655036484125e-15 
  170       5.288239664624e-10       1.316241730771e-13      -5.525331738943e-12       0.000000000000e+00       1.608836902051e-12       5.915921450182e-13      -2.619057098430e-15 
  171       5.323098791253e-10       1.311079285727e-13      -5.529482535616e-12       0.000000000000e+00       1.581197075309e-12       5.834715983455e-13      -2.583265364826e-15 
  172       5.357792307961e-10       1.305509179221e-13      -5.531387734632e-12       0.000000000000e+00       1.554162135515e-12       5.755050956836e-13      -2.547654291549e-15 
  173       5.392312597806e-10       1.299539308745e-13      -5.531021888747e-12       0.000000000000e+00       1.527728153009e-12       5.676913874495e-13      -2.512215264113e-15 
  174       5.426651816039e-10       1.293178150198e-13      -5.528360402577e-12       0.000000000000e+00       1.501889539925e-12       5.600287446279e-13      -2.476938012488e-15 
  175       5.460801886194e-10       1.286434766288e-13      -5.523379551805e-12       0.000000000000e+00       1.476639017198e-12       5.525149491821e-13      -2.441810578288e-15 
  176       5.494754496171e-10       1.279318814930e-13      -5.516056502389e-12       0.000000000000e+00       1.451967581560e-12       5.451472844648e-13      -2.406819281950e-15 
  177       5.528501094324e-10       1.271840557644e-13      -5.506369329763e-12       0.000000000000e+00       1.427864472541e-12       5.379225256293e-13      -2.371948689921e-15 
  178       5.562032885551e-10       1.264010867954e-13      -5.494297038048e-12       0.000000000000e+00       1.404317139468e-12       5.308369300399e-13      -2.337181581840e-15 
