# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  440       2.119454013892e-10       2.589097628298e-12      -2.810724294731e-12       4.504073445188e-15       9.249206695683e-14       1.838883268699e-14       1.464501698001e-15 
  441       2.120033519453e-10       2.581206031221e-12      -3.004696326023e-12       4.517376701477e-15       9.177276546019e-14       1.812300052697e-14       1.455936161703e-15 
  442       2.120996667493e-10       2.572915430504e-12      -3.196627215571e-12       4.530763590075e-15       9.106022015443e-14       1.786046573730e-14       1.447304262050e-15 
  443       2.122339205229e-10       2.564230012031e-12      -3.386468553957e-12       4.544234523477e-15       9.035440511063e-14       1.760121802683e-14       1.438606686902e-15 
  444       2.124056726494e-10       2.555154093686e-12      -3.574171639597e-12       4.557789906817e-15       8.965529159770e-14       1.734524595872e-14       1.429844134595e-15 
  445       2.126144670721e-10       2.545692126181e-12      -3.759687478380e-12       4.571430137788e-15       8.896284806097e-14       1.709253694182e-14       1.421017313978e-15 
  446       2.128598321924e-10       2.535848693885e-12      -3.942966783304e-12       4.585155606567e-15       8.827704010085e-14       1.684307722203e-14       1.412126944455e-15 
  447       2.131412807683e-10       2.525628515652e-12      -4.123959974109e-12       4.598966695738e-15       8.759783045153e-14       1.659685187369e-14       1.403173756022e-15 
  448       2.134583098125e-10       2.515036445652e-12      -4.302617176918e-12       4.612863780216e-15       8.692517895956e-14       1.635384479099e-14       1.394158489310e-15 
  449       2.138104004911e-10       2.504077474196e-12      -4.478888223869e-12       4.626847227169e-15       8.625904256256e-14       1.611403867934e-14       1.385081895619e-15 
  450       2.141970180215e-10       2.492756728567e-12      -4.652722652755e-12       4.640917395940e-15       8.559937526785e-14       1.587741504670e-14       1.375944736964e-15 
  451       2.146176115710e-10       2.481079473849e-12      -4.824069706659e-12       4.655074637976e-15       8.494612813109e-14       1.564395419506e-14       1.366747786108e-15 
  452       2.150716141548e-10       2.469051113751e-12      -4.992878333590e-12       4.669319296743e-15       8.429924923496e-14       1.541363521175e-14       1.357491826607e-15 
  453       2.155584425348e-10       2.456677191445e-12      -5.159097186119e-12       4.683651707656e-15       8.365868366779e-14       1.518643596085e-14       1.348177652845e-15 
  454       2.160774971175e-10       2.443963390382e-12      -5.322674621017e-12       4.698072198000e-15       8.302437350222e-14       1.496233307454e-14       1.338806070077e-15 
  455       2.166281618525e-10       2.430915535133e-12      -5.483558698891e-12       4.712581086851e-15       8.239625777386e-14       1.474130194456e-14       1.329377894467e-15 
  456       2.172098041307e-10       2.417539592210e-12      -5.641697183818e-12       4.727178685005e-15       8.177427245991e-14       1.452331671351e-14       1.319893953124e-15 
  457       2.178217746828e-10       2.403841670895e-12      -5.797037542987e-12       4.741865294893e-15       8.115835045786e-14       1.430835026626e-14       1.310355084149e-15 
  458       2.184634074774e-10       2.389828024072e-12      -5.949526946328e-12       4.756641210513e-15       8.054842156412e-14       1.409637422137e-14       1.300762136668e-15 
  459       2.191340196195e-10       2.375505049054e-12      -6.099112266153e-12       4.771506717346e-15       7.994441245265e-14       1.388735892241e-14       1.291115970873e-15 
  460       2.198329112487e-10       2.360879288410e-12      -6.245740076794e-12       4.786462092284e-15       7.934624665364e-14       1.368127342940e-14       1.281417458064e-15 
  461       2.205593654376e-10       2.345957430796e-12      -6.389356654233e-12       4.801507603552e-15       7.875384453216e-14       1.347808551015e-14       1.271667480686e-15 
  462       2.213126480901e-10       2.330746311783e-12      -6.529907975747e-12       4.816643510629e-15       7.816712326680e-14       1.327776163167e-14       1.261866932367e-15 
  463       2.220920078395e-10       2.315252914683e-12      -6.667339719535e-12       4.831870064176e-15       7.758599682834e-14       1.308026695154e-14       1.252016717962e-15 
  464       2.228966759473e-10       2.299484371382e-12      -6.801597264362e-12       4.847187505955e-15       7.701037595838e-14       1.288556530930e-14       1.242117753588e-15 
  465       2.237258662011e-10       2.283447963165e-12      -6.932625689192e-12       4.862596068752e-15       7.644016814800e-14       1.269361921783e-14       1.232170966666e-15 
  466       2.245787748128e-10       2.267151121548e-12      -7.060369772825e-12       4.878095976304e-15       7.587527761643e-14       1.250438985471e-14       1.222177295961e-15 
  467       2.254545803175e-10       2.250601429102e-12      -7.184773993533e-12       4.893687443221e-15       7.531560528966e-14       1.231783705367e-14       1.212137691618e-15 
  468       2.263524434713e-10       2.233806620286e-12      -7.305782528697e-12       4.909370674906e-15       7.476104877916e-14       1.213391929588e-14       1.202053115204e-15 
  469       2.272715071499e-10       2.216774582273e-12      -7.423339254443e-12       4.925145867483e-15       7.421150236046e-14       1.195259370142e-14       1.191924539749e-15 
  470       2.282108962466e-10       2.199513355780e-12      -7.537387745279e-12       4.941013207716e-15       7.366685695183e-14       1.177381602060e-14       1.181752949781e-15 
  471       2.291697175711e-10       2.182031135895e-12      -7.647871273730e-12       4.956972872936e-15       7.312700009296e-14       1.159754062537e-14       1.171539341370e-15 
  472       2.301470597473e-10       2.164336272908e-12      -7.754732809976e-12       4.973025030962e-15       7.259181592357e-14       1.142372050070e-14       1.161284722163e-15 
  473       2.311419931119e-10       2.146437273136e-12      -7.857915021488e-12       4.989169840025e-15       7.206118516209e-14       1.125230723598e-14       1.150990111429e-15 
  474       2.321535696128e-10       2.128342799757e-12      -7.957360272664e-12       5.005407448689e-15       7.153498508430e-14       1.108325101636e-14       1.140656540094e-15 
  475       2.331809115929e-10       2.110061381562e-12      -8.053019942179e-12       5.021737812242e-15       7.101311054194e-14       1.091650881234e-14       1.130285082967e-15 
  476       2.342234813398e-10       2.091600527742e-12      -8.144882689627e-12       5.038160135823e-15       7.049553777002e-14       1.075206924173e-14       1.119876956436e-15 
  477       2.352808195878e-10       2.072967587637e-12      -8.232947053491e-12       5.054673414093e-15       6.998226249080e-14       1.058992845183e-14       1.109433423838e-15 
  478       2.363524573237e-10       2.054170041027e-12      -8.317212216231e-12       5.071276613057e-15       6.947327904030e-14       1.043008198579e-14       1.098955763605e-15 
  479       2.374379157321e-10       2.035215498806e-12      -8.397678008864e-12       5.087968669892e-15       6.896858035807e-14       1.027252477833e-14       1.088445269320e-15 
  480       2.385367061414e-10       2.016111703657e-12      -8.474344915545e-12       5.104748492772e-15       6.846815797706e-14       1.011725115150e-14       1.077903249767e-15 
  481       2.396483299689e-10       1.996866530724e-12      -8.547214078152e-12       5.121614960692e-15       6.797200201340e-14       9.964254810418e-15       1.067331028997e-15 
  482       2.407722786662e-10       1.977487988285e-12      -8.616287300863e-12       5.138566923295e-15       6.748010115625e-14       9.813528838980e-15       1.056729946376e-15 
  483       2.419080336651e-10       1.957984218430e-12      -8.681567054741e-12       5.155603200700e-15       6.699244265757e-14       9.665065695610e-15       1.046101356649e-15 
  484       2.430550663229e-10       1.938363497727e-12      -8.743056482315e-12       5.172722583324e-15       6.650901232201e-14       9.518857208987e-15       1.035446629991e-15 
  485       2.442128378676e-10       1.918634237904e-12      -8.800759402161e-12       5.189923831712e-15       6.602979449667e-14       9.374894573784e-15       1.024767152063e-15 
  486       2.453807993438e-10       1.898804986515e-12      -8.854680313483e-12       5.207205676357e-15       6.555477206094e-14       9.233168346402e-15       1.014064324075e-15 
  487       2.465583915582e-10       1.878884427619e-12      -8.904824400699e-12       5.224566817535e-15       6.508392641633e-14       9.093668440697e-15       1.003339562837e-15 
  488       2.477450450246e-10       1.858881382451e-12      -8.951197538015e-12       5.242005925120e-15       6.461723747624e-14       8.956384123723e-15       9.925943008159e-16 
  489       2.489401799100e-10       1.838804810097e-12      -8.993806294015e-12       5.259521638417e-15       6.415468365587e-14       8.821304011460e-15       9.818299861939e-16 
  490       2.501432059798e-10       1.818663808166e-12      -9.032657936236e-12       5.277112565989e-15       6.369624186195e-14       8.688416064550e-15       9.710480829241e-16 
  491       2.513535225430e-10       1.798467613465e-12      -9.067760435753e-12       5.294777285475e-15       6.324188748259e-14       8.557707584030e-15       9.602500707874e-16 
  492       2.525705183984e-10       1.778225602671e-12      -9.099122471761e-12       5.312514343424e-15       6.279159437711e-14       8.429165207070e-15       9.494374454485e-16 
  493       2.537935717794e-10       1.757947293007e-12      -9.126753436154e-12       5.330322255116e-15       6.234533486588e-14       8.302774902699e-15       9.386117185127e-16 
  494       2.550220503000e-10       1.737642342912e-12      -9.150663438112e-12       5.348199504392e-15       6.190307972005e-14       8.178521967548e-15       9.277744175827e-16 
  495       2.562553108999e-10       1.717320552721e-12      -9.170863308674e-12       5.366144543475e-15       6.146479815149e-14       8.056391021576e-15       9.169270863144e-16 
  496       2.574926997903e-10       1.696991865329e-12      -9.187364605328e-12       5.384155792797e-15       6.103045780250e-14       7.936366003810e-15       9.060712844744e-16 
  497       2.587335523992e-10       1.676666366874e-12      -9.200179616590e-12       5.402231640830e-15       6.060002473570e-14       7.818430168077e-15       8.952085879957e-16 
  498       2.599771933169e-10       1.656354287405e-12      -9.209321366582e-12       5.420370443905e-15       6.017346342383e-14       7.702566078735e-15       8.843405890346e-16 
  499       2.612229362416e-10       1.636066001556e-12      -9.214803619620e-12       5.438570526042e-15       5.975073673955e-14       7.588755606413e-15       8.734688960271e-16 
  500       2.624700839248e-10       1.615812029224e-12      -9.216640884790e-12       5.456830178772e-15       5.933180594527e-14       7.476979923738e-15       8.625951337458e-16 
  501       2.637179281168e-10       1.595603036235e-12      -9.214848420534e-12       5.475147660969e-15       5.891663068300e-14       7.367219501076e-15       8.517209433557e-16 
  502       2.649657495124e-10       1.575449835026e-12      -9.209442239227e-12       5.493521198671e-15       5.850516896410e-14       7.259454102259e-15       8.408479824716e-16 
  503       2.662128176959e-10       1.555363385312e-12      -9.200439111766e-12       5.511948984906e-15       5.809737715918e-14       7.153662780326e-15       8.299779252138e-16 
  504       2.674583910871e-10       1.535354794762e-12      -9.187856572143e-12       5.530429179520e-15       5.769320998784e-14       7.049823873250e-15       8.191124622653e-16 
  505       2.687017168865e-10       1.515435319674e-12      -9.171712922031e-12       5.548959909002e-15       5.729262050856e-14       6.947914999678e-15       8.082533009278e-16 
  506       2.699420310210e-10       1.495616365646e-12      -9.152027235368e-12       5.567539266310e-15       5.689556010847e-14       6.847913054662e-15       7.974021651788e-16 
  507       2.711785580892e-10       1.475909488252e-12      -9.128819362935e-12       5.586165310694e-15       5.650197849318e-14       6.749794205391e-15       7.865607957274e-16 
  508       2.724105113069e-10       1.456326393714e-12      -9.102109936937e-12       5.604836067529e-15       5.611182367662e-14       6.653533886932e-15       7.757309500715e-16 
  509       2.736370924527e-10       1.436878939576e-12      -9.071920375590e-12       5.623549528131e-15       5.572504197083e-14       6.559106797954e-15       7.649144025540e-16 
  510       2.748574918136e-10       1.417579135376e-12      -9.038272887695e-12       5.642303649593e-15       5.534157797580e-14       6.466486896471e-15       7.541129444194e-16 
  511       2.760708881300e-10       1.398439143324e-12      -9.001190477226e-12       5.661096354603e-15       5.496137456927e-14       6.375647395572e-15       7.433283838702e-16 
  512       2.772764485418e-10       1.379471278972e-12      -8.960696947911e-12       5.679925531272e-15       5.458437289656e-14       6.286560759152e-15       7.325625461237e-16 
  513       2.784733285336e-10       1.360688011886e-12      -8.916816907809e-12       5.698789032964e-15       5.421051236040e-14       6.199198697654e-15       7.218172734683e-16 
  514       2.796606718801e-10       1.342101966325e-12      -8.869575773897e-12       5.717684678116e-15       5.383973061073e-14       6.113532163794e-15       7.110944253200e-16 
  515       2.808376105918e-10       1.323725921910e-12      -8.818999776648e-12       5.736610250067e-15       5.347196353453e-14       6.029531348302e-15       7.003958782792e-16 
  516       2.820032648603e-10       1.305572814299e-12      -8.765115964615e-12       5.755563496884e-15       5.310714524562e-14       5.947165675651e-15       6.897235261869e-16 
  517       2.831567430040e-10       1.287655735862e-12      -8.707952209012e-12       5.774542131185e-15       5.274520807451e-14       5.866403799796e-15       6.790792801816e-16 
  518       2.842972503467e-10       1.269986735334e-12      -8.647539404643e-12       5.793543914577e-15       5.238609373644e-14       5.787218004322e-15       6.684647932537e-16 
  519       2.854244193280e-10       1.252573178337e-12      -8.583918131372e-12       5.812566913910e-15       5.202978720125e-14       5.709597547490e-15       6.578806252879e-16 
  520       2.865379885589e-10       1.235421285948e-12      -8.517132188818e-12       5.831609251877e-15       5.167628375488e-14       5.633535683665e-15       6.473270546771e-16 
  521       2.876376947213e-10       1.218537326609e-12      -8.447226422485e-12       5.850669022921e-15       5.132557790206e-14       5.559025290513e-15       6.368043516365e-16 
  522       2.887232725622e-10       1.201927616260e-12      -8.374246729321e-12       5.869744293097e-15       5.097766336105e-14       5.486058866698e-15       6.263127781366e-16 
  523       2.897944548876e-10       1.185598518481e-12      -8.298240063280e-12       5.888833099937e-15       5.063253305852e-14       5.414628529583e-15       6.158525878374e-16 
  524       2.908509725569e-10       1.169556444628e-12      -8.219254440885e-12       5.907933452313e-15       5.029017912429e-14       5.344726012931e-15       6.054240260218e-16 
  525       2.918925544770e-10       1.153807853970e-12      -8.137338946790e-12       5.927043330301e-15       4.995059288619e-14       5.276342664601e-15       5.950273295287e-16 
  526       2.929189275962e-10       1.138359253826e-12      -8.052543739343e-12       5.946160685044e-15       4.961376486484e-14       5.209469444252e-15       5.846627266871e-16 
  527       2.939298168984e-10       1.123217199704e-12      -7.964920056144e-12       5.965283438618e-15       4.927968476846e-14       5.144096921043e-15       5.743304372497e-16 
  528       2.949249453971e-10       1.108388295438e-12      -7.874520219611e-12       5.984409483890e-15       4.894834148770e-14       5.080215271330e-15       5.640306723257e-16 
  529       2.959040341301e-10       1.093879193325e-12      -7.781397642543e-12       6.003536684390e-15       4.861972309042e-14       5.017814276366e-15       5.537636343153e-16 
  530       2.968668021526e-10       1.079696594263e-12      -7.685606833677e-12       6.022662874166e-15       4.829381681653e-14       4.956883320006e-15       5.435295168427e-16 
  531       2.978129665323e-10       1.065847247887e-12      -7.587203403254e-12       6.041785857653e-15       4.797060907276e-14       4.897411386399e-15       5.333285046897e-16 
  532       2.987422423430e-10       1.052337952710e-12      -7.486244068580e-12       6.060903409536e-15       4.765008542749e-14       4.839387057695e-15       5.231607737293e-16 
  533       2.996543426586e-10       1.039175556257e-12      -7.382786659588e-12       6.080013274611e-15       4.733223060558e-14       4.782798511742e-15       5.130264908596e-16 
  534       3.005489785477e-10       1.026366955205e-12      -7.276890124400e-12       6.099113167653e-15       4.701702848313e-14       4.727633519784e-15       5.029258139368e-16 
  535       3.014258590674e-10       1.013919095517e-12      -7.168614534889e-12       6.118200773274e-15       4.670446208232e-14       4.673879444166e-15       4.928588917089e-16 
  536       3.022846912573e-10       1.001838972584e-12      -7.058021092241e-12       6.137273745792e-15       4.639451356622e-14       4.621523236027e-15       4.828258637497e-16 
  537       3.031251801338e-10       9.901336313601e-13      -6.945172132517e-12       6.156329709091e-15       4.608716423358e-14       4.570551433008e-15       4.728268603918e-16 
  538       3.039470286844e-10       9.788101664990e-13      -6.830131132215e-12       6.175366256487e-15       4.578239451366e-14       4.520950156945e-15       4.628620026603e-16 
  539       3.047499378614e-10       9.678757224937e-13      -6.712962713833e-12       6.194380950588e-15       4.548018396102e-14       4.472705111572e-15       4.529314022066e-16 
  540       3.055336065761e-10       9.573374938130e-13      -6.593732651429e-12       6.213371323164e-15       4.518051125033e-14       4.425801580222e-15       4.430351612417e-16 
  541       3.062977316934e-10       9.472027250388e-13      -6.472507876185e-12       6.232334875003e-15       4.488335417119e-14       4.380224423523e-15       4.331733724700e-16 
  542       3.070420080253e-10       9.374787110040e-13      -6.349356481968e-12       6.251269075780e-15       4.458868962293e-14       4.335958077102e-15       4.233461190223e-16 
  543       3.077661283252e-10       9.281727969298e-13      -6.224347730893e-12       6.270171363920e-15       4.429649360943e-14       4.292986549285e-15       4.135534743903e-16 
  544       3.084697832822e-10       9.192923785634e-13      -6.097552058883e-12       6.289039146459e-15       4.400674123391e-14       4.251293418791e-15       4.037955023591e-16 
  545       3.091526615151e-10       9.108449023151e-13      -5.969041081234e-12       6.307869798909e-15       4.371940669374e-14       4.210861832441e-15       3.940722569416e-16 
  546       3.098144495665e-10       9.028378653964e-13      -5.838887598172e-12       6.326660665123e-15       4.343446327528e-14       4.171674502850e-15       3.843837823115e-16 
  547       3.104548318968e-10       8.952788159568e-13      -5.707165600423e-12       6.345409057157e-15       4.315188334863e-14       4.133713706130e-15       3.747301127373e-16 
  548       3.110734908785e-10       8.881753532220e-13      -5.573950274767e-12       6.364112255134e-15       4.287163836251e-14       4.096961279593e-15       3.651112725155e-16 
  549       3.116701067904e-10       8.815351276309e-13      -5.439318009604e-12       6.382767507107e-15       4.259369883899e-14       4.061398619444e-15       3.555272759042e-16 
  550       3.122443578113e-10       8.753658409734e-13      -5.303346400518e-12       6.401372028925e-15       4.231803436837e-14       4.027006678488e-15       3.459781270569e-16 
  551       3.127959200146e-10       8.696752465277e-13      -5.166114255833e-12       6.419923004093e-15       4.204461360396e-14       3.993765963825e-15       3.364638199558e-16 
  552       3.133244673620e-10       8.644711491979e-13      -5.027701602181e-12       6.438417583639e-15       4.177340425685e-14       3.961656534552e-15       3.269843383455e-16 
  553       3.138296716980e-10       8.597614056515e-13      -4.888189690060e-12       6.456852885975e-15       4.150437309079e-14       3.930657999463e-15       3.175396556666e-16 
  554       3.143112027437e-10       8.555539244569e-13      -4.747660999398e-12       6.475225996762e-15       4.123748591695e-14       3.900749514749e-15       3.081297349889e-16 
  555       3.147687280911e-10       8.518566662209e-13      -4.606199245116e-12       6.493533968774e-15       4.097270758873e-14       3.871909781695e-15       2.987545289455e-16 
  556       3.152019131970e-10       8.486776437263e-13      -4.463889382687e-12       6.511773821760e-15       4.071000199661e-14       3.844117044387e-15       2.894139796659e-16 
  557       3.156104213776e-10       8.460249220692e-13      -4.320817613700e-12       6.529942542311e-15       4.044933206289e-14       3.817349087402e-15       2.801080187098e-16 
  558       3.159939138019e-10       8.439066187965e-13      -4.177071391423e-12       6.548037083717e-15       4.019065973656e-14       3.791583233518e-15       2.708365670006e-16 
  559       3.163520494865e-10       8.423309040438e-13      -4.032739426361e-12       6.566054365838e-15       3.993394598808e-14       3.766796341406e-15       2.615995347590e-16 
  560       3.166844852891e-10       8.413060006724e-13      -3.887911691824e-12       6.583991274965e-15       3.967915080418e-14       3.742964803334e-15       2.523968214363e-16 
  561       3.169909495888e-10       8.408387750854e-13      -3.742673113658e-12       6.601844975221e-15       3.942623957153e-14       3.720067111419e-15       2.432284191863e-16 
  562       3.172714654376e-10       8.409304692053e-13      -3.597084448202e-12       6.619613851937e-15       3.917520242022e-14       3.698091634246e-15       2.340947263654e-16 
  563       3.175261331888e-10       8.415808579949e-13      -3.451200919017e-12       6.637296592492e-15       3.892603537204e-14       3.677029037540e-15       2.249962420379e-16 
  564       3.177550573574e-10       8.427896483583e-13      -3.305078490956e-12       6.654891876975e-15       3.867873399434e-14       3.656869732563e-15       2.159334631470e-16 
  565       3.179583466424e-10       8.445564787420e-13      -3.158773873324e-12       6.672398378161e-15       3.843329339730e-14       3.637603874786e-15       2.069068844880e-16 
  566       3.181361139487e-10       8.468809187359e-13      -3.012344523036e-12       6.689814761496e-15       3.818970823109e-14       3.619221362571e-15       1.979169986812e-16 
  567       3.182884764097e-10       8.497624686747e-13      -2.865848647771e-12       6.707139685083e-15       3.794797268320e-14       3.601711835845e-15       1.889642961448e-16 
  568       3.184155554092e-10       8.532005592385e-13      -2.719345209138e-12       6.724371799656e-15       3.770808047561e-14       3.585064674779e-15       1.800492650679e-16 
  569       3.185174766035e-10       8.571945510543e-13      -2.572893925827e-12       6.741509748571e-15       3.747002486207e-14       3.569268998466e-15       1.711723913836e-16 
  570       3.185943699435e-10       8.617437342972e-13      -2.426555276771e-12       6.758552167780e-15       3.723379862534e-14       3.554313663599e-15       1.623341587416e-16 
  571       3.186463696973e-10       8.668473282910e-13      -2.280390504302e-12       6.775497685821e-15       3.699939407439e-14       3.540187263145e-15       1.535350484817e-16 
  572       3.186736144718e-10       8.725044811096e-13      -2.134461617311e-12       6.792344923793e-15       3.676680304169e-14       3.526878125027e-15       1.447755396062e-16 
  573       3.186762472354e-10       8.787142691783e-13      -1.988831394405e-12       6.809092495344e-15       3.653601688043e-14       3.514374310799e-15       1.360561087533e-16 
  574       3.186544153395e-10       8.854756968746e-13      -1.843563387065e-12       6.825739006649e-15       3.630702646174e-14       3.502663614325e-15       1.273772301698e-16 
  575       3.186082705414e-10       8.927876961291e-13      -1.698721922807e-12       6.842283056396e-15       3.607982217196e-14       3.491733560456e-15       1.187393756842e-16 
  576       3.185379690258e-10       9.006491260274e-13      -1.554372108334e-12       6.858723235764e-15       3.585439390988e-14       3.481571403705e-15       1.101430146795e-16 
  577       3.184436714276e-10       9.090587724102e-13      -1.410579832702e-12       6.875058128408e-15       3.563073108394e-14       3.472164126929e-15       1.015886140664e-16 
  578       3.183255428534e-10       9.180153474751e-13      -1.267411770471e-12       6.891286310441e-15       3.540882260952e-14       3.463498440004e-15       9.307663825626e-17 
  579       3.181837529043e-10       9.275174893775e-13      -1.124935384867e-12       6.907406350416e-15       3.518865690616e-14       3.455560778504e-15       8.460754913367e-17 
  580       3.180184756973e-10       9.375637618316e-13      -9.832189309401e-13       6.923416809307e-15       3.497022189479e-14       3.448337302374e-15       7.618180602986e-17 
  581       3.178298898883e-10       9.481526537117e-13      -8.423314587220e-13       6.939316240493e-15       3.475350499497e-14       3.441813894616e-15       6.779986569549e-17 
  582       3.176181786938e-10       9.592825786530e-13      -7.023428163836e-13       6.955103189737e-15       3.453849312216e-14       3.435976159958e-15       5.946218227356e-17 
  583       3.173835299130e-10       9.709518746530e-13      -5.633236533936e-13       6.970776195175e-15       3.432517268493e-14       3.430809423536e-15       5.116920727250e-17 
  584       3.171261359501e-10       9.831588036724e-13      -4.253454236771e-13       6.986333787289e-15       3.411352958219e-14       3.426298729571e-15       4.292138953900e-17 
  585       3.168461938365e-10       9.959015512363e-13      -2.884803887730e-13       7.001774488896e-15       3.390354920048e-14       3.422428840046e-15       3.471917523109e-17 
  586       3.165439052530e-10       1.009178226035e-12      -1.528016209929e-13       7.017096815129e-15       3.369521641116e-14       3.419184233385e-15       2.656300779102e-17 
  587       3.162194765516e-10       1.022986859527e-12      -1.838300657862e-14       7.032299273416e-15       3.348851556767e-14       3.416549103128e-15       1.845332791828e-17 
  588       3.158731187782e-10       1.037325405535e-12       1.147007511393e-13       7.047380363466e-15       3.328343050278e-14       3.414507356610e-15       1.039057354251e-17 
  589       3.155050476943e-10       1.052191739854e-12       2.463741285836e-13       7.062338577249e-15       3.307994452579e-14       3.413042613639e-15       2.375179796523e-18 
  590       3.151154837994e-10       1.067583659848e-12       3.765607787720e-13       7.077172398980e-15       3.287804041984e-14       3.412138205172e-15      -5.592421010783e-18 
  591       3.147046523532e-10       1.083498884050e-12       5.051835281592e-13       7.091880305099e-15       3.267770043907e-14       3.411777171996e-15      -1.351179942143e-17 
  592       3.142727833976e-10       1.099935051767e-12       6.321643734785e-13       7.106460764253e-15       3.247890630593e-14       3.411942263399e-15      -2.138252885541e-17 
  593       3.138201117789e-10       1.116889722679e-12       7.574244785841e-13       7.120912237283e-15       3.228163920837e-14       3.412615935856e-15      -2.920418563772e-17 
  594       3.133468771700e-10       1.134360376440e-12       8.808841712924e-13       7.135233177198e-15       3.208587979711e-14       3.413780351700e-15      -3.697634902540e-17 
  595       3.128533240926e-10       1.152344412279e-12       1.002462940224e-12       7.149422029166e-15       3.189160818285e-14       3.415417377801e-15      -4.469860123455e-17 
  596       3.123397019392e-10       1.170839148602e-12       1.122079431646e-12       7.163477230490e-15       3.169880393354e-14       3.417508584246e-15      -5.237052746741e-17 
  597       3.118062649955e-10       1.189841822593e-12       1.239651446314e-12       7.177397210592e-15       3.150744607163e-14       3.420035243014e-15      -5.999171593934e-17 
  598       3.112532724623e-10       1.209349589812e-12       1.355095936312e-12       7.191180390995e-15       3.131751307126e-14       3.422978326654e-15      -6.756175790591e-17 
  599       3.106809884780e-10       1.229359523803e-12       1.468329001896e-12       7.204825185308e-15       3.112898285553e-14       3.426318506963e-15      -7.508024768989e-17 
  600       3.100896821403e-10       1.249868615687e-12       1.579265888337e-12       7.218329999204e-15       3.094183279377e-14       3.430036153666e-15      -8.254678270834e-17 
  601       3.094796275287e-10       1.270873773770e-12       1.687820982760e-12       7.231693230403e-15       3.075603969870e-14       3.434111333086e-15      -8.996096349959e-17 
  602       3.088511037267e-10       1.292371823139e-12       1.793907810988e-12       7.244913268657e-15       3.057157982377e-14       3.438523806832e-15      -9.732239375031e-17 
  603       3.082043948437e-10       1.314359505266e-12       1.897439034382e-12       7.257988495729e-15       3.038842886030e-14       3.443253030468e-15      -1.046306803225e-16 
  604       3.075397976707e-10       1.336832853810e-12       1.998337192209e-12       7.270917605272e-15       3.020656567695e-14       3.448281222479e-15      -1.118854269067e-16 
  605       3.068576448052e-10       1.359785306304e-12       2.096567219709e-12       7.283700570965e-15       3.002598364240e-14       3.453602655146e-15      -1.190862147578e-16 
  606       3.061582821277e-10       1.383209546136e-12       2.192104708082e-12       7.296337701688e-15       2.984667957025e-14       3.459214585140e-15      -1.262326215479e-16 
  607       3.054420612437e-10       1.407098121622e-12       2.284925230329e-12       7.308829323834e-15       2.966865000011e-14       3.465114203211e-15      -1.333242277233e-16 
  608       3.047093395078e-10       1.431443445403e-12       2.375004341612e-12       7.321175781394e-15       2.949189119603e-14       3.471298633868e-15      -1.403606165291e-16 
  609       3.039604800492e-10       1.456237793842e-12       2.462317579632e-12       7.333377436040e-15       2.931639914501e-14       3.477764935072e-15      -1.473413740345e-16 
  610       3.031958517957e-10       1.481473306418e-12       2.546840464999e-12       7.345434667221e-15       2.914216955541e-14       3.484510097913e-15      -1.542660891574e-16 
  611       3.024158294986e-10       1.507141985124e-12       2.628548501597e-12       7.357347872240e-15       2.896919785548e-14       3.491531046304e-15      -1.611343536896e-16 
  612       3.016207937573e-10       1.533235693861e-12       2.707417176962e-12       7.369117466351e-15       2.879747919178e-14       3.498824636661e-15      -1.679457623216e-16 
  613       3.008111310442e-10       1.559746157840e-12       2.783421962647e-12       7.380743882839e-15       2.862700842770e-14       3.506387657591e-15      -1.746999126677e-16 
  614       2.999872337290e-10       1.586664962969e-12       2.856538314596e-12       7.392227573110e-15       2.845778014187e-14       3.514216829578e-15      -1.813964052909e-16 
  615       2.991495001035e-10       1.613983555260e-12       2.926741673512e-12       7.403569006780e-15       2.828978862668e-14       3.522308804670e-15      -1.880348437275e-16 
  616       2.982983344066e-10       1.641693240215e-12       2.994007465229e-12       7.414768671758e-15       2.812302788671e-14       3.530660166161e-15      -1.946148345126e-16 
  617       2.974341468484e-10       1.669785182230e-12       3.058311101082e-12       7.425827074337e-15       2.795749163723e-14       3.539267428281e-15      -2.011359872046e-16 
  618       2.965573536353e-10       1.698250403986e-12       3.119627978279e-12       7.436744739280e-15       2.779317330264e-14       3.548127035878e-15      -2.075979144105e-16 
  619       2.956683769946e-10       1.727079785850e-12       3.177933480270e-12       7.447522209908e-15       2.763006601499e-14       3.557235364108e-15      -2.140002318106e-16 
  620       2.947676451988e-10       1.756264065267e-12       3.233202977116e-12       7.458160048183e-15       2.746816261237e-14       3.566588718117e-15      -2.203425581833e-16 
  621       2.938555925908e-10       1.785793836158e-12       3.285411825864e-12       7.468658834803e-15       2.730745563744e-14       3.576183332727e-15      -2.266245154305e-16 
